0	Index      	*	Score	Code	Var	Bounty
33	43221 13235	 	254.2	橙4易伤2时间2攻速1暴击	17攻速2雷电37时间4567易伤7序列升级8双倍矿9暴击a核	8
34	36221 13135	 	254.2	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4567易伤7序列升级9核a残血敌人	9
35	36221 13133	 	254.2	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4567易伤7序列升级9核a最后敌人	9
36	33226 33211	*	254.2	紫4易伤3时间1等级3雷电1全技能	19a雷电2等级39a时间489a易伤5核6平台7全技能9a序列升级	6
37	33226 23211	 	254.2	紫4易伤3时间1等级3雷电1全技能	19a雷电2等级39a时间489a易伤5核6平台7全技能9a序列升级	5
38	36221 13134	 	253.7	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4567易伤7序列升级9核a掉矿	9
39	33341 36153	*	253.3	橙2易伤3伤害2等级2攻速3雷电	19a雷电29等级3a攻速4a易伤569伤害7核8赏金塔9a序列升级	3
40	43221 13535	 	253.1	橙4易伤2时间2攻速1暴击	17攻速2雷电37时间4567易伤7序列升级8立即金币9暴击a核	7
41	36221 13134	 	253.0	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4567易伤7序列升级9核a平台	10
42	33521 15115	 	252.4	橙4易伤1等级1时间1暴击	1雷电2等级3基地爆炸4568易伤7暴击9时间a核	7
43	33262 46311	 	252.3	橙3易伤2等级1伤害1时间	1雷电268易伤3时间4伤害56等级6序列升级7基地爆炸9攻速a核	1
44	31221 53132	 	251.9	橙3易伤3时间1伤害2攻速2雷电	17雷电26攻速378时间457易伤7序列升级9核a伤害	9
45	43225 13132	 	251.9	橙3易伤3时间1伤害2攻速2雷电	17攻速25雷电378时间467易伤7序列升级9核a伤害	9
46	33363 26152	*	251.8	橙3易伤2伤害2等级2雷电	19雷电29等级3攻速45伤害69a易伤7核8赏金塔9序列升级	5
47	36221 13135	 	251.3	橙4易伤3时间1伤害3雷电	17a雷电2伤害378时间4567易伤7序列升级9核	10
48	33262 36311	 	251.1	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4伤害5等级7基地爆炸9攻速a核	1
49	35362 36311	 	251.1	橙3易伤1等级1伤害1时间	1雷电2时间368易伤4伤害5等级7基地爆炸9攻速a核	1
50	35222 32354	 	251.1	橙4易伤1等级1伤害1暴击	1雷电2478易伤3额外掉落5暴击6核9等级a伤害	6
51	32261 42352	*	251.1	橙3易伤2时间3暴击3雷电2敌人爆炸1全技能	18a雷电248暴击34时间48a序列升级5全技能6a敌人爆炸78a易伤9核	10
52	33221 32115	 	251.0	橙4易伤2时间1等级1卖塔	1雷电2等级39时间4578易伤6卖塔a核	7
53	36221 13132	 	250.9	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4567易伤7序列升级9核a立即金币	10
54	36234 13136	 	250.9	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4立即金币567a易伤7序列升级9核	10
55	44233 43312	 	250.8	橙4易伤3时间1全技能1卖塔	1攻速26a时间3569易伤4全技能6序列升级7卖塔8核	1
56	33221 44351	 	250.8	橙3易伤1等级1伤害1时间2雷电	16雷电2等级3时间468易伤5随机矿6序列升级7敌人爆炸9伤害a核	4
57	33121 15115	 	250.7	橙4易伤1等级1时间1暴击	1雷电2等级3最后敌人4568易伤7暴击9时间a核	7
58	32621 43115	 	250.6	橙2易伤2伤害1等级1时间1暴击	1雷电2暴击3矿等48易伤56伤害7等级9时间a核	3
59	33251 34351	 	250.4	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4等级5随机矿7敌人爆炸9伤害a核	1
60	33221 15145	 	250.2	橙4易伤1等级1时间1暴击	1雷电2等级3时间4568易伤7暴击9挖尘a核	7
61	36221 13261	 	250.0	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8最后敌人9基地爆炸a核	7
62	36221 13361	 	250.0	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8残血敌人9基地爆炸a核	7
63	33253 63531	 	250.0	橙2易伤2伤害1等级1时间2雷电	17雷电27易伤3时间4等级5赏金邻近67伤害7序列升级8攻速9金币生成a核	1
64	31221 13235	 	249.6	橙4易伤2时间1暴击2雷电	17雷电2攻速37时间4567易伤7序列升级8双倍矿9暴击a核	9
65	33221 12251	 	249.6	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7矿等8敌人爆炸9伤害a核	7
66	33261 15351	 	249.6	橙3易伤1等级1伤害1时间	1雷电2等级3时间4敌人爆炸568易伤7矿等9伤害a核	7
67	33261 11311	 	249.6	橙3易伤1等级1伤害1时间	1雷电2等级3时间4敌人爆炸568易伤7伤害9攻速a核	7
68	43221 53124	*	249.4	橙3易伤2时间3攻速1伤害	167攻速2雷电37时间457易伤7序列升级8伤害9敌人爆炸a核	8
69	36221 13435	 	249.3	橙4易伤2时间1伤害1暴击2雷电	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9核a暴击	10
70	36221 13133	 	249.2	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4567易伤7序列升级9核a最后敌人	10
71	31225 53314	 	249.2	橙4易伤2时间2攻速3雷电	157雷电26攻速37时间4789易伤7序列升级a核	7
72	33225 15115	 	249.1	橙3易伤2时间1等级1暴击2雷电	15雷电2等级39时间468易伤7暴击a核	7
73	33146 22215	 	249.0	橙3易伤1等级1伤害1暴击2雷电	14雷电256易伤35金币生成5序列升级7伤害8暴击9等级a核	1
74	36221 13432	 	248.9	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9核a攻速	9
75	43234 13132	 	248.7	橙3易伤3时间1伤害2攻速	17攻速2雷电378时间4立即金币567易伤7序列升级9核a伤害	9
76	36221 13131	 	248.7	橙4易伤3时间1伤害2雷电	17雷电2伤害378时间4567易伤7序列升级9核a掉矿	10
77	35262 34311	 	248.6	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4伤害5等级7敌人爆炸9攻速a核	2
78	33616 41212	*	248.6	橙3易伤2时间3等级3雷电	139雷电259易伤456等级59序列升级79时间8随机矿a核	1
79	36262 12122	 	248.5	橙4易伤2时间1伤害2雷电	19雷电2伤害39时间4敌人爆炸5残血敌人689a易伤7核9序列升级	9
80	43221 13235	 	248.2	橙4易伤2时间2攻速1暴击	17攻速2雷电37时间4567易伤7序列升级8双倍矿9暴击a核	9
81	31234 13132	 	248.1	橙3易伤3时间1伤害2雷电	17雷电2攻速378时间4立即金币567易伤7序列升级9核a伤害	9
82	36221 13581	 	248.1	橙4易伤2伤害2时间2雷电	17雷电29伤害37时间4567易伤7序列升级8加一a核	9
83	12336 31144	 	247.9	橙2易伤2伤害1等级1时间2矿等1全技能	1挖尘2a矿等3攻速4时间5全技能6a伤害7核8等级9a易伤a序列升级	6
84	33121 36152	*	247.9	橙3易伤3伤害2雷电	19雷电29a易伤3金币生成4攻速569伤害7核8赏金塔9序列升级	1
85	43225 13136	 	247.9	橙4易伤3时间2攻速2雷电	17攻速25雷电378时间467a易伤7序列升级9核	10
86	31221 53136	 	247.9	橙4易伤3时间2攻速2雷电	17雷电26攻速378时间457a易伤7序列升级9核	10
87	36221 13311	 	247.9	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8残血敌人9挖尘a核	7
88	36221 13211	 	247.9	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8最后敌人9挖尘a核	7
89	31221 13136	 	247.8	橙4易伤3时间2雷电	17雷电2攻速378时间4567易伤7序列升级9核a金币生成	9
90	33261 15351	 	247.6	橙3易伤1等级1伤害1时间	1雷电2等级3时间4敌人爆炸568易伤7矿等9伤害a核	8
91	36221 13141	 	247.4	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8挖尘9挖青a核	7
92	33262 44321	 	247.4	橙3易伤2等级1伤害1时间	1雷电268易伤3时间4伤害56等级6序列升级7敌人爆炸9掉矿a核	1
93	33221 12122	 	247.3	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7矿等8伤害9核a攻速	9
94	33221 46351	 	247.3	橙3易伤1等级1伤害1时间2雷电	16雷电2等级3时间468易伤5随机矿6序列升级7基地爆炸9伤害a核	4
95	33253 63521	 	247.2	橙2易伤2伤害1等级1时间2雷电	17雷电27易伤3时间4等级5赏金邻近67伤害7序列升级8攻速9掉矿a核	1
96	33334 63522	*	247.1	橙2易伤3时间1等级1伤害	1雷电2等级3攻速458时间6核7伤害9a易伤	6
97	33334 43522	 	247.1	橙2易伤3时间1等级1伤害	1雷电2等级3攻速458时间6核7伤害9a易伤	5
98	31221 15115	 	247.0	橙4易伤2时间1暴击	1雷电2攻速39时间4568易伤7暴击a核	7
99	32621 43115	 	247.0	橙2易伤2伤害1等级1时间1暴击	1雷电2暴击3金币生成48易伤56伤害7等级9时间a核	2
100	32111 43115	 	247.0	橙2易伤2伤害1等级1时间1暴击	1雷电2暴击38易伤4金币生成56伤害7等级9时间a核	2
101	33251 36351	 	246.9	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4等级5随机矿7基地爆炸9伤害a核	1
102	44233 43332	 	246.9	橙3易伤2时间1等级1全技能1卖塔	1攻速26时间356易伤4全技能6序列升级7卖塔8核9策反a等级	1
103	36221 13436	 	246.6	橙4易伤2时间1伤害2雷电1核弹	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9核a核弹	10
104	36222 34311	 	246.6	橙3易伤1等级1伤害1时间	1雷电2伤害3时间468易伤5等级7敌人爆炸9攻速a核	4
105	36221 13411	 	246.5	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9挖尘a核	8
106	36221 13441	 	246.5	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9挖青a核	8
107	33213 36436	*	246.5	橙3易伤3时间1等级3雷电	18a雷电2等级38a时间4最后敌人5加一6敌人爆炸78a易伤8a序列升级9核	10
108	43221 53114	 	246.4	橙3易伤2时间3攻速1伤害	167攻速2雷电37时间457易伤7序列升级8伤害9敌人爆炸a核	9
109	43221 13136	 	246.4	橙4易伤3时间2攻速	17攻速2雷电378时间4567易伤7序列升级9核a金币生成	9
110	43221 13583	 	246.4	橙4易伤2时间1伤害2攻速	17攻速2雷电37时间4567易伤7序列升级8加一9伤害a核	9
111	36221 13434	 	246.2	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9核a敌人爆炸	9
112	35362 34321	 	246.2	橙3易伤1等级1伤害1时间	1雷电2时间368易伤4伤害5等级7敌人爆炸9掉矿a核	1
113	33262 34351	 	246.2	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4伤害5等级7敌人爆炸9核弹a核	1
114	33262 34321	 	246.2	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4伤害5等级7敌人爆炸9掉矿a核	1
115	33641 22215	 	246.1	橙3易伤1等级1伤害1暴击2雷电	13雷电246易伤5金币生成7伤害8暴击9等级a核	1
116	33221 12161	 	246.1	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7矿等8伤害9基地爆炸a核	8
117	33224 15351	 	246.1	橙3易伤1等级1伤害1时间	1雷电2等级3时间468易伤5基地爆炸7矿等9伤害a核	7
118	33521 12551	 	246.1	橙3易伤1等级1伤害1时间	1雷电2等级3基地爆炸456易伤7矿等8时间9伤害a核	7
119	33224 11311	 	246.1	橙3易伤1等级1伤害1时间	1雷电2等级3时间468易伤5基地爆炸7伤害9攻速a核	7
120	44234 11111	 	246.0	橙3易伤1等级1时间2攻速1全技能	1a攻速2时间36a易伤4全技能5敌人爆炸7核8等级9a基地爆炸a序列升级	1
121	35423 61311	*	246.0	橙2易伤3伤害2时间3雷电	179雷电27时间3赏金邻近479伤害5赏金塔6核79序列升级89易伤a最后敌人	1
122	33234 15115	 	245.9	橙3易伤2时间1等级1暴击	1雷电2等级39时间4立即金币568易伤7暴击a核	7
123	33314 15115	 	245.9	橙3易伤1等级1时间1暴击	1雷电2等级3攻速4矿等568易伤7暴击9时间a核	7
124	31221 13583	 	245.8	橙4易伤2时间1伤害2雷电	17雷电2攻速37时间4567易伤7序列升级8加一9伤害a核	9
125	33121 12135	 	245.7	橙4易伤1等级1时间1暴击	1雷电2等级3最后敌人4567易伤8时间9暴击a核	9
126	33221 12125	 	245.7	橙3易伤1等级1伤害1时间1暴击	1雷电2等级3时间456易伤7矿等8伤害9核a暴击	10
127	31221 53431	 	245.6	橙3易伤2时间1伤害2攻速2雷电	17雷电26攻速37时间457易伤7序列升级8掉矿9伤害a核	7
128	35423 61313	 	245.5	橙2易伤3伤害2时间3雷电	179雷电27时间3赏金邻近479伤害5赏金塔6核79序列升级89易伤a掉矿	1
129	35423 61312	 	245.5	橙2易伤3伤害2时间3雷电	179雷电27时间3赏金邻近479伤害5赏金塔6核79序列升级89易伤a挖尘	1
130	31221 13135	 	245.5	橙4易伤3时间2雷电	17雷电2攻速378时间4567易伤7序列升级9核a残血敌人	9
131	31221 13133	 	245.5	橙4易伤3时间2雷电	17雷电2攻速378时间4567易伤7序列升级9核a最后敌人	9
132	44233 43313	 	245.4	橙4易伤2时间2攻速1全技能1卖塔	1a攻速26时间3569易伤4全技能6序列升级7卖塔8核	1
133	33226 34351	 	245.4	橙3易伤1等级1伤害1时间	1雷电2等级3时间468易伤5策反7敌人爆炸9伤害a核	4
134	33221 16251	 	245.4	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7策反8敌人爆炸9伤害a核	6
135	33221 34351	 	245.4	橙3易伤1等级1伤害1时间	1雷电2等级3时间468易伤5随机矿7敌人爆炸9伤害a核	4
136	33261 63351	 	245.4	橙3易伤1等级1伤害1时间	1雷电2等级3时间4敌人爆炸578易伤6随机矿9伤害a核	7
137	33261 43351	 	245.4	橙3易伤1等级1伤害1时间	1雷电2等级3时间4敌人爆炸578易伤6策反9伤害a核	7
138	36234 13235	 	245.4	橙3易伤2时间1伤害1暴击2雷电	17雷电2伤害37时间4立即金币567易伤7序列升级8双倍矿9暴击a核	8
139	36221 15153	 	245.4	橙4易伤1伤害1时间1暴击	1雷电2伤害3时间4568易伤7暴击9平台a核	7
140	44233 43311	 	245.4	橙4易伤2时间2全技能1卖塔	1攻速26时间3569易伤4a全技能6序列升级7卖塔8核	1
141	36221 13431	 	245.3	橙4易伤2时间1伤害2雷电1全技能	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9核a全技能	10
142	36234 13631	 	245.2	橙3易伤2时间1伤害2雷电	17雷电2伤害37时间4立即金币567易伤7序列升级8攻速9矿等a核	7
143	33261 15251	 	245.2	橙2易伤2时间1等级1伤害2雷电2矿等	18雷电2等级38时间4敌人爆炸56易伤78矿等8序列升级9伤害a核	8
144	36262 12124	 	245.1	橙3易伤2伤害2时间2雷电	19雷电2a伤害39时间4敌人爆炸5残血敌人689易伤7核9序列升级	9
145	35262 36311	 	245.1	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4伤害5等级7基地爆炸9攻速a核	2
146	44234 11331	 	245.1	橙3易伤2等级1时间2攻速1全技能	1a攻速2时间36a易伤4全技能5敌人爆炸7核8基地爆炸9a等级a序列升级	1
147	36214 12122	 	245.0	橙4易伤2时间1伤害2雷电	19雷电2伤害39时间4最后敌人5基地爆炸689a易伤7核9序列升级	9
148	36244 12122	 	245.0	橙4易伤2时间1伤害2雷电	19雷电2伤害39时间4残血敌人5基地爆炸689a易伤7核9序列升级	9
149	33221 32435	 	245.0	橙4易伤2时间1等级1卖塔	1雷电2等级38时间4579易伤6卖塔a核	9
150	33213 57432	 	245.0	橙2易伤2时间1等级1伤害1暴击2雷电	19雷电2等级39时间4最后敌人5加一6核7暴击89易伤9序列升级a伤害	7
151	32251 62115	 	245.0	橙3易伤2时间2等级1暴击	1雷电2暴击39时间46等级578易伤a核	7
152	31221 13134	 	245.0	橙4易伤3时间2雷电	17雷电2攻速378时间4567易伤7序列升级9核a掉矿	9
153	36213 14122	 	244.9	橙4易伤2伤害1时间2雷电	19雷电29伤害3时间4最后敌人5加一689a易伤7核9序列升级	9
154	36221 13431	 	244.8	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8基地爆炸9核a随机矿	9
155	43221 13632	*	244.8	橙4易伤2时间3攻速	178攻速2雷电37时间4567易伤7序列升级9额外掉落a核	7
156	43234 13136	 	244.7	橙4易伤3时间2攻速	17攻速2雷电378时间4立即金币567a易伤7序列升级9核	10
157	33221 12124	 	244.6	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7矿等8伤害9核a敌人爆炸	9
158	36111 42152	 	244.5	橙3易伤2伤害2等级	1雷电29伤害3最后敌人4残血敌人59a易伤6核7攻速89等级9序列升级	6
159	33221 12125	 	244.3	橙3易伤1等级1伤害1时间2雷电	1a雷电2等级3时间456易伤7矿等8伤害9核	9
160	31221 13134	 	244.2	橙4易伤3时间2雷电	17雷电2攻速378时间4567易伤7序列升级9核a平台	10
161	31234 13136	 	244.1	橙4易伤3时间2雷电	17雷电2攻速378时间4立即金币567a易伤7序列升级9核	10
162	33521 12351	 	244.1	橙3易伤1等级1伤害1时间	1雷电2等级3基地爆炸456易伤7矿等8时间9伤害a核	8
163	33224 15351	 	244.1	橙3易伤1等级1伤害1时间	1雷电2等级3时间468易伤5基地爆炸7矿等9伤害a核	8
164	43221 13133	 	244.1	橙4易伤3时间2攻速	17攻速2雷电378时间4567易伤7序列升级9核a最后敌人	9
165	43221 13135	 	244.1	橙4易伤3时间2攻速	17攻速2雷电378时间4567易伤7序列升级9核a残血敌人	9
166	33221 16131	 	244.0	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7金币生成8伤害9敌人爆炸a核	8
167	33221 16251	 	244.0	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7金币生成8敌人爆炸9伤害a核	7
168	33262 33651	 	244.0	橙2易伤2伤害1等级1时间	1雷电26易伤3时间49伤害5等级7攻速8基地爆炸a核	1
169	33221 12351	 	243.9	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7矿等8挖尘9伤害a核	7
170	33221 12111	 	243.9	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7矿等8伤害9挖尘a核	8
171	33223 15351	 	243.9	橙3易伤1等级1伤害1时间	1雷电2等级3时间468易伤5挖尘7矿等9伤害a核	7
172	33223 11311	 	243.9	橙3易伤1等级1伤害1时间	1雷电2等级3时间468易伤5挖尘7伤害9攻速a核	7
173	43221 13135	 	243.9	橙4易伤3时间2攻速2雷电	17攻速2a雷电378时间4567易伤7序列升级9核	10
174	33262 46321	 	243.9	橙3易伤2等级1伤害1时间	1雷电268易伤3时间4伤害56等级6序列升级7基地爆炸9掉矿a核	1
175	31352 63151	 	243.9	橙3易伤2伤害1时间2攻速2雷电	17雷电23攻速47伤害579易伤6随机矿7序列升级8时间a核	9
176	44233 43312	 	243.8	橙4易伤3时间1全技能1卖塔	1攻速26a时间3569易伤4全技能6序列升级7卖塔8核	2
177	36221 11312	 	243.8	橙3易伤1等级1伤害1时间1暴击	1雷电2伤害3时间456易伤7最后敌人8核9等级a暴击	9
178	43221 13134	 	243.6	橙4易伤3时间2攻速	17攻速2雷电378时间4567易伤7序列升级9核a掉矿	9
179	44234 11231	 	243.4	橙3易伤2等级1时间2攻速1全技能	1a攻速2时间36a易伤4全技能5敌人爆炸7核8残血敌人9a等级a序列升级	1
180	36234 13235	 	243.4	橙3易伤2时间1伤害1暴击2雷电	17雷电2伤害37时间4立即金币567易伤7序列升级8双倍矿9暴击a核	9
181	41232 11121	 	243.4	橙3易伤1等级1时间2攻速2敌人爆炸1全技能	1a攻速2挖青36a易伤4全技能5时间7核8等级9a敌人爆炸a序列升级	2
182	36233 61324	*	243.4	橙2易伤3伤害3时间2雷电	17雷电257伤害378时间4立即金币6核7序列升级9a易伤	10
183	31346 22215	 	243.3	橙3易伤1等级1伤害1暴击2雷电	12雷电35掉矿456易伤5序列升级7伤害8暴击9等级a核	1
184	36226 21511	 	243.2	橙3易伤2伤害2时间2雷电	19雷电27伤害39时间489易伤5随机矿6核弹9序列升级a核	9
185	33221 12121	 	243.2	橙3易伤1等级1伤害1时间	1雷电2等级3时间456易伤7矿等8伤害9核a随机矿	9
186	32261 42351	*	243.2	橙2易伤2时间3暴击1伤害2雷电1全技能	18雷电248暴击34时间48序列升级5全技能6敌人爆炸78易伤9核a伤害	9
187	36221 13435	 	243.1	橙4易伤2时间1伤害3雷电	17a雷电2伤害37时间4567易伤7序列升级8基地爆炸9核	9
188	36234 13132	 	243.1	橙3易伤3时间1伤害2雷电	17雷电2伤害378时间4立即金币567易伤7序列升级9核a攻速	9
189	36222 36311	 	243.1	橙3易伤1等级1伤害1时间	1雷电2伤害3时间468易伤5等级7基地爆炸9攻速a核	4
190	36224 13311	 	243.1	橙3易伤1等级1伤害1时间	1雷电2伤害3时间468易伤5基地爆炸7等级9攻速a核	6
191	43221 15115	 	243.0	橙4易伤2时间1暴击	1攻速2雷电39时间4568易伤7暴击a核	7
192	33221 12126	 	243.0	橙3易伤1等级1伤害1时间1核弹	1雷电2等级3时间456易伤7矿等8伤害9核a核弹	10
193	32233 72212	 	243.0	橙3易伤2时间1伤害1暴击2雷电	18雷电2暴击38时间4挖尘5加一6伤害78a易伤8序列升级9核	8
194	41232 61141	 	242.9	橙2易伤2时间1等级3敌人爆炸2攻速1全技能	1a攻速2全技能3挖青46a敌人爆炸56时间6a序列升级7核8等级9a易伤	1
195	31221 13433	 	242.9	橙4易伤2时间2雷电1核弹	17雷电2攻速37时间4567易伤7序列升级8基地爆炸9核a核弹	9
196	43221 13134	 	242.8	橙4易伤3时间2攻速	17攻速2雷电378时间4567易伤7序列升级9核a平台	10
197	36221 12334	 	242.8	橙3易伤1等级1伤害1时间1全技能	1雷电2伤害3时间456易伤7全技能8最后敌人9核a等级	6
198	33341 36152	 	242.8	橙2易伤3伤害2等级2雷电	19雷电29等级3攻速4a易伤569伤害7核8赏金塔9序列升级	3
199	36221 13433	 	242.7	橙4易伤2时间1伤害2雷电	17雷电2伤害37时间4567易伤7序列升级8a基地爆炸9核	9
200	33221 15543	 	242.7	橙3易伤1等级1伤害1时间1暴击	1雷电2等级3时间456易伤7暴击8攻速9核a伤害	10
201	33262 36351	 	242.7	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4伤害5等级7基地爆炸9核弹a核	1
202	35362 36321	 	242.7	橙3易伤1等级1伤害1时间	1雷电2时间368易伤4伤害5等级7基地爆炸9掉矿a核	1
203	33262 36321	 	242.7	橙3易伤1等级1伤害1时间	1雷电268易伤3时间4伤害5等级7基地爆炸9掉矿a核	1
204	31221 13135	 	242.6	橙4易伤3时间3雷电	17a雷电2攻速378时间4567易伤7序列升级9核	10
205	33363 26532	 	242.5	橙2易伤2伤害1等级1时间	1雷电2等级3攻速45伤害6a易伤7核8时间9敌人爆炸	5
206	33341 36532	 	242.5	橙2易伤2伤害1等级1时间	1雷电2等级3攻速4a易伤56伤害7核8时间9敌人爆炸	3
207	31221 53235	 	242.4	橙3易伤2时间2攻速1暴击2雷电	17雷电26攻速37时间457易伤7序列升级8双倍矿9暴击a核	8
208	36261 32212	 	242.4	橙3易伤2伤害1时间2雷电	18雷电28伤害3时间4敌人爆炸58a易伤67平台8序列升级9核	8
209	32261 26412	*	242.3	橙2易伤3时间2暴击1伤害1全技能	1雷电24暴击346时间4序列升级5全技能79易伤8伤害a核	5
210	31221 12151	 	242.2	橙4易伤1伤害1时间	1雷电2攻速3时间4569易伤7矿等8伤害a核	9
