0	Index      	*	Score	Code	Var	Bounty
20	64332 22336	 	243.9	橙4易伤1等级1时间	1掉矿2攻速3579易伤4等级6雷电8核a时间	1
21	63833 53442	 	243.9	橙3易伤3伤害1等级	1掉矿2加一35a易伤456伤害5序列升级7核8敌人爆炸9等级	3
22	51321 53314	 	243.4	橙5易伤1等级1时间1卖塔	1卖塔24569易伤3时间7等级8挖青a核	2
23	22223 35643	 	242.8	橙2易伤2伤害2时间1等级	17最后敌人2随机矿37伤害4等级5金币生成67易伤7序列升级8a时间9核	7
24	31622 31524	 	242.6	橙3易伤2伤害2时间	1a基地爆炸2立即金币3额外掉落47时间5a伤害68a易伤9核a序列升级	2
25	53131 41132	 	242.0	橙3易伤2伤害1等级1卖塔	1卖塔2平台359易伤46伤害7核8攻速a等级	1
26	53112 11633	 	241.6	橙4易伤1等级1时间1卖塔	1卖塔2平台3459易伤4序列升级6等级7核8时间a雷电	1
27	53152 11633	 	241.6	橙4易伤1等级1时间1卖塔	1卖塔2平台3459易伤6等级7核8时间a雷电	1
28	53112 11634	 	241.6	橙4易伤1等级1时间1卖塔	1卖塔2平台3459易伤4序列升级6等级7核8时间a攻速	1
29	12221 35625	 	241.0	橙3易伤3时间1等级1全技能	1核弹278掉矿378时间4等级5策反678易伤78序列升级9全技能a核	9
30	52233 43433	 	240.3	橙3易伤2伤害2时间1卖塔	1卖塔2a策反36伤害4随机矿56a易伤6a序列升级7赏金邻近8a时间9核	2
31	21223 35612	 	240.3	橙3易伤3时间1等级	178最后敌人2立即金币378时间4等级59金币生成678易伤78序列升级a核	8
32	32226 35143	 	240.0	橙2易伤2伤害1等级1暴击	17基地爆炸2随机矿37伤害4等级5矿等67易伤7序列升级8敌人爆炸9核a暴击	8
33	22231 52313	 	240.0	橙3易伤3伤害	19最后敌人2随机矿369伤害4攻速5雷电789易伤9序列升级a核	4
34	34152 22336	*	239.8	橙4易伤2等级1时间	1基地爆炸23等级4579易伤6雷电8核a时间	2
35	23111 13263	 	239.6	橙3易伤2时间1等级	19最后敌人29金币生成3等级4a时间589易伤6核7平台9序列升级	1
36	21223 33642	 	239.3	橙3易伤3时间1等级	189最后敌人2立即金币378时间4等级59金币生成689易伤89序列升级a核	9
37	53131 41231	 	239.2	橙3易伤2伤害1等级1卖塔	1卖塔2平台359易伤46伤害7核8等级a敌人爆炸	1
38	53112 36222	 	238.9	橙4易伤1等级1时间1卖塔	1卖塔2平台3457易伤4序列升级6时间8敌人爆炸9核a等级	1
39	53152 36222	 	238.9	橙4易伤1等级1时间1卖塔	1卖塔2平台3457易伤6时间8敌人爆炸9核a等级	1
40	53131 41512	 	238.9	橙2易伤2伤害1等级1时间1暴击1卖塔	1卖塔2平台35易伤46伤害7核8暴击9时间a等级	1
41	65121 13263	 	238.7	橙3易伤3时间1等级	19掉矿29a时间3等级4最后敌人589易伤6核7平台9序列升级	1
42	12332 22336	 	238.5	橙4易伤1等级1时间	1核弹2掉矿3579易伤4等级6雷电8核a时间	2
43	52333 43433	 	238.3	橙3易伤2伤害2时间1卖塔	1卖塔2a策反36伤害4随机矿56a易伤6a序列升级7赏金邻近8a时间9核	3
44	53112 11531	 	238.0	橙3易伤1等级1伤害1暴击1卖塔	1卖塔2平台345易伤4序列升级6等级7核8暴击9伤害a雷电	1
45	53152 11531	 	238.0	橙3易伤1等级1伤害1暴击1卖塔	1卖塔2平台345易伤6等级7核8暴击9伤害a雷电	1
46	23161 51261	 	237.9	橙2易伤2伤害1等级	1最后敌人2a金币生成3等级4随机矿5雷电6a伤害7矿等8核9a易伤a序列升级	1
47	53131 41232	 	237.8	橙3易伤2伤害1等级1卖塔	1卖塔2a平台359易伤46伤害7核8等级	1
48	61332 22336	 	237.8	橙4易伤1等级1时间	1掉矿2策反3579易伤4等级6雷电8核a时间	2
49	32562 24374	 	237.7	橙2易伤2伤害1等级1暴击1全技能	19基地爆炸2随机矿3加一49易伤5等级6暴击7核89伤害9序列升级a全技能	2
50	21223 35622	 	237.3	橙3易伤3时间1等级	178最后敌人2立即金币378时间4等级59金币生成678易伤78序列升级a核	9
51	23153 26124	 	237.1	橙2易伤2时间1等级1伤害1全技能	1最后敌人2金币生成3等级4全技能57易伤6a时间8伤害9核	1
52	32223 35146	 	237.1	橙2易伤2伤害1等级1时间	17基地爆炸2随机矿37伤害4等级5金币生成67易伤7序列升级8敌人爆炸9核a时间	8
53	16221 26513	*	237.0	紫3易伤2伤害2时间1等级	1核弹29时间39伤害4等级5核6矿等789易伤9序列升级a雷电	8
54	34252 22336	 	236.8	橙4易伤2等级1时间	1基地爆炸23等级4579易伤6雷电8核a时间	3
55	33113 26124	 	236.8	橙2易伤2时间1等级1伤害1全技能	1基地爆炸2金币生成3等级4全技能57易伤6a时间8伤害9核	1
56	33113 62524	 	236.8	橙2易伤2时间1等级1伤害1全技能	1基地爆炸2金币生成3等级4全技能58易伤6伤害7a时间9核	1
57	33113 21524	 	236.8	橙2易伤2时间1等级1伤害1全技能	1基地爆炸2金币生成3等级4全技能58易伤6a时间7伤害9核	1
58	12632 22336	 	236.5	橙4易伤1等级1时间	1核弹2掉矿3579易伤4等级6雷电8核a时间	3
59	32136 21344	 	236.4	橙3易伤2时间1等级	1a基地爆炸26随机矿3等级4赏金塔57a易伤8a时间9核a序列升级	2
60	16221 26512	 	236.3	紫3易伤2伤害2时间1等级1全技能	1核弹2a时间3a伤害4等级5核6矿等78a易伤9全技能a序列升级	9
61	21132 61524	 	236.3	橙3易伤2伤害2时间	1a最后敌人2立即金币3额外掉落45伤害6a时间78a易伤9核a序列升级	5
62	21132 21524	 	236.3	橙3易伤2伤害2时间	1a最后敌人2立即金币3额外掉落45伤害68a易伤7a时间9核a序列升级	7
63	21132 25524	 	236.3	橙3易伤2伤害2时间	1a最后敌人2立即金币3额外掉落45伤害68a易伤7a时间9核a序列升级	6
64	21112 31524	 	236.3	橙3易伤2伤害2时间	1a最后敌人2立即金币3额外掉落47时间5a伤害68a易伤9核a序列升级	4
65	23111 13213	 	236.2	橙3易伤2时间1等级	1最后敌人2金币生成3等级4a时间589易伤6核7平台	1
66	53112 61632	 	236.1	橙4易伤1等级1时间1卖塔	1卖塔2平台3459易伤4序列升级6金币生成7核8时间a等级	1
67	22241 52313	 	235.8	橙3易伤3伤害	19最后敌人2随机矿369伤害4策反5雷电789易伤9序列升级a核	4
68	63814 54432	*	235.8	橙3易伤2时间1等级1伤害	1掉矿2加一369易伤48时间5伤害7核a等级	7
69	11113 24462	 	235.8	橙2易伤2时间1等级1伤害1全技能	1核弹26时间3等级4全技能5a易伤7伤害8赏金邻近9核	1
70	53131 41233	 	235.7	橙3易伤2伤害1等级1卖塔	1卖塔2平台359易伤46伤害7核8等级a基地爆炸	1
71	32226 35343	 	235.5	橙2易伤2伤害1等级1时间	17基地爆炸2随机矿37伤害4等级5矿等67易伤7序列升级8最后敌人9核a时间	8
72	16222 56223	 	235.4	橙3易伤1等级1伤害1时间2敌人爆炸	1核弹2时间3伤害4等级567易伤8a敌人爆炸9核	4
73	53112 11635	 	235.4	橙4易伤1等级1时间1卖塔	1卖塔2平台3459易伤4序列升级6等级7核8时间a基地爆炸	1
74	63442 42874	*	235.3	橙4易伤1等级1伤害	1掉矿2加一3雷电4567易伤8核9等级a伤害	2
75	53112 11563	 	235.3	橙3易伤1等级1伤害1暴击1卖塔	1卖塔2平台345易伤4序列升级6等级7核8暴击9敌人爆炸a伤害	1
76	16221 26313	*	234.9	紫2易伤3时间2伤害1等级1暴击	1核弹289时间39伤害4等级5核6矿等79易伤9序列升级a暴击	7
77	61632 22336	 	234.8	橙4易伤1等级1时间	1掉矿2策反3579易伤4等级6雷电8核a时间	3
78	32226 35123	 	234.7	橙2易伤2伤害1等级	17基地爆炸2随机矿37伤害4等级5矿等67易伤7序列升级8攻速9核a敌人爆炸	7
79	32223 35143	 	234.5	橙2易伤2伤害1等级1暴击	17基地爆炸2随机矿37伤害4等级5金币生成67易伤7序列升级8敌人爆炸9核a暴击	8
80	15226 35123	 	234.4	橙2易伤2伤害1等级3敌人爆炸	1核弹27a敌人爆炸37伤害4等级5矿等67易伤7序列升级8攻速9核	7
81	53152 11632	 	234.4	橙4易伤2等级1时间1卖塔	1卖塔2平台3459易伤6a等级7核8时间	1
82	53112 11632	 	234.4	橙4易伤2等级1时间1卖塔	1卖塔2平台3459易伤4序列升级6a等级7核8时间	1
83	11112 11335	*	234.4	橙2易伤3时间2等级1全技能	1核弹28a时间3a等级4全技能5平台6额外掉落7核9a易伤a序列升级	1
84	11112 11145	 	234.4	橙2易伤3时间2等级1全技能	1核弹29a时间3a等级4全技能5平台6额外掉落7核8a易伤a序列升级	1
85	32562 24373	*	234.4	橙2易伤2伤害1等级2暴击	19基地爆炸2随机矿3加一49易伤5等级6a暴击7核89伤害9序列升级	2
86	32226 35343	 	234.4	橙2易伤2伤害1等级1暴击	17基地爆炸2随机矿37伤害4等级5矿等67易伤7序列升级8挖尘9核a暴击	7
87	63442 42874	 	234.3	橙4易伤1等级1伤害	1掉矿2加一3雷电4567易伤8核9等级a伤害	4
88	63442 42874	 	234.3	橙4易伤1等级1伤害	1掉矿2加一3雷电4567易伤8核9等级a伤害	3
89	53112 11512	 	234.2	橙3易伤1等级1时间1暴击1卖塔	1卖塔2平台345易伤4序列升级6等级7核8暴击9时间a矿等	1
90	53152 11512	 	234.2	橙3易伤1等级1时间1暴击1卖塔	1卖塔2平台345易伤6等级7核8暴击9时间a矿等	1
91	16222 56221	 	234.0	橙3易伤1等级1伤害1时间	1核弹2时间3伤害4等级567易伤8敌人爆炸9核a平台	4
