0	Index      	*	Score	Code	Var	Bounty
33	13532 12433	 	262.0	橙4易伤1等级1伤害1时间	1双倍矿2378易伤3序列升级4最后敌人5时间6伤害9等级a核	1
34	13512 12433	 	262.0	橙4易伤1等级1伤害1时间	1双倍矿2378易伤3序列升级4残血敌人5时间6伤害9等级a核	1
35	11316 41521	 	262.0	橙4易伤1等级2暴击1伤害	1双倍矿2456易伤36暴击6序列升级7敌人爆炸8等级9伤害a核	4
36	51352 12433	 	261.9	橙4易伤1等级1伤害1时间	1278易伤2序列升级3策反4矿等5时间6伤害9等级a核	1
37	13162 26531	 	261.6	橙3易伤3伤害2等级3敌人爆炸	1双倍矿29等级346敌人爆炸569易伤69序列升级789伤害a核	9
38	13155 12433	 	261.5	橙4易伤1等级1伤害1时间	1双倍矿2478易伤3时间5伤害6挖青9等级a核	1
39	15212 52612	 	261.2	橙3易伤3伤害3攻速1全技能	1双倍矿2全技能389易伤489伤害589攻速6赏金邻近7核89序列升级a矿等	4
40	11316 15221	 	261.1	橙4易伤2时间2暴击1伤害	1双倍矿2457易伤37暴击67时间7序列升级8掉矿9伤害a核	4
41	51152 23612	*	260.9	橙4易伤3时间1伤害	1247易伤27序列升级357时间67金币生成8核9双倍矿a伤害	1
42	33114 22433	 	260.9	橙4易伤1等级1伤害1时间	1随机矿2伤害3攻速4578易伤6时间9等级a核	5
43	13535 12412	 	260.3	橙5易伤2伤害	16双倍矿23789易伤37序列升级47最后敌人57伤害a核	1
44	13515 12412	 	260.3	橙5易伤2伤害	16双倍矿23789易伤37序列升级47残血敌人57伤害a核	1
45	11266 31135	 	259.7	橙4易伤1等级1伤害2雷电1全技能	1双倍矿2458易伤34雷电4序列升级6核7伤害9全技能a等级	8
46	11266 31235	 	259.7	橙4易伤1等级1伤害2雷电1全技能	1双倍矿2458易伤34雷电4序列升级6核7伤害9全技能a等级	7
47	47442 16124	 	259.7	橙3易伤3时间2伤害1暴击	1加一259时间3矿等489易伤6核79伤害9序列升级a暴击	8
48	47442 12624	 	259.7	橙3易伤3时间2伤害1暴击	1加一259时间3矿等479易伤6核89伤害9序列升级a暴击	7
49	51214 12632	*	259.6	橙4易伤2伤害2时间	129a易伤29序列升级3掉矿4额外掉落5随机矿69时间7核89伤害	1
50	51152 23613	*	259.2	橙5易伤3时间	1247a易伤27序列升级357时间67金币生成8核9双倍矿	1
51	15122 52611	 	259.1	橙3易伤3伤害3攻速1全技能	1双倍矿2全技能389伤害489易伤589攻速6赏金邻近7核89序列升级a平台	2
52	13114 23612	*	258.6	橙4易伤2等级1伤害3敌人爆炸	19双倍矿27等级367敌人爆炸4567易伤67序列升级8核a伤害	6
53	13152 23635	 	258.2	橙3易伤3时间1等级	1双倍矿247易伤357时间67金币生成7序列升级8核9等级a策反	1
54	51512 12362	 	258.2	橙4易伤1等级1伤害1时间	1237易伤23序列升级4残血敌人5时间6伤害8攻速9等级a核	1
55	13114 56221	*	258.2	橙4易伤2时间2等级	1双倍矿29等级3敌人爆炸459a易伤6核79时间8随机矿9序列升级	7
56	35212 72383	 	258.1	橙4易伤3伤害1全技能	1随机矿2加一368a易伤489伤害5全技能7核8序列升级	1
57	24245 32223	 	258.0	橙4易伤2时间2等级	1敌人爆炸2479易伤34等级4序列升级56时间8攻速a核	2
58	51142 12433	 	257.8	橙4易伤1等级1伤害1时间	1278易伤2序列升级3时间4策反5随机矿6伤害9等级a核	1
59	54112 12632	 	257.7	橙5易伤1等级1伤害2攻速	12457易伤39攻速6伤害8等级a核	5
60	54122 12433	 	257.4	橙4易伤2时间1等级1伤害	1278易伤35时间4残血敌人6伤害9等级a核	2
61	13155 23433	 	257.2	橙3易伤2时间1等级1伤害	1双倍矿248易伤36时间5伤害7基地爆炸9等级a核	1
