0	Index      	*	Score	Code	Var	Bounty
133	12254 64224	 	240.8	橙2易伤2时间1等级1伤害2矿等1全技能	1a矿等2加一3随机矿4全技能5a时间6伤害7等级8a易伤9核a序列升级	6
134	23114 35621	 	240.8	橙3易伤1等级1伤害1时间	1残血敌人2敌人爆炸3最后敌人4时间5等级69a易伤7核8伤害	1
135	61313 13215	*	240.7	橙3易伤2时间2等级3攻速	1a等级27a易伤345攻速6赏金邻近8核9a时间a序列升级	3
136	61313 43215	 	240.7	橙3易伤2时间2等级3攻速	1a等级27a易伤345攻速6赏金塔8核9a时间a序列升级	3
137	13341 25262	 	240.7	橙3易伤2时间1伤害	1矿等239易伤4伤害5a时间6基地爆炸7核8敌人爆炸	1
138	62333 33274	 	240.7	橙3易伤2时间1等级1伤害1暴击	1等级2加一3立即金币46时间567易伤6序列升级8暴击9核a伤害	10
139	12322 13361	 	240.5	橙2易伤2时间1等级1暴击2敌人爆炸2矿等1卖塔	19矿等2a敌人爆炸39时间4暴击5等级69易伤7核8卖塔9序列升级	1
140	61312 35613	 	240.5	橙4易伤1等级1暴击2雷电	1等级2349易伤58雷电6暴击7随机矿a核	2
141	11312 34553	 	240.5	橙3易伤1等级1时间1暴击	1矿等234易伤5雷电6暴击7等级8掉矿9时间a核	2
142	11351 32536	 	240.4	橙3易伤3伤害2矿等1全技能	19矿等239易伤4赏金塔5全技能6赏金邻近79a伤害8核9序列升级	2
143	11361 32536	 	240.4	橙3易伤3伤害2矿等1全技能	19矿等239易伤4赏金邻近5全技能6赏金塔79a伤害8核9序列升级	2
144	61532 23311	 	240.3	橙2易伤2时间1等级1伤害2雷电	1等级29易伤3伤害4矿等5平台69时间7金币生成89雷电9序列升级a核	4
145	61452 23311	 	240.3	橙2易伤2时间1等级1伤害2雷电	1等级29易伤3矿等4伤害5平台69时间7金币生成89雷电9序列升级a核	4
146	62213 24374	 	240.2	橙4易伤2时间2等级	19等级2加一3随机矿4掉矿589a易伤6核79时间9序列升级	8
147	11226 23632	 	240.2	紫5易伤1等级1伤害1暴击	1矿等2579a易伤3核4暴击6伤害8等级	3
148	41314 12141	 	240.2	橙4易伤1等级1伤害	1金币生成234a易伤5等级6攻速7核8赏金邻近9伤害	2
149	32126 13442	*	240.1	橙4易伤2伤害	1a挖尘2额外掉落356a易伤4雷电7矿等8a伤害9核a序列升级	5
