0	Index      	*	Score	Code	Var
37	21361 15231	*	266.8	橙2等级1易伤2攻速1伤害1时间	17基地爆炸2伤害37等级47攻速5随机矿6双倍秒伤7序列升级8易伤9时间a核
38	21213 43346	 	266.7	橙2易伤1等级2伤害1全技能	19基地爆炸29伤害3挖青4立即金币5技能点6等级79易伤8核9序列升级a全技能
39	21262 25332	 	265.8	橙2易伤1等级2伤害2技能点	18基地爆炸28伤害3挖青49易伤5随机技能6核78技能点8序列升级a等级
40	22332 43345	 	265.4	橙2等级2易伤1伤害	19基地爆炸2技能39等级4残血敌人5立即金币6技能点79易伤8核9序列升级a伤害
41	21332 43341	 	265.4	橙2等级2易伤1伤害	19基地爆炸2伤害39等级4残血敌人5立即金币6技能点79易伤8核9序列升级a技能
42	21332 63343	 	264.9	橙2等级2易伤1伤害	19基地爆炸2伤害39等级4残血敌人5立即金币6掉矿79易伤8核9序列升级a随机技能
43	21332 43344	 	264.7	橙2等级2易伤1伤害1卖塔	19基地爆炸2伤害39等级4残血敌人5立即金币6技能点79易伤8核9序列升级a卖塔
44	21262 21132	 	264.7	橙3易伤1等级1伤害	1基地爆炸2伤害3挖青489易伤5随机技能6核7策反a等级
45	21262 25132	 	264.7	橙3易伤1等级1伤害	1基地爆炸2伤害3挖青489易伤5随机技能6核7技能点a等级
46	22213 43345	 	264.7	橙2等级2易伤1伤害	19基地爆炸2技能3挖青4立即金币5技能点69等级79易伤8核9序列升级a伤害
47	43621 16131	 	264.6	橙橙1等级1易伤1时间	1残血敌人2基地爆炸3等级4时间5挖尘6易伤7敌人爆炸8a核9技能
48	33621 16131	 	264.4	橙橙1等级1易伤1时间	1最后敌人2基地爆炸3等级4时间5挖尘6易伤7敌人爆炸8a核9技能
49	33661 13351	 	264.3	橙3易伤2等级	1最后敌人2基地爆炸3a等级467易伤5挖尘8核9技能点
50	33245 13351	 	264.3	橙3易伤2等级	1最后敌人2基地爆炸367易伤4挖尘5a等级8核9技能点
51	21334 23341	 	264.0	橙2等级2易伤1伤害	19基地爆炸2伤害39等级46残血敌人5技能点79易伤8核9序列升级a技能
52	22334 23345	 	264.0	橙2等级2易伤1伤害	19基地爆炸2技能39等级46残血敌人5技能点79易伤8核9序列升级a伤害
53	21233 43345	 	263.9	橙2易伤1等级2伤害2毒气能量	19基地爆炸2a伤害3挖青49毒气能量5技能点6等级79易伤8核9序列升级
54	21334 23344	 	263.3	橙2等级2易伤1伤害1卖塔	19基地爆炸2伤害39等级46残血敌人5技能点79易伤8核9序列升级a卖塔
55	21343 63341	 	263.3	橙2等级2易伤1伤害	19基地爆炸2伤害39等级4立即金币5敌人爆炸6掉矿79易伤8核9序列升级a技能
56	21213 43343	 	262.6	橙2易伤1等级2伤害	19基地爆炸29伤害3挖青4立即金币5技能点6等级79易伤8核9序列升级a随机技能
57	26216 23343	 	261.3	橙3易伤2等级1伤害1攻速1挖怪	19基地爆炸2挖怪379易伤4掉矿5攻速69等级8核9序列升级a伤害
