0	Index      	*	Score	Code	Var
33	11211 22112	 	263.0	橙橙2易伤2策反	15易伤3残血敌人45策反5序列升级6a核8最后敌人9双倍矿
34	13451 23162	 	262.3	橙橙2易伤	14易伤2金币生成3基础对甲5敌人爆炸6a核7等级8火对愈9策反
35	42233 56333	 	261.9	橙橙1易伤1平台	1敌人爆炸2立即金币3策反4技能5双倍矿6雷电79核8易伤a平台
36	32225 23132	 	261.9	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害5易伤6a核7等级9技能点
37	11311 33132	 	261.5	橙橙2易伤2策反	15易伤3基地爆炸45策反5序列升级6技能点7a核9等级
38	11211 23132	 	261.4	橙橙2易伤2策反	15易伤3残血敌人45策反5序列升级6a核7等级9技能点
39	11211 25132	 	261.4	橙橙2易伤2策反	15易伤3残血敌人45策反5序列升级6a核7技能点9等级
40	11111 33132	 	261.3	橙橙2易伤2策反	15易伤3挖尘45策反5序列升级6技能点7a核9等级
41	42233 56332	 	260.6	橙橙1易伤	1敌人爆炸2立即金币3策反4技能5双倍矿6雷电79核8易伤a时间
42	13452 22432	 	260.1	橙橙2易伤1攻速	14易伤2金币生成3基础对甲5基地爆炸6a核8攻速9技能点
43	12654 13211	 	259.7	橙4易伤2矿等1伤害	135a易伤2额外掉落45矿等5序列升级6随机矿7等级8伤害9核
44	12322 34111	 	259.5	橙5易伤1伤害1矿等	1568a易伤2额外掉落3伤害4时间7矿等9核
45	13452 23162	 	259.1	橙橙2易伤	14易伤2金币生成3基础对甲5基地爆炸6a核7等级8火对愈9策反
46	33512 56333	 	258.8	橙橙1易伤2雷电	14金币生成2技能3随机矿5策反6a雷电79核8易伤
47	13264 14132	 	258.8	橙橙1易伤2攻速	1易伤2金币生成39攻速4等级6时间8a核
48	13261 55132	 	258.8	橙橙1易伤2攻速	1易伤2金币生成39攻速4等级6电对甲7时间8a核
49	13261 14132	 	258.8	橙橙1易伤2攻速	1易伤2金币生成39攻速4等级6时间8a核
50	35261 14132	 	258.8	橙橙1易伤2攻速	1金币生成2易伤39攻速4等级6时间8a核
51	13422 55132	 	258.8	橙橙1易伤2攻速	1易伤2金币生成3基础对甲5等级69攻速7时间8a核
52	32225 22262	 	258.2	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害5易伤6a核7冰对冰89基地爆炸
53	32225 22122	 	258.0	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害5易伤6a核7冰对冰89最后敌人
54	32223 64122	 	258.0	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害59最后敌人6易伤8a核
55	32225 34132	 	257.8	橙橙1易伤1伤害1矿等	1金币生成2矿等3爆破对冰4伤害5易伤69残血敌人8a核
