0	Index      	*	Score	Code	Var
146	11322 53671	 	270.5	紫橙3易伤2矿等	15矿等259易伤38核4加一5序列升级67基地爆炸a双倍秒伤
147	11322 57611	 	270.4	紫橙3易伤2矿等	15矿等257易伤38核4加一5序列升级6基地爆炸9额外掉落a最后敌人
148	11322 53621	 	270.4	紫橙2易伤2矿等1暴击	15矿等25易伤38核4加一5序列升级67基地爆炸9暴击a策反
149	11322 53674	 	270.4	紫橙3易伤2矿等1卖塔	15矿等259易伤38核4加一5序列升级67基地爆炸a卖塔
150	11324 26681	 	270.4	紫橙2矿等1易伤1伤害2时间1暴击	16矿等2易伤38核4加一57时间9伤害a暴击
151	11324 26684	 	270.4	紫橙2矿等1易伤1伤害2时间1攻速	16矿等2易伤38核4加一57时间9伤害a攻速
152	11345 32522	 	270.3	紫橙2易伤1矿等1暴击1攻速	1矿等26易伤38核4最后敌人5攻速7技能9暴击a敌人爆炸
153	11322 57613	 	270.2	紫橙3易伤2矿等	15矿等257易伤38核4加一5序列升级6基地爆炸9额外掉落a掉矿
154	11322 57612	 	270.2	紫橙3易伤2矿等	15矿等257易伤38核4加一5序列升级6基地爆炸9额外掉落a挖尘
155	11322 47611	 	270.1	紫橙3易伤2矿等	15矿等257易伤38核4加一5序列升级6挖尘9额外掉落a最后敌人
156	11325 28621	 	270.1	紫橙2易伤2矿等1暴击	16矿等27易伤38核4加一5最后敌人9暴击a策反
157	11322 88631	 	270.0	紫橙2易伤2矿等1暴击	15矿等25易伤38核4加一5序列升级6敌人爆炸7立即金币9金币生成a暴击
158	11322 66631	 	269.9	紫橙2易伤2矿等1暴击	15矿等25易伤38核4加一5序列升级6掉矿7随机矿9金币生成a暴击
159	11322 47618	 	269.9	紫橙3易伤2矿等	15矿等257易伤38核4加一5序列升级6挖尘9额外掉落a电对甲
160	11322 47613	 	269.9	紫橙3易伤2矿等	15矿等257易伤38核4加一5序列升级6挖尘9额外掉落a掉矿
161	11336 22533	 	269.9	紫橙2易伤1伤害1矿等	1矿等25易伤38核4敌人爆炸6伤害7技能9金币生成a等级
162	11323 27621	 	269.8	紫橙2易伤2矿等1暴击	16矿等27易伤38核4加一5挖青9暴击a策反
163	11322 47682	 	269.8	紫橙3易伤2矿等1卖塔	15矿等257易伤38核4加一5序列升级6挖尘9掉矿a卖塔
164	11327 47642	 	269.6	紫橙3易伤1矿等	1矿等257易伤38核4加一6挖尘9双倍矿a全技能
165	11321 17672	 	269.6	紫橙3易伤1矿等	1矿等279易伤38核4加一5随机矿6掉矿a全技能
166	11345 32531	 	269.6	紫橙2易伤1矿等1暴击1攻速	1矿等26易伤38核4最后敌人5攻速7技能9金币生成a暴击
167	11332 44533	 	269.5	紫橙2易伤1伤害1矿等	1矿等25易伤3a核45敌人爆炸5序列升级6基地爆炸7最后敌人8伤害9平台
168	11311 26213	 	269.5	紫橙2易伤1伤害1矿等1暴击	1矿等27易伤3a核4赏金邻近5敌人爆炸6伤害8技能点9暴击
169	11332 22534	 	269.4	紫橙2易伤1伤害1矿等	1矿等25易伤38核45敌人爆炸5序列升级6伤害7技能9金币生成a最后敌人
170	11332 22536	 	269.2	紫橙2易伤1伤害1矿等	1矿等25易伤38核45敌人爆炸5序列升级6伤害7技能9金币生成a双倍秒伤
171	11332 22532	 	269.2	紫橙2易伤1伤害1矿等	1矿等25易伤38核45敌人爆炸5序列升级6伤害7技能9金币生成a加一
172	11332 22515	 	269.2	紫橙2易伤1伤害1矿等	1矿等25易伤38核45敌人爆炸5序列升级6伤害7技能9额外掉落a金币生成
173	11322 53627	 	269.0	紫橙2易伤2矿等1暴击	15矿等25易伤38核4加一5序列升级67基地爆炸9暴击a技能
174	11313 35362	 	268.0	紫橙3易伤1矿等1攻速	1矿等259易伤3a核4赏金邻近7攻速
