0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
28	KV86B	62192_03_30	11432 25422	   	448.53	橙3雷电5易伤3矿等3伤害	1378a易伤23a雷电38a序列升级48a伤害589矿等6核
29	CPGBZ	38709_07_24	12212 23116	   	448.53	橙3雷电5易伤3矿等3伤害	1379a易伤25a雷电459伤害59a序列升级6核89a矿等
30	C2H45	36648_04_20	12411 13563	   	448.53	橙3雷电5易伤3矿等3伤害	1289a易伤34a矿等589雷电6核789伤害89a序列升级
31	UILG2	89772_04_10	13142 15224	   	448.53	橙3雷电5易伤3矿等3伤害	13489易伤23a雷电39a序列升级59a矿等6核79a伤害
32	1Z4TC	4854_09_10	13315 21223	   	448.53	橙3雷电5易伤3矿等3伤害	19a雷电2458a易伤359伤害59a序列升级6核79a矿等
33	7O25V	24225_08_20	16662 12113	   	448.53	橙3雷电5易伤3矿等3伤害	1247a易伤347矿等47a序列升级57a雷电6核89a伤害
34	CGIT2	37909_04_23	21235 44122	   	448.53	橙3雷电5易伤3矿等3伤害	1379a易伤2加一47a雷电579矿等6核79a序列升级89a伤害
35	QMZMI	78589_03_20	21362 15352	   	448.53	橙3雷电5易伤3矿等3伤害	139伤害2347a易伤39a序列升级59a雷电6核89a矿等
36	NRVT1	70512_07_25	23216 53431	   	448.53	橙3雷电5易伤3矿等3伤害	127伤害38a雷电478矿等5789a易伤6核78a序列升级
37	T47PA	85606_11_29	23254 63212	   	448.53	橙3雷电5易伤3矿等3伤害	127伤害38a矿等4789a易伤578雷电6核78a序列升级
38	BJTCM	35336_12_15	26262 23141	   	448.53	橙3雷电5易伤3矿等3伤害	179伤害24a雷电34789易伤479序列升级579矿等6核
39	ZAQGD	2941_06_28	41611 32362	   	448.53	橙3雷电5易伤3矿等3伤害	13789易伤23a雷电389序列升级489伤害589矿等6核
40	DA5H7	40204_06_07	54113 12351	   	448.53	橙3雷电5易伤3矿等3伤害	179伤害29a雷电357矿等4789a易伤6核79a序列升级
41	H2ZTR	50957_05_29	54333 22621	   	448.53	橙3雷电5易伤3矿等3伤害	189伤害24a雷电3459a易伤49a序列升级6核79a矿等
42	E1N93	42317_08_25	15143 14313	   	448.10	橙3雷电3矿等4易伤3伤害1核弹	1679易伤259矿等379雷电467伤害679序列升级8核a核弹
43	ZDDIQ	3174_05_27	62122 54223	   	447.74	橙3雷电4易伤2矿等3伤害2暴击	189雷电2a暴击389伤害4攻速5a矿等6核789a易伤89a序列升级
44	ISMHL	56221_07_14	15431 23143	   	447.74	橙3雷电4易伤2矿等3伤害1核弹	1389易伤238伤害389序列升级4暴击59矿等6核789雷电a核弹
45	ISMHL	56221_07_14	34431 23143	   	447.74	橙3雷电4易伤2矿等3伤害1核弹	138伤害2389易伤389序列升级4暴击59矿等6核789雷电a核弹
46	34MDG	11004_06_09	13531 52124	   	446.73	橙3雷电5易伤3矿等3伤害	158雷电29a矿等39a伤害4569a易伤59a序列升级7核
47	JO7FC	58691_04_27	24412 13231	   	446.73	橙3雷电5易伤3矿等3伤害	1368a易伤23a矿等38a序列升级48a伤害589雷电7核
48	MC36S	66215_06_26	35151 11362	   	446.73	橙3雷电5易伤3矿等3伤害	1469a易伤29a矿等39a雷电568伤害69a序列升级7核
49	KBG2S	60420_01_21	11222 26152	   	446.73	橙3雷电5易伤3矿等3伤害	13589易伤23a雷电389序列升级489伤害689矿等7核
50	9K8PL	29627_02_15	14442 23231	   	446.73	橙3雷电5易伤3矿等3伤害	1689a易伤29a矿等39a伤害456雷电69a序列升级7核
51	RFHNQ	80879_11_18	21334 24263	   	446.73	橙3雷电5易伤3矿等3伤害	1689a易伤29a伤害39a矿等456雷电69a序列升级7核
52	58TFT	17124_12_11	31124 15212	   	446.73	橙3雷电5易伤3矿等3伤害	138雷电23a矿等38a序列升级4589a易伤68a伤害7核
53	DTTV8	41977_07_19	32323 32354	   	446.73	橙3雷电5易伤3矿等3伤害	1269a易伤38a雷电49a伤害569矿等69a序列升级7核
54	4ZM1R	13515_06_17	34242 24212	   	446.73	橙3雷电5易伤3矿等3伤害	13589易伤23a雷电389序列升级489伤害689矿等7核
55	5DLK1	17551_06_16	43522 12233	   	446.73	橙3雷电5易伤3矿等3伤害	149矿等2348a易伤49a序列升级59a雷电69a伤害7核
56	NJQVI	69781_01_15	24252 22311	   	446.73	橙3雷电5易伤3矿等3伤害	189雷电25a矿等3489a易伤689伤害7核89a序列升级
57	2SEL7	10264_12_16	33632 34152	   	446.73	橙3雷电5易伤3矿等3伤害	1689a易伤29a伤害389矿等458雷电7核89a序列升级
58	GNSMT	50048_06_05	21425 22621	   	446.30	橙3雷电3矿等4易伤3伤害1核弹	178矿等2578易伤345雷电578序列升级678伤害9核a核弹
59	GNSMT	50048_06_05	25325 22621	   	446.30	橙3雷电3矿等4易伤3伤害1核弹	178矿等245雷电3578易伤578序列升级678伤害9核a核弹
60	3QRDR	12992_03_25	65231 23211	   	446.30	橙3雷电3矿等4易伤3伤害1核弹	178雷电235矿等4578易伤578序列升级678伤害9核a核弹
61	FZM92	45096_01_11	33333 35331	   	446.07	橙3雷电5易伤3矿等2伤害	12789易伤39伤害478矿等578雷电6核789序列升级a攻速
62	F1T8Z	45205_04_11	21112 46141	   	445.37	橙3雷电5易伤2矿等3伤害1全技能	12489易伤34矿等489序列升级589伤害689雷电7核a全技能
63	12SQJ	5101_03_03	24161 21252	   	445.29	橙3雷电3矿等4易伤3伤害	1489易伤259伤害358雷电589序列升级6核789矿等a暴击
64	F5IOH	45534_10_01	25361 14133	   	445.29	橙3雷电3矿等4易伤3伤害	158雷电289a易伤3暴击459矿等589序列升级6核789伤害
65	R6VJG	80111_04_25	32112 52324	   	445.29	橙3雷电3矿等4易伤3伤害	189矿等245雷电3589易伤589序列升级6核789伤害a暴击
66	R6VJG	80111_04_25	32322 52324	   	445.29	橙3雷电3矿等4易伤3伤害	189矿等235雷电4589易伤589序列升级6核789伤害a暴击
67	R61RU	80027_12_11	12142 61312	   	444.93	橙3雷电5易伤3矿等3伤害	179雷电24a矿等379伤害5679a易伤79a序列升级8核
68	SLGRT	84286_08_20	11211 51166	   	444.93	橙3雷电5易伤3矿等3伤害	1379a易伤239矿等379序列升级479雷电567伤害8核
69	Q8TJO	77414_04_04	11332 36415	   	444.93	橙3雷电5易伤3矿等3伤害	149雷电2345a易伤49a序列升级69a矿等79a伤害8核
70	A5DF2	31165_05_20	12224 52323	   	444.93	橙3雷电5易伤3矿等3伤害	1379a易伤24a矿等579伤害679雷电79a序列升级8核
71	VPQ91	93284_08_03	21223 31311	   	444.93	橙3雷电5易伤3矿等3伤害	1379a易伤23a雷电39a序列升级459伤害69a矿等8核
72	PERCD	75075_05_25	22512 31222	   	444.93	橙3雷电5易伤3矿等3伤害	19a雷电26a矿等34569易伤69a序列升级79a伤害8核
73	6SQV1	21783_01_28	24333 16232	   	444.93	橙3雷电5易伤3矿等3伤害	1479a易伤259矿等357雷电579序列升级679伤害8核
74	FKQF7	46902_02_05	32163 66321	   	444.93	橙3雷电5易伤3矿等3伤害	1679a易伤249矿等347伤害479序列升级579雷电8核
75	K24UF	59581_05_22	32214 42235	   	444.93	橙3雷电5易伤3矿等3伤害	1379a易伤239矿等379序列升级467伤害579雷电8核
76	JCK99	57650_08_23	32542 34222	   	444.93	橙3雷电5易伤3矿等3伤害	1369a易伤235矿等39a序列升级49a雷电79a伤害8核
77	QLMGS	78560_09_06	33633 42141	   	444.93	橙3雷电5易伤3矿等3伤害	1479a易伤29a伤害367雷电579矿等79a序列升级8核
78	B1RSN	33717_11_14	34221 26522	   	444.93	橙3雷电5易伤3矿等3伤害	1369a易伤237雷电39a序列升级49a伤害59a矿等8核
79	BFL2P	34954_10_18	43125 32214	   	444.93	橙3雷电5易伤3矿等3伤害	1247a易伤349伤害47a序列升级57a雷电67a矿等8核
80	C9DOR	37266_11_28	53413 62221	   	444.93	橙3雷电5易伤3矿等3伤害	179矿等24a雷电34579易伤479序列升级679伤害8核
81	B12ZD	33645_04_19	25611 23252	   	444.93	橙3雷电5易伤3矿等3伤害	17a伤害25a矿等3457a易伤57a序列升级679雷电8核
82	P2G9E	73967_09_16	32542 32316	   	444.93	橙3雷电5易伤3矿等3伤害	1269a易伤35a伤害459雷电59a序列升级79a矿等8核
83	O9HF5	71728_02_13	22324 33346	 * 	444.68	橙3雷电3矿等4易伤2伤害3攻速	1789易伤278矿等39a雷电49伤害578攻速6核789序列升级
84	B6TQF	34171_11_10	25222 36311	   	444.68	橙3雷电3矿等4易伤2伤害3攻速	178攻速25a雷电378a易伤478矿等6核78a序列升级9a伤害
85	TU2CU	87924_06_02	51161 63323	   	444.68	橙3雷电3矿等4易伤2伤害3攻速	178a易伤24a矿等378雷电578攻速6核78a序列升级9a伤害
86	GJK5G	49665_08_11	23431 31215	   	444.57	橙3雷电5易伤2矿等3伤害	13489易伤23矿等389序列升级589雷电6核789伤害a攻速
87	1QPGQ	7245_01_28	16136 13336	   	444.54	橙3雷电4易伤2矿等2伤害2攻速1核弹	1379易伤239雷电379序列升级47攻速57伤害6核89矿等a核弹
88	L6G2I	62842_05_09	21221 36361	   	444.36	橙3雷电2矿等3易伤2喷火对甲3伤害	17a易伤247伤害34a雷电47a序列升级5时间67矿等8a喷火对甲9核
89	ES72U	44694_07_29	16115 13413	   	444.21	橙3雷电3矿等4易伤3伤害	148雷电2349易伤489序列升级589矿等6核789伤害a攻速
90	12SQJ	5101_03_03	24161 21251	   	444.21	橙3雷电3矿等4易伤3伤害	1489易伤259伤害358雷电589序列升级6核789矿等a攻速
91	CU3K1	39122_06_26	13331 21252	   	444.21	橙3雷电3矿等4易伤3伤害	178伤害259雷电3789易伤478矿等6核789序列升级a攻速
92	LSK32	64827_05_11	11365 31133	   	444.11	橙3雷电3矿等4易伤3伤害1全技能	138雷电239伤害389序列升级489矿等5689易伤7核a全技能
93	I3ZI2	53916_12_30	12216 11333	   	444.11	橙3雷电3矿等4易伤3伤害1全技能	1689易伤259伤害389矿等468雷电689序列升级7核a全技能
94	564UB	16876_09_07	21412 33451	   	444.07	橙3雷电4易伤3喷火对甲2矿等2伤害	1789易伤278喷火对甲39伤害49矿等578雷电6核789序列升级a掉矿
95	564UB	16876_09_07	21412 33452	   	444.07	橙3雷电4易伤3喷火对甲2矿等2伤害	1789易伤278喷火对甲39伤害49矿等578雷电6核789序列升级a随机矿
96	9OQ99	30035_01_07	11322 36131	   	444.07	橙3雷电4易伤2矿等2喷火对甲2伤害	179a易伤249雷电37矿等57伤害6核79序列升级89喷火对甲
97	7QG3C	24444_02_02	23542 33351	   	443.81	橙3雷电3矿等4易伤2伤害1全技能	189雷电2489易伤34伤害489序列升级5暴击6核789矿等a全技能
98	U5HKV	88595_03_09	12312 36453	   	443.79	橙3雷电5易伤2矿等3伤害2暴击	178雷电26789易伤39矿等49暴击578伤害789序列升级a核
99	G5SVK	48434_04_23	42213 43412	 * 	443.64	橙3雷电5易伤3矿等1喷火对甲1伤害	1289a易伤38a矿等4伤害5喷火对甲6核78a雷电8a序列升级
100	G8TM6	48705_06_08	16221 22224	   	443.49	橙3雷电3矿等4易伤3伤害	189伤害2459易伤348雷电489序列升级689矿等7核a暴击
101	3KJBP	12431_04_30	11164 21633	   	443.49	橙3雷电3矿等4易伤3伤害	138伤害239a易伤39a序列升级4暴击59a矿等69a雷电7核
102	G1EOG	48035_07_28	16631 13621	   	443.49	橙3雷电3矿等4易伤3伤害	138a易伤238雷电38a序列升级4暴击59a矿等68a伤害7核
103	18T4F	5640_04_29	22343 42333	   	443.13	橙3雷电5易伤3矿等3伤害	178伤害246矿等3478a易伤478序列升级578雷电9核
104	IR6VP	56088_03_12	51122 22136	   	443.13	橙3雷电5易伤3矿等3伤害	178雷电248伤害347矿等478序列升级5678a易伤9核
105	G9LB7	48771_10_05	22136 21265	   	443.13	橙3雷电5易伤3矿等3伤害	13468易伤24a雷电48a序列升级58a矿等78a伤害9核
106	AR6OE	33120_04_29	53312 63226	   	443.13	橙3雷电5易伤3矿等3伤害	1578a易伤28a矿等378雷电467伤害78a序列升级9核
107	FMZMT	47009_04_23	61116 22121	   	443.13	橙3雷电5易伤3矿等3伤害	134矿等2358a易伤38a序列升级68a雷电78a伤害9核
108	4Z5EJ	13468_11_29	11313 11116	   	443.13	橙3雷电5易伤3矿等3伤害	127雷电358伤害4578a易伤578序列升级678矿等9核
109	SS5LI	84883_04_01	14152 23315	   	443.13	橙3雷电5易伤3矿等3伤害	138雷电2367a易伤38a序列升级48a矿等58a伤害9核
110	RAIBI	80433_01_12	21523 12336	   	443.13	橙3雷电5易伤3矿等3伤害	18a矿等25a伤害34568易伤58a序列升级78a雷电9核
111	ZLEG1	3894_09_08	23523 33262	   	443.13	橙3雷电5易伤3矿等3伤害	136雷电2378a易伤37a序列升级47a伤害57a矿等9核
112	G9D7P	48749_01_11	33112 61125	   	443.13	橙3雷电5易伤3矿等3伤害	167伤害28a矿等378雷电45678易伤678序列升级9核
113	O8MRC	71653_06_28	33522 22116	   	443.13	橙3雷电5易伤3矿等3伤害	1348a易伤23a矿等38a序列升级578雷电68a伤害9核
114	O8MRC	71653_06_28	33562 22116	   	443.13	橙3雷电5易伤3矿等3伤害	1358a易伤23a矿等38a序列升级478雷电68a伤害9核
115	ITH3Z	56295_12_12	41333 46333	   	443.13	橙3雷电5易伤3矿等3伤害	128雷电36a伤害4568a易伤68a序列升级78a矿等9核
116	BLHES	35482_12_08	56211 32113	   	443.13	橙3雷电5易伤3矿等3伤害	1458a易伤235雷电58a序列升级68a伤害78a矿等9核
117	BLHES	35482_12_08	56241 32113	   	443.13	橙3雷电5易伤3矿等3伤害	1458a易伤234雷电48a序列升级68a伤害78a矿等9核
118	ZTHFA	4620_10_05	55362 23332	   	442.99	橙3雷电3矿等4易伤2伤害2暴击	178矿等278雷电39暴击49伤害5789易伤6核789序列升级a策反
119	51QIK	16488_10_04	63321 32242	   	442.93	橙3雷电5易伤3矿等2伤害	1267a易伤3暴击47a矿等567雷电67a序列升级8核9a伤害
120	PABOD	74672_09_22	21125 22162	   	442.77	橙3雷电5易伤2矿等3伤害	189伤害24矿等34689易伤489序列升级589雷电7核a暴击
121	ZHS8C	3574_05_28	13423 12451	   	442.77	橙3雷电5易伤2矿等3伤害	12689易伤39矿等489雷电568伤害689序列升级7核a暴击
122	MPDFG	67410_07_31	24331 11426	   	442.53	橙3雷电4易伤3喷火对甲2矿等1伤害2时间	189a易伤2伤害389喷火对甲4a矿等5a时间6核789雷电89a序列升级
123	ZVPHC	4822_10_20	32113 66362	   	442.09	橙3雷电3矿等4易伤2伤害3暴击	137暴击28a雷电478矿等578a易伤6核78a序列升级9a伤害
124	6BEQ8	20223_11_06	13261 62221	   	441.69	橙3雷电3矿等4易伤3伤害	137矿等239伤害379序列升级4679易伤579雷电8核a暴击
125	KZNLJ	59454_06_13	25422 13352	   	441.69	橙3雷电3矿等4易伤3伤害	137伤害2369易伤379序列升级479矿等579雷电8核a暴击
126	GG64F	49357_02_14	31211 53215	   	441.69	橙3雷电3矿等4易伤3伤害	1679易伤249伤害379矿等567雷电679序列升级8核a暴击
127	FQCP3	47402_01_03	13415 22343	   	441.51	橙3雷电3矿等4易伤3伤害	1689易伤249伤害348雷电489序列升级589矿等7核a攻速
128	G8TM6	48705_06_08	16221 22221	   	441.51	橙3雷电3矿等4易伤3伤害	189伤害2459易伤348雷电489序列升级689矿等7核a攻速
129	C4IUT	36832_11_17	25412 14223	   	441.51	橙3雷电3矿等4易伤3伤害	189伤害2469易伤348矿等489序列升级589雷电7核a攻速
130	Q7E4B	77281_02_18	13322 61353	   	441.41	橙3雷电3矿等4易伤3伤害1全技能	126矿等379雷电479伤害5679易伤679序列升级8核a全技能
131	SLGRT	84286_08_20	11211 51165	   	441.41	橙3雷电3矿等4易伤3伤害1全技能	1379易伤239矿等379序列升级479雷电567伤害8核a全技能
132	GG64F	49357_02_14	31211 53212	   	441.41	橙3雷电3矿等4易伤3伤害1全技能	1679易伤249伤害379矿等567雷电679序列升级8核a全技能
133	8LSPM	26902_01_05	21222 35423	   	441.33	橙3雷电5易伤3矿等3伤害	13589易伤236矿等389序列升级489雷电789伤害a核
134	8LSPM	26902_01_05	21222 64423	   	441.33	橙3雷电5易伤3矿等3伤害	13589易伤237矿等389序列升级489雷电689伤害a核
135	AHUM5	32290_04_03	24213 33122	   	441.33	橙3雷电5易伤3矿等3伤害	13489易伤245伤害489序列升级689雷电789矿等a核
136	1NNJP	6970_08_01	34236 11213	   	441.33	橙3雷电5易伤3矿等3伤害	157伤害249雷电34789易伤479序列升级679矿等a核
137	GIELA	49560_06_17	52343 12324	   	441.33	橙3雷电5易伤3矿等3伤害	16789易伤259雷电379矿等467伤害679序列升级a核
138	KC8V9	60489_10_30	14326 14213	   	441.33	橙3雷电5易伤3矿等3伤害	179矿等249伤害34578易伤479序列升级679雷电a核
139	8LSPM	26902_01_05	21234 34423	   	441.33	橙3雷电5易伤3矿等3伤害	13489易伤237矿等389序列升级589伤害689雷电a核
140	B22NU	33737_01_28	21251 43136	   	441.33	橙3雷电5易伤3矿等3伤害	16789易伤278矿等378伤害456雷电678序列升级a核
141	7L3IS	23960_06_03	31213 33554	   	441.33	橙3雷电5易伤3矿等3伤害	189矿等24569易伤348雷电489序列升级789伤害a核
142	ID6TQ	54832_01_02	31335 14141	   	441.33	橙3雷电5易伤3矿等3伤害	137伤害259矿等45789易伤579序列升级679雷电a核
143	QU5NB	79321_01_11	31511 52162	   	441.33	橙3雷电5易伤3矿等3伤害	189矿等246雷电35689易伤689序列升级789伤害a核
144	SVI2O	85187_03_13	32136 41261	   	441.33	橙3雷电5易伤3矿等3伤害	137雷电238矿等378序列升级45789易伤678伤害a核
145	VOHUU	93171_07_25	63233 32111	   	441.33	橙3雷电5易伤3矿等3伤害	179伤害248矿等34679易伤479序列升级579雷电a核
146	9J9PC	29540_03_10	61116 23241	   	441.33	橙3雷电5易伤3矿等3伤害	138伤害269雷电45689易伤689序列升级789矿等a核
147	GFGIE	49296_08_31	34213 13343	   	441.33	橙3雷电4易伤2矿等3伤害	19a雷电24矿等349a易伤49a序列升级5攻速6核7暴击89a伤害
148	778EF	22718_01_13	13121 31413	   	440.83	紫3雷电4易伤2矿等3伤害1喷火对甲	1489易伤248雷电3核489序列升级5暴击69矿等789伤害a喷火对甲
149	BFCCI	34930_06_03	14132 51513	   	440.77	橙3雷电2矿等3易伤3伤害1喷火对甲	18a雷电2暴击38a伤害45矿等6喷火对甲78a易伤8a序列升级9核
150	APGU9	32969_06_10	12242 45112	   	440.73	橙3雷电4易伤2矿等2伤害2攻速1全技能	1379易伤239雷电379序列升级47矿等57伤害6核89攻速a全技能
151	R4754	79863_05_03	31121 41512	   	440.56	橙3雷电2矿等3易伤2喷火对甲3伤害	178易伤28矿等347雷电578伤害6核78序列升级9a喷火对甲
152	FUM2O	47786_12_12	35233 16213	   	440.54	橙3雷电4易伤2矿等3伤害2暴击	1789易伤2攻速378雷电49暴击59矿等678伤害789序列升级a核
153	DKJGG	41140_10_11	14231 62432	   	440.47	橙3雷电4易伤2矿等2喷火对甲2伤害	127a易伤36a雷电47伤害57矿等7a序列升级8核9a喷火对甲
154	DKJGG	41140_10_11	14235 32432	   	440.47	橙3雷电4易伤2矿等2喷火对甲2伤害	127a易伤35a雷电47伤害67矿等7a序列升级8核9a喷火对甲
155	Z1N6K	2124_10_12	61515 31331	   	440.29	橙3雷电3矿等4易伤2伤害3暴击	189矿等289雷电3a伤害46a暴击589a易伤7核89a序列升级
156	TZZJB	85227_11_25	12334 53214	   	440.13	橙3雷电4易伤2矿等3伤害2攻速	129a易伤359伤害45矿等59a序列升级6核7a攻速89a雷电
157	1I33P	6464_07_12	63213 45131	   	439.97	橙3雷电4易伤2矿等3伤害2攻速	178伤害29攻速378雷电4策反59矿等6789易伤789序列升级a核
158	9MG7U	29827_06_08	52121 25313	   	439.89	橙3雷电3矿等4易伤3伤害	1578易伤278雷电3暴击45a矿等578序列升级678伤害9核
159	JC79S	57614_04_01	12264 11513	   	439.89	橙3雷电3矿等4易伤3伤害	158伤害268a易伤3暴击45a矿等58a序列升级78a雷电9核
160	S9OI8	83231_08_18	31561 33225	   	439.89	橙3雷电3矿等4易伤3伤害	1678易伤248雷电347矿等478序列升级578伤害9核a暴击
161	6EZ8K	20452_03_13	33162 34423	   	439.89	橙3雷电3矿等4易伤3伤害	178矿等248伤害3478易伤478序列升级567雷电9核a暴击
162	J5FEB	57009_01_22	23154 13622	   	439.82	橙3雷电5易伤3矿等2伤害	1578a易伤2策反38a雷电458矿等58a序列升级6核9a伤害
163	N8NMA	68784_12_12	31326 33625	   	439.82	橙3雷电5易伤3矿等2伤害	1579a易伤2策反37a矿等457雷电57a序列升级6核8a伤害
164	TF7SB	86594_01_18	33261 24351	   	439.82	橙3雷电5易伤3矿等2伤害	1579a易伤2策反37a雷电457矿等57a序列升级6核8a伤害
165	DAJFI	40243_07_16	12233 25535	 * 	439.64	紫3雷电3矿等4易伤2喷火对甲3伤害	178a易伤2核378伤害4a喷火对甲59a矿等678雷电78a序列升级
166	5J1FC	18033_04_08	34616 31212	   	439.56	橙3雷电3矿等3易伤2喷火对甲3伤害	17a易伤247伤害345雷电47a序列升级67a矿等8核9a喷火对甲
167	R4754	79863_05_03	31121 41513	   	439.45	橙3雷电2矿等3易伤3伤害1喷火对甲	178易伤28矿等347雷电578伤害6核78序列升级9喷火对甲a策反
168	OMJ88	72899_06_04	13236 13336	   	439.45	橙3雷电3矿等4易伤2喷火对甲2伤害	126矿等379雷电47伤害5679易伤679序列升级89喷火对甲a核
169	JA1PF	57419_05_13	23136 53162	   	439.45	橙3雷电3矿等4易伤1喷火对甲2伤害	179矿等2679易伤3喷火对甲4攻速567雷电679序列升级89伤害a核
170	5673V	16882_10_14	32133 41641	   	439.42	橙3雷电3矿等3易伤3伤害1喷火对甲	138雷电235矿等358序列升级458伤害6核78a易伤9喷火对甲
171	Z93D2	2786_12_31	12154 13163	   	439.42	橙3雷电3矿等3易伤3伤害1喷火对甲	123雷电389序列升级489易伤589矿等6核789伤害a喷火对甲
172	97TZA	28517_06_23	33132 55253	   	439.42	橙3雷电3矿等3易伤3伤害1喷火对甲	179矿等2喷火对甲347雷电579伤害6核79序列升级89a易伤
173	QSP6C	79196_03_08	33151 22451	   	439.42	橙3雷电3矿等3易伤3伤害1喷火对甲	178易伤248矿等347雷电478序列升级578伤害6核9毒液对毒a喷火对甲
174	KP9JU	61657_12_11	42234 52332	   	439.42	橙3雷电3矿等3易伤3伤害1喷火对甲	1挖青289雷电359易伤458矿等589序列升级6核789伤害a喷火对甲
175	JTD9H	59156_03_17	22215 35342	 * 	439.42	橙3雷电3矿等3易伤3伤害3攻速	179雷电27a攻速39a易伤49a矿等578伤害6核79a序列升级
176	EQHVC	44545_09_02	22231 22252	   	439.34	橙3雷电4易伤2矿等2喷火对甲2暴击1伤害	137雷电2379易伤379序列升级49喷火对甲5伤害67矿等89暴击a核
177	JCK99	57650_08_23	32542 24221	   	439.28	橙3雷电3矿等4易伤1喷火对甲2伤害	1369易伤235矿等369序列升级469雷电79伤害8核a喷火对甲
