0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
65	I9OFR	54522_05_20	23332 73136	   	395.67	橙橙4易伤3伤害3矿等	178a易伤2加一37a伤害47a矿等5平台69核7a序列升级
66	R2969	79689_08_11	31433 14421	   	395.67	橙橙4易伤3伤害3矿等	148a易伤28a伤害38a矿等5双倍秒伤67核8a序列升级9全技能
67	E71O4	42795_07_31	13433 44113	   	395.67	橙橙4易伤3伤害3矿等	1双倍秒伤27a矿等378a易伤4平台57a伤害69核7a序列升级
68	ZP9QF	4240_06_12	42511 11226	   	395.67	橙橙4易伤3伤害3矿等	149矿等249伤害3全技能49序列升级589a易伤67核
69	J5LK9	57026_05_27	45133 23323	   	394.63	橙橙4易伤3伤害2攻速2暴击	134a易伤234伤害34a序列升级5a攻速68核7a暴击9全技能
70	344Q8	10955_02_02	11232 62342	   	394.52	橙橙4易伤3伤害3矿等	1378易伤23基地爆炸378序列升级478矿等578伤害69核a时间
71	ON28J	72941_07_05	51212 15214	   	394.42	橙橙4易伤3伤害3矿等	1789易伤289矿等3时间4敌人爆炸589伤害6a核89序列升级
72	QCSLL	77770_06_25	65312 22143	   	394.42	橙橙4易伤3伤害3矿等	1789易伤2额外掉落3时间489伤害589矿等6a核89序列升级
73	HGSD2	52290_06_17	31151 41631	   	394.32	橙橙4易伤3伤害3矿等	179矿等279伤害3双倍秒伤4579易伤68核79序列升级a时间
74	BAALN	34477_01_13	45411 13211	   	394.25	橙橙3易伤3伤害3矿等1暴击1攻速	178易伤2雷电378伤害4暴击5攻速678矿等78序列升级9a核
75	C11AZ	36514_03_29	14123 35632	   	393.99	橙橙4易伤3伤害3攻速1矿等	1赏金塔239a易伤39a序列升级4矿等59a伤害67核89a攻速
76	IEIEU	54954_01_22	32642 25233	   	393.89	橙橙4易伤3伤害3攻速2全技能	138a易伤28a伤害48a攻速57全技能69核8a序列升级
77	IEIEU	54954_01_22	34242 25233	   	393.89	橙橙4易伤3伤害3攻速2全技能	128a易伤38a伤害48a攻速57全技能69核8a序列升级
78	1TLDG	7502_09_21	23343 15151	   	393.84	橙橙4易伤2伤害3攻速2矿等	124a易伤345攻速4a序列升级67核8a矿等9a伤害
79	VUH2I	93707_05_16	13536 24323	   	393.84	橙橙3易伤3伤害2矿等2攻速2时间	18a易伤25a伤害38时间48攻速67核8a序列升级9a矿等
80	BFV1U	34982_10_04	42431 35132	   	393.35	橙橙5易伤3伤害3攻速	178伤害24578易伤3赏金邻近678攻速78序列升级9a核
81	86DDM	25513_03_04	11131 34431	   	393.35	橙橙5易伤3伤害3攻速	158攻速24589易伤3赏金塔589序列升级6a核789伤害
82	JNO97	58648_09_22	32513 41235	   	393.35	橙橙5易伤3伤害3攻速	13589易伤289伤害4随机矿689攻速7a核89序列升级
83	JNO97	58648_09_22	35513 11235	   	393.35	橙橙5易伤3伤害3攻速	13589易伤289攻速4随机矿689伤害7a核89序列升级
84	ZLRDU	3930_12_14	35144 42432	   	393.25	橙橙5易伤3伤害3攻速	1加一28a攻速3568a易伤48a伤害79核8a序列升级
85	9SHTL	30370_06_08	15131 32152	   	393.25	橙橙5易伤3伤害3攻速	12379易伤479攻速579伤害6a核79序列升级8双倍秒伤
86	QET63	77951_05_10	42363 63332	   	393.19	橙橙5易伤3伤害2暴击1矿等	134伤害23458易伤348序列升级68暴击79核a矿等
87	344Q8	10955_02_02	11232 62346	   	393.15	橙橙4易伤3伤害3矿等	1378易伤23基地爆炸378序列升级478矿等578伤害69核a核弹
88	P3AEJ	74041_01_19	26222 23362	   	393.05	橙橙3易伤3伤害3矿等2攻速	17a易伤257矿等37a伤害4立即金币68核7a序列升级9a攻速
89	TJ6EL	86948_11_28	26333 26216	   	393.05	橙橙3易伤3伤害3矿等2攻速	19a伤害23攻速49a易伤5随机矿68核79a矿等9a序列升级
90	GVBKJ	50718_04_17	32111 35256	   	393.05	橙橙3易伤3伤害3矿等2攻速	189易伤2技能34攻速589伤害6a核789矿等89序列升级
91	URV4I	90606_09_30	36121 15231	   	393.05	橙橙4易伤3伤害3矿等	1赏金邻近28a矿等3策反458a易伤69核78a伤害8a序列升级
92	OPVPH	73203_09_24	54333 22333	   	392.54	橙橙3易伤3伤害2矿等2攻速1暴击	19矿等245伤害349易伤49序列升级67核89攻速a暴击
93	ZQSLC	4382_12_26	21612 14262	   	392.10	橙橙4易伤3伤害2攻速1矿等	168a易伤2平台3矿等4a攻速56a伤害6a序列升级79核
94	UJTP9	89885_03_24	33636 21315	   	392.06	橙橙4易伤2伤害2矿等2攻速	18矿等24伤害3489易伤48序列升级5平台68攻速7a核
95	H7CUF	51439_09_08	34511 15323	   	392.01	橙橙4易伤3伤害2矿等3策反	1立即金币278伤害3a矿等478a易伤578策反69核78a序列升级
96	G81RT	48627_06_08	22222 26324	   	391.47	橙橙3易伤3伤害3矿等2时间	1全技能237矿等48时间578易伤678伤害78序列升级9a核
97	JGDS3	57991_07_13	34326 26323	   	391.27	橙橙4易伤3伤害2矿等	145a易伤2平台35a伤害5a序列升级67核8全技能9a矿等
98	FU38V	47734_03_23	55633 21323	   	391.21	橙橙4易伤2伤害2矿等2暴击2时间	147a易伤2a伤害37时间57矿等68核7a序列升级9a暴击
99	CPZUZ	38666_05_14	11466 32333	   	391.01	橙橙4易伤3伤害3暴击2攻速	139a易伤23攻速39a序列升级49a伤害5核弹67核89a暴击
100	7V2HT	24854_09_09	31563 32135	 * 	390.95	橙橙4易伤3矿等3攻速1暴击	137a易伤27a攻速4暴击5策反67a矿等7a序列升级89核
101	69Q16	20075_11_11	53231 16316	   	390.88	橙橙2易伤3伤害3矿等2攻速2暴击	127矿等3a攻速47暴击57a伤害69核7a序列升级8a易伤
102	1F7LN	6208_03_03	43313 43333	   	390.75	橙橙4易伤3伤害3暴击1矿等	168a易伤28a暴击3时间4矿等58a伤害79核8a序列升级
103	G49VL	48291_04_30	23612 35224	   	390.70	橙橙4易伤2伤害2矿等2攻速	18矿等2458易伤35伤害58序列升级6时间78攻速9a核
104	5SQ63	18909_12_27	25312 55313	   	390.70	橙橙4易伤2伤害2矿等2攻速	19矿等249a易伤34攻速49序列升级5时间67核89伤害
105	EOAI1	44345_06_12	33122 33343	   	390.43	橙橙3易伤3伤害3攻速2矿等	147攻速247伤害3双倍矿47a序列升级57a易伤69核8a矿等
106	C11AZ	36514_03_29	14212 35632	   	390.42	橙橙4易伤3矿等3攻速1伤害	1赏金塔259a易伤3伤害49a矿等67核89a攻速9a序列升级
107	QUKOJ	79363_03_12	33322 12216	   	390.42	橙橙4易伤3矿等3攻速1伤害	1289易伤389矿等4伤害5最后敌人6a核789攻速89序列升级
108	QVQPF	79469_10_22	15533 33153	   	390.42	橙橙4易伤3矿等3攻速1伤害	189a易伤2伤害389攻速4赏金邻近589矿等67核89序列升级
109	4VZNH	16236_11_12	32522 11254	   	390.33	橙橙3易伤3伤害3攻速2矿等	18a易伤235伤害458攻速58序列升级68矿等79核
110	PU58V	76448_11_12	34251 22342	   	390.32	橙橙4易伤3矿等3攻速1伤害	1567易伤2伤害378矿等457攻速57序列升级9a核
111	R9H91	80340_04_17	63562 44112	   	390.32	橙橙4易伤3矿等3攻速1伤害	1加一2678易伤3伤害478矿等578攻速78序列升级9a核
112	UMRP2	90148_09_30	61143 12213	   	390.32	橙橙4易伤3矿等3攻速1伤害	157攻速247矿等3479易伤479序列升级68核a伤害
113	1IQ88	6529_05_28	63163 23326	   	390.32	橙橙4易伤3矿等2伤害3时间	18a矿等2a伤害368时间458a易伤79核8a序列升级
114	LS774	64791_04_08	23216 13435	   	390.32	橙橙4易伤3矿等3攻速1伤害	129a易伤3伤害4挖青59a矿等68核79a攻速9a序列升级
115	N3R26	68345_10_27	25323 41333	   	390.32	橙橙4易伤3矿等3攻速3时间	19a攻速246时间349a易伤49a序列升级59a矿等78核
116	HER44	52107_06_11	12411 52421	   	390.26	橙橙3易伤3伤害3攻速1暴击	1全技能289攻速3暴击489易伤589伤害6a核7平台89序列升级
117	935KC	28093_01_30	31532 41132	   	390.26	橙橙3易伤3伤害3矿等1攻速	178伤害2平台3攻速4双倍矿578易伤678矿等78序列升级9a核
118	IO9C9	55825_10_02	11262 32355	   	390.26	橙橙3易伤3伤害3矿等1攻速	178伤害278易伤3喷火对甲4攻速5平台678矿等78序列升级9a核
119	AKAG9	32502_10_25	12416 24221	   	390.26	橙橙3易伤3伤害3矿等1暴击	189易伤289矿等3平台489伤害5技能67核89序列升级a暴击
120	HDDQO	51980_06_16	22631 46213	   	390.16	橙橙3易伤3伤害3矿等1攻速	137易伤237矿等37序列升级457伤害6全技能8a核9攻速
121	F69JC	45598_10_12	34762 24216	   	390.16	橙橙3易伤3伤害3矿等1攻速	1加一289易伤3攻速489伤害589矿等6a核7全技能89序列升级
122	GHHAB	49478_03_12	31211 34132	   	390.16	橙橙3易伤3伤害3矿等1攻速	159伤害269矿等369易伤4平台69序列升级78核a攻速
123	NAAPV	68928_04_02	11314 64437	   	390.16	橙橙3易伤3伤害3矿等1暴击	1加一28a伤害3平台4暴击58a矿等69核78a易伤8a序列升级
124	JMLDJ	58550_12_25	12121 34144	   	390.11	橙橙4易伤3伤害3攻速1暴击	18a攻速248a易伤3敌人爆炸5暴击68a伤害79核8a序列升级
125	C5TNA	36952_10_08	43523 12111	   	390.01	橙橙4易伤3伤害3攻速1暴击	178伤害2578易伤3挖尘4暴击678攻速78序列升级9a核
126	MO3D1	67292_08_10	25311 26533	   	390.01	橙橙4易伤3伤害3攻速1暴击	1478易伤278攻速378伤害5挖青69核78序列升级a暴击
127	OH1DD	72400_10_31	22243 34331	   	389.74	橙橙3易伤3伤害2矿等1暴击1攻速	167伤害2攻速37矿等467易伤5全技能67序列升级8暴击9a核
128	BIA4O	35193_04_11	32313 52153	   	389.68	橙橙4易伤3矿等2伤害	1247易伤347矿等47序列升级57伤害68核9平台a全技能
129	6A5DU	20107_10_27	16343 11132	   	389.68	橙橙4易伤3矿等2伤害	148a易伤248矿等3全技能48序列升级58伤害69核7平台
130	FD7MG	46221_06_16	16333 36433	   	389.63	橙橙5易伤3矿等3策反1伤害	1238a易伤4伤害58a策反69核78a矿等8a序列升级
131	CR4RN	38856_10_23	24523 23124	   	389.31	橙橙5易伤3伤害2暴击1攻速	13467易伤234伤害347序列升级57暴击8a核9攻速
132	877JE	25586_07_27	52341 12136	   	389.06	橙橙5易伤3伤害3矿等2时间	1367a易伤237矿等37a序列升级47a伤害59核8a时间
133	F81EM	45755_05_16	31325 16323	   	388.91	橙橙3易伤3伤害3矿等1暴击	178易伤2暴击378矿等478伤害5立即金币69核78序列升级a时间
134	VMPOR	93014_01_10	52111 12563	   	388.91	橙橙3易伤3伤害3矿等1暴击	178矿等2随机矿3暴击478易伤578伤害69核78序列升级a时间
135	2595Q	8186_02_16	33122 13416	   	388.91	橙橙3易伤3伤害3矿等1攻速	1赏金塔278矿等3时间478易伤578伤害6a核78序列升级9攻速
136	NJAQB	69735_09_23	53242 24221	   	388.91	橙橙3易伤3伤害3矿等1攻速	19a伤害29a矿等3时间4攻速5立即金币67核89a易伤9a序列升级
137	DL9PK	41203_04_04	41125 32224	   	388.85	橙橙3易伤3矿等2伤害3攻速	178易伤25伤害378攻速478矿等6a核78序列升级9低血量敌人
138	QH7V9	78161_01_10	23245 35132	   	388.85	橙橙3易伤3矿等2伤害3攻速	1额外掉落279矿等34伤害579易伤679攻速79序列升级8a核
139	B1HZJ	33687_05_15	36332 33261	   	388.84	橙橙5易伤3伤害2矿等	1随机矿2456a易伤345伤害45a序列升级78核9a矿等
140	IJ2SP	55358_12_29	62132 54311	   	388.84	橙橙5易伤3伤害2矿等	1a矿等25a伤害3458a易伤5a序列升级69核7技能
141	ZFUDN	3401_01_18	22145 62231	   	388.84	橙橙5易伤3伤害2矿等	18矿等248伤害34589易伤48序列升级67核a雷电
142	37EJH	11251_09_07	22144 63232	   	388.84	橙橙5易伤3伤害2矿等	1赏金邻近24589易伤358伤害58序列升级6a核78矿等
143	F9V1R	45928_01_27	51531 41323	   	388.84	橙橙5易伤3伤害2矿等	135伤害23457易伤357序列升级67矿等8a核9敌人爆炸
144	FKTVI	46911_12_10	43142 11125	   	388.84	橙橙5易伤3伤害2矿等	139伤害23479易伤39序列升级5随机矿6a核89矿等
145	JD5HP	57699_01_18	12323 53161	   	388.84	橙橙5易伤3伤害2矿等	1随机矿24789易伤348伤害48序列升级58矿等6a核
146	OH7MI	72418_06_16	62236 52312	   	388.84	橙橙5易伤3伤害2矿等	1技能23578易伤457伤害57序列升级67矿等9a核
147	N9KKJ	68866_02_06	36133 32122	   	388.81	橙橙3易伤3伤害3矿等1攻速	178易伤278伤害3时间4攻速5挖青678矿等78序列升级9a核
148	NSNJK	70579_01_10	15254 41418	   	388.81	橙橙3易伤3伤害3矿等1攻速	179伤害2加一379易伤4时间5攻速679矿等79序列升级8a核
149	5PMLC	18630_12_19	13353 53126	   	388.74	橙橙5易伤3伤害2矿等	12589易伤39矿等479伤害6a核9序列升级
150	KULMJ	62140_05_26	36234 32412	   	388.74	橙橙5易伤3伤害2矿等	147伤害23679易伤57矿等7序列升级8a核
151	ZFUDN	3401_01_18	22145 62232	   	388.74	橙橙5易伤3伤害2矿等	18矿等248伤害34589易伤48序列升级67核a挖尘
152	ZFUDN	3401_01_18	22145 62233	   	388.74	橙橙5易伤3伤害2矿等1挖怪	18矿等248伤害34589易伤48序列升级67核a挖怪
153	9829A	28532_04_13	46121 13225	   	388.74	橙橙5易伤3伤害2矿等	1234a易伤56a伤害79核8a矿等a序列升级
154	AF666	32042_02_19	42124 84346	   	388.74	橙橙5易伤3伤害2矿等	14568易伤245伤害3加一458序列升级78矿等9a核
155	F9V1R	45928_01_27	51531 41113	   	388.74	橙橙5易伤3伤害2矿等	135伤害23457易伤357序列升级67矿等8挖尘9a核
156	RT9GQ	82112_11_10	46222 33225	   	388.74	橙橙5易伤3伤害2矿等	1256a易伤2a序列升级3a矿等49a伤害78核
157	VG8CS	92427_01_08	21156 21131	   	388.60	橙橙5易伤3伤害2矿等1卖塔	1卖塔2459a易伤34a伤害4a序列升级67核8a矿等
158	6L765	21099_08_14	13122 53261	   	388.55	橙橙3易伤3伤害2矿等3暴击	179易伤24矿等3全技能579暴击679伤害79序列升级8a核
159	Q578S	77082_06_23	14411 21333	   	388.55	橙橙3易伤3伤害2矿等2攻速	19矿等245易伤349伤害49序列升级6全技能7a核89攻速
160	UFF17	89485_01_02	31112 65432	   	388.55	橙橙3易伤3伤害2矿等2攻速	1平台2a矿等35a易伤459伤害5a序列升级67核8a攻速
161	H7CUF	51439_09_08	34512 15322	   	388.47	橙橙3易伤3伤害3攻速1矿等1暴击	1立即金币278伤害3矿等478易伤578攻速69核78序列升级a暴击
162	OZNJ1	70937_11_02	52341 41122	   	388.33	橙橙4易伤3矿等2伤害	18伤害258矿等3568易伤4全技能58序列升级7a核9时间
163	BIA4O	35193_04_11	32313 52155	   	388.33	橙橙4易伤3矿等2伤害	1247易伤347矿等47序列升级57伤害68核9平台a时间
164	P1FM2	73876_04_17	43162 11433	   	388.09	橙橙5易伤3伤害1矿等2时间	145伤害23458易伤458序列升级68时间7a核9矿等
165	8TQI3	27613_06_19	11423 16633	   	388.04	橙橙5易伤2伤害2矿等2时间	1356a易伤23矿等3a序列升级4a时间79核8a伤害
166	IUZL5	56339_08_05	12112 24513	   	387.75	橙橙5易伤3伤害3矿等1暴击	1379a易伤2暴击47a矿等58核67a伤害7a序列升级
167	UN5MG	90176_07_23	21131 21665	   	387.74	橙橙5易伤2矿等3暴击2攻速	1248a易伤28a序列升级38攻速58a暴击67核9a矿等
168	15D9G	5326_10_06	41211 13151	   	387.25	橙橙5易伤3矿等2伤害	13a矿等2358a易伤3a序列升级4技能67核9a伤害
169	A9THA	31569_04_20	26346 13313	 * 	387.25	橙橙5易伤3矿等3攻速	1赏金塔2389a易伤489攻速589矿等67核89序列升级
170	BIA4O	35193_04_11	32313 52125	   	387.25	橙橙5易伤3矿等2伤害	1247a易伤347矿等47序列升级57伤害68核9最后敌人
171	OHOPD	72466_05_14	32425 16132	   	387.25	橙橙5易伤3矿等3攻速	1立即金币23479易伤479序列升级579矿等679攻速8a核
172	UOLZK	90309_03_21	12335 61412	   	387.25	橙橙5易伤3矿等2伤害	1246a易伤36a矿等5随机矿6a序列升级78核9a伤害
173	1F7LN	6208_03_03	43313 63333	   	387.19	橙橙3易伤3伤害2矿等3暴击	18a易伤28a暴击3时间46矿等58a伤害79核8a序列升级
174	OPVPH	73203_09_24	54333 22332	   	387.19	橙橙3易伤3伤害2矿等2攻速	19矿等245伤害349易伤49序列升级67核89攻速a时间
175	CKISH	38268_02_15	13142 21521	   	387.18	橙橙4易伤3矿等2攻速1伤害	138矿等2348易伤38序列升级58攻速67核9时间a伤害
176	ZLMOU	3917_11_24	12114 36361	   	387.15	橙橙5易伤3矿等2伤害	135矿等2345a易伤35序列升级69伤害78核
177	1N3FI	6914_02_21	34336 16213	   	387.15	橙橙5易伤3矿等2伤害	17伤害2567a易伤345矿等57序列升级89核
178	6OIT4	21401_08_14	25321 32245	   	387.15	橙橙5易伤3矿等3攻速	12589易伤3双倍秒伤489矿等6a核789攻速89序列升级
179	986CQ	28543_10_21	16222 53361	   	387.15	橙橙5易伤3矿等2伤害	17伤害23567易伤47a矿等7序列升级89核
180	BTGU9	36199_03_17	31433 32516	   	387.15	橙橙5易伤3矿等3攻速	1345a易伤24a攻速4a序列升级69a矿等78核
181	D8SPA	40090_03_11	34245 11231	   	387.15	橙橙5易伤3矿等2伤害	13479易伤235矿等39序列升级69伤害8a核
182	EJ9GC	43893_12_01	53113 12641	   	387.15	橙橙5易伤3矿等2伤害	14689易伤2挖尘39伤害569矿等69序列升级7a核
183	FBAA1	46049_05_05	33352 12632	   	387.15	橙橙5易伤3矿等3攻速	12378易伤457矿等678攻速78序列升级9a核
184	OA2LC	71776_04_28	15131 43252	   	387.15	橙橙5易伤3矿等2伤害	1a伤害2348a易伤57a矿等69核a序列升级
185	UMRP2	90148_09_30	61143 12212	   	387.15	橙橙5易伤3矿等3攻速	157攻速247矿等3479a易伤479序列升级68核
