0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
33	5IS2Q	18018_02_24	66132 63122	   	388.00	橙橙3易伤3喷火对甲3伤害1矿等	138易伤235伤害358序列升级458喷火对甲67核9最后敌人a矿等
34	J8BRG	57268_02_22	13133 55142	   	387.93	橙橙5易伤2伤害2等级2攻速	18攻速24等级34678易伤48序列升级58伤害9a核
35	R8MRS	80266_03_31	14343 51133	   	387.90	橙橙4易伤3伤害3攻速1等级	1479易伤2等级379攻速579伤害68核79序列升级a随机矿
36	VMPCF	93012_12_10	15323 22314	   	387.89	橙橙4易伤3伤害2等级1暴击1攻速	1568易伤2暴击38等级468伤害68序列升级7a核9攻速
37	R8MRS	80266_03_31	14343 51132	   	387.80	橙橙4易伤3伤害3攻速1等级1卖塔	1479易伤2等级379攻速579伤害68核79序列升级a卖塔
38	FAAR4	45961_02_15	34112 15214	 * 	387.76	橙橙3易伤2喷火对甲2伤害2等级1攻速	1立即金币2a喷火对甲35a易伤45伤害5a序列升级6攻速7a等级89核
39	MD94D	66321_10_21	11152 32134	   	387.73	橙橙3易伤3伤害3等级2攻速1全技能	137伤害2全技能378序列升级48攻速578易伤678等级9a核
40	UEZO6	89355_04_01	51231 22441	   	387.25	橙橙4易伤3伤害3矿等1等级	178矿等2等级3478易伤578伤害6a核78序列升级9激光对冰
41	S6J38	82947_02_24	31461 21613	 * 	387.15	橙橙3喷火对甲2易伤2伤害2矿等1全技能	1全技能2a矿等35a喷火对甲45伤害5a序列升级67核8雷电9a易伤
42	VAQ7I	91938_09_23	31253 13211	 * 	387.06	橙橙4易伤3等级3攻速1伤害1矿等	19a等级239a易伤4伤害5矿等68核79a攻速9a序列升级
43	KBITR	60428_01_10	13164 22116	 * 	386.69	橙橙3喷火对甲2易伤3伤害2等级	136伤害28等级48易伤578喷火对甲8序列升级9a核
44	8U3EK	27638_05_24	15333 15621	   	386.69	橙橙4易伤3伤害2等级2攻速	1348易伤23等级38序列升级58攻速69核78a伤害
45	1RGC8	7309_02_28	22113 21435	   	386.69	橙橙4易伤3伤害2等级2攻速	156伤害28等级38攻速458a易伤58序列升级79核
46	1RGC8	7309_02_28	22113 25635	   	386.69	橙橙4易伤3伤害2等级2攻速	156伤害27等级37攻速457a易伤57序列升级89核
47	377O8	11232_06_21	34214 31521	   	386.64	橙橙3喷火对甲2易伤2伤害2等级1矿等	19等级249喷火对甲34伤害49序列升级5矿等6a核7雷电减费89易伤
48	OE54V	72142_02_28	32415 34332	 * 	386.56	橙橙2易伤3导弹对毒2伤害2矿等1等级2雷电	17a导弹对毒27雷电3a矿等4等级57易伤68核7a序列升级9a伤害
49	IGK1F	55137_12_02	31152 52412	   	386.47	橙橙4易伤2喷火对甲1等级2雷电1伤害	13雷电2356易伤35序列升级45喷火对甲7等级89核a伤害
50	OED4B	72164_07_14	33252 32523	 * 	386.21	橙橙5易伤3伤害3雷电1矿等	1358a易伤2矿等48a伤害68a雷电79核8a序列升级
51	B7I3O	34228_09_29	32728 33246	   	385.94	橙橙3易伤3喷火对甲3伤害1全技能	178易伤2加一378伤害478喷火对甲5全技能6a核78序列升级9挖尘
52	BCLSP	34687_12_05	21413 11236	   	385.94	橙橙3易伤3喷火对甲3伤害1全技能	148易伤268喷火对甲368伤害5雷电减费68序列升级7a核9全技能
53	UGO2S	89600_02_06	14123 44177	   	385.94	橙橙4易伤3伤害2喷火对甲1攻速	1258易伤3加一458伤害58序列升级68喷火对甲7a核9攻速
54	UK1IR	89895_11_17	21827 63121	   	385.94	橙橙3易伤3喷火对甲3伤害1全技能	1加一279喷火对甲3全技能479伤害579易伤6a核79序列升级8雷电减费
55	VKD5N	92799_04_11	33331 64383	   	385.94	橙橙3易伤3喷火对甲3伤害1全技能	1雷电减费27a喷火对甲3加一47a易伤5全技能67a伤害7a序列升级89核
56	H2S66	51033_11_02	21513 41513	   	385.90	橙橙3易伤3喷火对甲3伤害1全技能1卖塔	19a易伤2全技能3双倍矿49a伤害5卖塔68核79a喷火对甲9a序列升级
57	J7KE5	57202_06_29	33235 31316	   	385.84	橙橙3易伤3喷火对甲1等级1伤害1暴击	1时间245易伤345喷火对甲45序列升级6等级7暴击8a核9伤害
58	JDK8C	57740_04_12	13131 62542	   	385.80	橙橙3易伤3喷火对甲3伤害2时间1卖塔	19a易伤2卖塔36时间49a喷火对甲59a伤害78核9a序列升级
59	3ST5F	13176_07_15	56223 31623	   	385.67	橙橙4易伤3喷火对甲1等级2雷电	138喷火对甲2378易伤38序列升级4最后敌人5等级68雷电9a核
60	LSI9R	64822_05_06	22421 31311	   	385.57	橙橙4易伤3喷火对甲1等级2雷电	125a易伤2a序列升级3等级4a雷电67a喷火对甲89核
61	L19FO	62375_04_22	23162 52135	 * 	385.53	橙橙3易伤3伤害3等级3攻速	136等级279攻速479易伤579伤害79序列升级8a核
62	F61I5	45576_03_30	33621 45131	 * 	385.10	橙橙5易伤3伤害3导弹对毒	1238a易伤28a序列升级4金币生成58a导弹对毒68a伤害79核
63	QM5JU	78603_01_03	14121 23351	   	385.09	橙橙3易伤3伤害2矿等1喷火对甲2攻速	157易伤2喷火对甲37矿等457伤害57序列升级6a核89攻速
64	RHKB6	81066_08_14	11421 82447	 * 	384.98	橙橙3易伤3伤害3等级3矿等	138伤害23a矿等38a序列升级48a等级5加一68a易伤79核
65	NF5TA	69363_02_08	52211 55323	   	384.98	橙橙3易伤3伤害3等级3矿等	19a伤害245等级359矿等59a序列升级67核89a易伤
66	VQ9SN	93328_05_15	33432 61362	 * 	384.90	橙橙4易伤3导弹对毒3等级1伤害	179导弹对毒2479易伤3伤害5时间679等级79序列升级8a核
67	RD7T1	80672_11_14	23315 64131	   	384.69	橙橙3喷火对甲2易伤2伤害2等级1攻速	1赏金塔248喷火对甲34易伤48序列升级58伤害68等级7a核9攻速
68	8U3EK	27638_05_24	15333 15622	   	384.69	橙橙4易伤2伤害2等级2攻速1技能	1348易伤23等级38序列升级58攻速69核78伤害a技能
69	A9ULC	31572_06_17	53161 22533	 * 	384.63	橙橙3易伤3喷火对甲2伤害2矿等	19矿等245易伤359喷火对甲59序列升级69伤害7a核8头目
70	LNNAQ	64387_11_14	44211 11334	 * 	384.53	橙橙2易伤2喷火对甲3等级2伤害2攻速	158等级28攻速37伤害45易伤58序列升级68喷火对甲9a核
71	6KLSM	21051_02_16	51313 62131	   	384.52	橙橙4易伤3喷火对甲1等级1伤害	1268易伤3伤害48金币生成568喷火对甲68序列升级79核a等级
72	K9G3J	60240_09_08	33213 52241	   	384.42	橙橙4易伤3喷火对甲2攻速1伤害	139a易伤23a喷火对甲3a序列升级4敌人爆炸5伤害67核8a攻速
73	NNPIL	70135_12_21	15633 22313	   	384.42	橙橙4易伤3喷火对甲1等级3时间	19a喷火对甲29a时间3策反4等级589a易伤67核9a序列升级
74	D56S8	39759_08_16	42331 25341	   	384.24	橙橙3喷火对甲2易伤2等级2攻速1全技能	158喷火对甲28等级3雷电45易伤58序列升级69核78攻速a全技能
75	ZJCOI	3710_05_25	31511 12611	   	384.04	橙橙5易伤3伤害3等级	138伤害23568易伤368序列升级468等级79核a金币生成
76	ZJCOI	3710_05_25	31511 12612	   	384.04	橙橙5易伤3伤害3等级	138伤害23568易伤368序列升级468等级79核a策反
77	ZJCOI	3710_05_25	31511 12615	   	384.04	橙橙5易伤3伤害3等级	138伤害23568易伤368序列升级468等级79核a基地爆炸
78	ZJCOI	3710_05_25	31511 12614	   	383.94	橙橙5易伤3伤害3等级	138伤害23568易伤368序列升级468等级79核a烈焰减费
79	ZJCOI	3710_05_25	31511 12616	   	383.94	橙橙5易伤3伤害3等级1挖怪	138伤害23568易伤368序列升级468等级79核a挖怪
80	TZE5C	85265_12_04	46122 33336	 * 	383.42	橙橙5易伤2喷火对甲2等级	1457a易伤27等级37喷火对甲69核7序列升级8雷电
81	7TVZI	24755_01_17	22163 15321	 * 	383.42	橙橙4易伤2喷火对甲2等级2矿等	145a易伤25喷火对甲3挖青5a序列升级6a矿等79核8a等级
82	3IT6J	12279_06_24	35263 14112	   	383.40	橙橙3易伤3喷火对甲3伤害	189伤害289喷火对甲3赏金邻近4雷电5随机技能689易伤7a核89序列升级
83	NUDTZ	70731_03_31	16452 22331	   	383.40	橙橙3易伤3喷火对甲3伤害	179易伤279伤害3雷电4双倍秒伤5金币生成679喷火对甲79序列升级8a核
84	53Q4P	16666_12_24	36244 61234	   	383.30	橙橙3易伤3喷火对甲3伤害	178喷火对甲278易伤3加一4赏金邻近578伤害69核78序列升级a雷电
85	IVPUD	56500_03_17	31334 22151	   	383.30	橙橙3易伤3伤害1等级1喷火对甲3暴击	178易伤267暴击3等级4喷火对甲567伤害67序列升级9a核
86	4CK66	14586_10_26	14242 21314	   	383.04	橙橙5易伤2伤害2等级2雷电	1369a易伤23雷电3a序列升级4a伤害5a等级78核
87	MF11A	66478_07_14	33316 21431	   	382.83	橙橙3易伤2伤害3矿等2等级2暴击	127矿等27a序列升级3a等级47伤害57a易伤69核8a暴击
88	O8ZIP	71591_01_22	13132 61516	   	382.77	橙橙3易伤3喷火对甲3等级1全技能1技能	18a易伤2时间38a等级4全技能58a喷火对甲67核8a序列升级9技能
89	3C7Z5	11678_12_09	46241 32231	   	382.75	橙橙4易伤3伤害3等级1矿等	149a易伤29a等级3随机技能5矿等69a伤害78核9a序列升级
90	RVNCL	82331_03_07	52522 43424	   	382.74	橙橙3易伤3喷火对甲2伤害2攻速	1赏金邻近27a喷火对甲37攻速4加一57a易伤68核7a序列升级9a伤害
91	EOZT2	44318_05_18	12123 21432	   	382.65	橙橙4易伤3伤害3等级1矿等	178等级2矿等378伤害4赏金塔5678易伤78序列升级9a核
92	EOZT2	44318_05_18	12163 21432	   	382.65	橙橙4易伤3伤害3等级1矿等	178等级2矿等378伤害4赏金邻近5678易伤78序列升级9a核
93	6K5BC	21004_10_02	23141 36323	   	382.53	橙橙4易伤2喷火对甲2等级1伤害	1279易伤3时间49等级59喷火对甲68核9序列升级a伤害
94	3NZJB	12647_11_14	11515 33522	   	382.36	橙橙4易伤3伤害3矿等2雷电	159a易伤24雷电39a伤害67核89a矿等9a序列升级
95	FSSKR	47625_12_03	51631 42322	   	382.36	橙橙4易伤3伤害3矿等2雷电	189矿等2a雷电3589易伤489伤害67核89序列升级
96	J7T9F	57227_04_25	21134 21611	   	382.25	橙橙3易伤3喷火对甲3等级1伤害	189易伤2立即金币3双倍矿4伤害589喷火对甲689等级7a核89序列升级
97	HFJIC	52175_12_23	65323 31242	   	382.22	橙橙3易伤3伤害3等级1全技能1暴击	189伤害2全技能3时间489等级589易伤67核89序列升级a暴击
98	PEO45	75066_04_06	23643 11312	   	382.05	橙橙3易伤3喷火对甲3等级2暴击	139等级23a易伤39序列升级459喷火对甲68核79暴击
99	6NHKS	21308_05_17	14323 13254	   	382.04	橙橙4易伤2伤害2等级2攻速	1367易伤23伤害37序列升级47等级57攻速8雷电9a核
100	KCD81	60501_10_24	22313 13362	 * 	381.93	橙橙4易伤2伤害3矿等2等级	137a易伤23伤害37序列升级47等级579矿等68核
101	MJOQD	66904_01_30	11361 31114	 * 	381.93	橙橙4易伤3攻速3矿等2等级	179矿等245攻速3459易伤459序列升级69等级8a核
102	JMNUM	58558_02_01	62223 12321	   	381.83	橙橙3易伤3伤害3矿等1等级1攻速	19a易伤29a伤害3等级4攻速59a矿等68核7随机矿9a序列升级
103	2GSL1	9227_08_09	13532 22435	   	381.75	橙橙4易伤2伤害2等级2雷电1矿等	1249易伤34雷电49序列升级59等级67核89伤害a矿等
104	5NQ3A	18461_03_01	26341 26312	   	381.73	橙橙4易伤3喷火对甲2等级	147喷火对甲2347易伤47序列升级5立即金币67等级89核a时间
105	PP22R	75991_05_05	32462 11123	   	381.68	橙橙3易伤3伤害2等级1矿等1全技能	139伤害239易伤39序列升级4矿等5雷电69等级78核a全技能
106	HM3PD	52759_09_30	12315 56131	 * 	381.47	橙橙4易伤3喷火对甲3雷电1全技能	189雷电2389易伤489喷火对甲5全技能6挖青7a核89序列升级
107	TU66V	87935_02_10	36413 62714	   	381.15	橙橙4易伤3喷火对甲3等级	157等级2加一3478易伤678喷火对甲78序列升级9a核
108	FI5M5	46664_05_25	13321 32531	 * 	381.02	橙橙3易伤3伤害2喷火对甲2矿等	1a矿等25喷火对甲35a伤害4双倍秒伤5a序列升级68核79a易伤
109	QM5JU	78603_01_03	14111 22351	 * 	380.88	橙橙3易伤2伤害3攻速2矿等1喷火对甲	157易伤2喷火对甲37矿等457攻速57序列升级6a核89伤害
110	5H5V9	17866_06_12	63212 13411	   	380.80	橙橙4易伤3伤害3等级1暴击	189伤害2暴击389等级4随机矿5689易伤7a核89序列升级
111	6C13J	20275_02_17	46114 13221	   	380.80	橙橙4易伤3伤害3等级1暴击	1289易伤3暴击489伤害589等级67核89序列升级a随机技能
112	6C13J	20275_02_17	46114 13222	   	380.80	橙橙4易伤3伤害3等级1暴击	1289易伤3暴击489伤害589等级67核89序列升级a敌人爆炸
113	6C13J	20275_02_17	46114 13223	   	380.80	橙橙4易伤3伤害3等级1暴击	1289易伤3暴击489伤害589等级67核89序列升级a金币生成
114	Q8DSA	77370_02_23	24325 11216	   	380.70	橙橙4易伤3伤害3等级1全技能	1全技能248a易伤38a等级5双倍秒伤69核78a伤害8a序列升级
115	PP22R	75991_05_05	32462 11122	   	380.32	橙橙3易伤3伤害2等级2矿等	139伤害239易伤39序列升级4a矿等5雷电69等级78核
116	GCKOH	49039_04_09	23121 21562	   	380.05	橙橙4易伤2喷火对甲1等级2雷电1暴击	1a喷火对甲234a易伤5暴击69核7等级8a雷电a序列升级
117	JC4NQ	57607_01_22	41143 25146	   	379.83	橙橙3易伤2喷火对甲2伤害2攻速1导弹对毒	1加一249易伤34伤害49序列升级59攻速69喷火对甲78核a导弹对毒
118	ICTAZ	54805_01_13	34323 11243	   	379.82	橙橙4易伤3伤害3雷电1等级	18a伤害2等级3赏金邻近48a雷电578a易伤69核8a序列升级
119	4CK66	14586_10_26	14242 21336	   	379.80	橙橙4易伤2伤害2等级2雷电1暴击	1369易伤23雷电39序列升级49伤害59等级78核a暴击
120	PUEFE	76474_08_31	31243 12332	   	379.80	橙橙4易伤2伤害2等级2雷电1全技能	1a雷电24等级349a易伤4a序列升级5全技能67核8a伤害
121	GFHMH	49299_10_30	45421 13131	   	379.77	橙橙3易伤2伤害2等级2矿等1喷火对甲	18等级25伤害358易伤4加一58序列升级68矿等79核a喷火对甲
122	G1227	47999_12_23	12232 25523	   	379.74	橙橙3易伤3伤害3攻速1等级	178易伤2头目3雷电478伤害578攻速6a核78序列升级9等级
123	NNUNI	70150_06_02	23133 15241	   	379.74	橙橙3易伤3伤害3攻速1等级	18a易伤28a伤害3随机矿4等级5雷电68a攻速79核8a序列升级
124	9L4LO	29705_04_14	13662 32322	   	379.64	橙橙3易伤3伤害3攻速1等级	17a伤害2等级37a攻速4雷电5掉矿67a易伤7a序列升级89核
125	ISD76	56195_05_20	24145 12332	   	379.59	橙橙3易伤3等级3攻速1伤害1全技能1暴击	189等级289易伤3伤害4全技能5暴击6a核789攻速89序列升级
126	1GSKT	6356_09_09	32453 23125	 * 	379.56	紫橙3易伤3喷火对甲3等级2伤害1暴击	178易伤28伤害378喷火对甲49核567等级78序列升级a暴击
127	5E4OI	17593_11_27	13332 41536	   	379.43	橙橙3易伤3喷火对甲3伤害	1立即金币27a喷火对甲37a易伤4低血量敌人5时间67a伤害7a序列升级89核
128	PSELS	76295_10_19	31113 33666	   	379.43	橙橙3易伤3喷火对甲3伤害	18a伤害2敌人爆炸38a易伤4时间5随机技能68a喷火对甲79核8a序列升级
129	DPMZ9	41596_05_06	23462 13323	   	379.33	橙橙3易伤3伤害2喷火对甲1等级	157易伤2等级37喷火对甲457伤害57序列升级6赏金邻近8金币生成9a核
130	9GEBD	29283_11_01	13163 63236	   	379.33	橙橙3易伤3伤害2喷火对甲1等级	1随机矿2a喷火对甲3等级45a易伤68a伤害79核a序列升级
131	M8IOB	65900_03_16	12216 65213	   	379.33	橙橙3易伤3伤害2喷火对甲1等级	1立即金币239易伤4等级59a伤害69喷火对甲78核9序列升级
132	NV9GG	70808_08_25	11314 52362	   	379.29	橙橙5易伤2伤害2矿等2攻速	13589易伤23攻速39序列升级49矿等69伤害7a核
133	PNHDI	75854_11_26	34315 11216	 * 	379.29	橙橙4易伤3等级2伤害2矿等	1358易伤23矿等38序列升级468等级78伤害9a核
134	VKG1G	92807_04_26	21222 25142	   	379.28	橙橙3易伤2喷火对甲2伤害1等级1矿等	1a伤害2基地爆炸3a喷火对甲4矿等5等级69a易伤78核a序列升级
135	VKG1G	92807_04_26	22222 25142	   	379.28	橙橙3易伤2喷火对甲2伤害1等级1矿等	1a伤害2敌人爆炸3a喷火对甲4矿等5等级69a易伤78核a序列升级
136	53Q4P	16666_12_24	36244 61236	   	379.23	橙橙3易伤3喷火对甲3伤害	178喷火对甲278易伤3加一4赏金邻近578伤害69核78序列升级a时间
137	BJB9K	35286_03_22	14361 23143	   	379.23	橙橙3易伤3喷火对甲3伤害	17暴雪减费278易伤3时间489伤害578喷火对甲6a核78序列升级
138	5IS2Q	18018_02_24	66132 63111	   	379.23	橙橙3易伤3喷火对甲3伤害	138易伤235伤害358序列升级458喷火对甲67核9时间a挖尘
139	5IS2Q	18018_02_24	66132 63113	   	379.23	橙橙3易伤3喷火对甲3伤害	138易伤235伤害358序列升级458喷火对甲67核9时间a掉矿
140	OO5GF	73040_04_29	42724 31214	   	379.23	橙橙3易伤3喷火对甲3伤害	1加一29a易伤3双倍秒伤4时间59a喷火对甲69a伤害78核9a序列升级
141	95GHH	28303_02_09	23225 61263	   	379.18	橙橙3易伤2喷火对甲2伤害1等级1矿等	17a易伤2多重对甲37伤害4等级5矿等67喷火对甲7序列升级89核
142	JC4NQ	57607_01_22	41143 25147	   	379.18	橙橙3易伤2喷火对甲2伤害2攻速1矿等	1加一249易伤34伤害49序列升级59攻速69喷火对甲78核a矿等
143	PR5OR	76181_02_09	33311 61524	   	379.18	橙橙3易伤2喷火对甲2伤害1等级1矿等	1赏金邻近237易伤47伤害57喷火对甲68核7序列升级9矿等a等级
144	36GPK	11168_02_10	61141 13422	   	379.17	橙橙2易伤2喷火对甲2伤害2等级1全技能1暴击	1全技能2a伤害3a等级49易伤5暴击6a喷火对甲78核a序列升级
145	H8JA9	51547_04_05	36261 26331	   	379.12	橙橙3易伤2喷火对甲2伤害2矿等1攻速	15a易伤2随机技能3a矿等45伤害5a序列升级68核7攻速9a喷火对甲
146	CVAN7	39232_02_07	61122 21216	   	379.10	橙橙4易伤3攻速3矿等1伤害1暴击	1479易伤2暴击379攻速579矿等68核79序列升级a伤害
147	AIHAS	32342_07_15	35623 11123	   	379.10	橙橙4易伤3攻速3矿等1伤害2时间	19a矿等269攻速3伤害4a时间569a易伤69a序列升级78核
148	PTU34	76428_09_23	36332 21641	 * 	378.94	紫橙5易伤3喷火对甲3攻速1伤害	1369a易伤28核4伤害59a攻速79a喷火对甲9a序列升级
149	B436N	33917_10_21	22532 51263	   	378.55	橙橙4易伤2伤害2等级2暴击1全技能	19暴击24伤害3469易伤49序列升级5全技能7a核89等级
150	TCDH9	86340_10_03	62112 32336	   	378.55	橙橙4易伤2伤害2等级2暴击1全技能	134a易伤23暴击3a序列升级5全技能69核7a伤害8a等级
151	H9I62	51633_10_19	22231 24163	   	378.53	橙橙3易伤2伤害3矿等1等级2全技能	17伤害267矿等34全技能567易伤67序列升级8等级9a核
152	H9I62	51633_10_19	23431 24163	   	378.53	橙橙3易伤2伤害3矿等1等级2全技能	17伤害23全技能467矿等567易伤67序列升级8等级9a核
153	OSH31	73431_08_28	31425 43132	   	378.53	橙橙3易伤2伤害3矿等1等级2攻速	159易伤29伤害3等级45攻速59序列升级6a核789矿等
154	KM9D4	61388_03_14	61111 36113	   	378.52	橙橙3易伤3伤害3矿等2等级	139矿等235易伤359序列升级459伤害69等级7a核8随机矿
155	3O8FC	12759_09_01	23222 23136	 * 	378.49	橙橙5易伤3伤害3攻速	179攻速24579易伤3双倍秒伤679伤害79序列升级8a核
156	3O8FC	12759_09_01	23225 33136	   	378.49	橙橙5易伤3伤害3攻速	179攻速24679易伤3双倍秒伤579伤害79序列升级8a核
157	3O8FC	12759_09_01	23662 23136	   	378.49	橙橙5易伤3伤害3攻速	179攻速23579易伤4双倍秒伤679伤害79序列升级8a核
158	KCD81	60501_10_24	22313 13364	   	378.42	橙橙3易伤3伤害3矿等2等级	137易伤23a伤害37序列升级47等级579矿等68核
159	TR1LR	87653_03_31	23132 55512	   	378.42	橙橙3易伤3伤害3矿等2等级	18a矿等29等级38a易伤48a伤害5雷电减费67核8a序列升级
160	1Z7BL	4861_07_20	13125 23216	   	378.40	橙橙3易伤3伤害1等级2攻速2雷电	137易伤23雷电37序列升级47攻速567伤害8等级9a核
161	AAC8G	31610_08_01	32243 24623	   	378.40	橙橙4易伤3伤害1等级2雷电	13a伤害236a易伤3a序列升级4等级5时间79核8a雷电
162	AAC8G	31610_08_01	32251 24623	   	378.40	橙橙4易伤3伤害1等级2雷电	13a伤害236a易伤3a序列升级4时间5等级79核8a雷电
163	TPIKM	87521_05_18	32215 61234	   	378.39	橙橙3易伤3等级3攻速1喷火对甲2暴击	159攻速29a易伤3喷火对甲4a暴击69a等级78核9a序列升级
164	KCD81	60501_10_24	22313 13331	   	378.32	橙橙3易伤2伤害2等级2矿等1攻速	137易伤23伤害37序列升级47等级57矿等68核9雷电a攻速
165	KCD81	60501_10_24	22313 13334	   	378.32	橙橙3易伤2伤害2等级2矿等1技能	137易伤23伤害37序列升级47等级57矿等68核9雷电a技能
166	16FED	5422_07_08	32622 25321	   	378.20	橙橙4易伤3喷火对甲1等级1全技能	17a基地爆炸2等级367a易伤47a喷火对甲5全技能7a序列升级89核
167	8QSTU	27350_12_18	12124 12354	   	378.17	橙橙3易伤3喷火对甲2等级1矿等	157易伤2矿等37等级457喷火对甲57序列升级69核8金币生成a时间
168	I2HVI	53876_02_15	13526 31311	 * 	378.10	橙橙4易伤3导弹对毒3矿等1等级	1随机矿29a导弹对毒3等级459a易伤67核89a矿等9a序列升级
169	J6A9A	57084_04_25	23516 11311	 * 	378.07	紫橙4易伤3伤害3攻速2等级1全技能	17a伤害28核367a易伤467攻速5全技能67a序列升级9a等级
