0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
29	1P5KK	7099_08_16	62134 14333	   	271.71	紫5易伤3伤害3策反1全技能1喷火对愈	1核24789易伤378伤害5全技能678策反78序列升级a喷火对愈
30	4VOG4	16303_07_04	42212 22251	   	271.71	紫5易伤3伤害1全技能3策反1暴击	1全技能2核379策反46789易伤567伤害679序列升级a暴击
31	9ZOOS	27877_08_07	31124 33246	   	271.71	紫5易伤3伤害1全技能3策反1暴击	1全技能2核3478a易伤578伤害678策反78序列升级9暴击
32	P5IQ9	74243_12_09	36131 33133	   	271.71	紫5易伤3伤害3策反1全技能2攻速	1核27a策反3678a易伤467伤害5全技能67a序列升级9a攻速
33	GE9D5	49186_11_12	11353 31616	   	271.53	紫4易伤3伤害2全技能3策反1暴击	1核258策反37全技能4589易伤589序列升级689伤害a暴击
34	OUMIB	73626_06_12	36251 26211	   	271.33	紫4易伤3伤害3策反1全技能3暴击	1核279策反347a易伤5全技能679伤害79a序列升级89a暴击
35	H7RCQ	51480_03_11	41321 51216	   	271.33	紫4易伤3伤害1全技能3策反3暴击	1全技能2核389暴击49a伤害568策反789a易伤89a序列升级
36	ZB1Q1	2961_12_16	51332 55133	 * 	271.31	紫5易伤3伤害2全技能3策反	1核26全技能37a策反4789a易伤57a伤害7a序列升级
37	2Z19H	7715_06_13	23142 31562	   	271.31	紫5易伤3伤害2全技能3策反	1核28全技能3679a易伤479伤害579策反79序列升级
38	Z88RG	2712_07_26	31113 32655	   	271.31	紫5易伤3伤害2全技能3策反	1核27全技能3489a易伤589策反689伤害89序列升级
39	2Z19H	7715_06_13	23142 61362	   	271.31	紫5易伤3伤害2全技能3策反	1核26全技能3789a易伤479伤害579策反79序列升级
40	7D388	23241_10_06	52521 53233	   	271.31	紫5易伤3伤害2全技能3策反	1核29全技能378策反4678a易伤578伤害78序列升级
41	J31KJ	56790_12_04	31435 53121	   	271.31	紫5易伤3伤害2全技能3策反	1核23全技能4689a易伤589策反789伤害89a序列升级
42	V6G1P	91551_04_28	36333 31342	   	271.23	紫5易伤3伤害1全技能3暴击2策反	1核258暴击3578a易伤4全技能58a序列升级68a伤害9a策反
43	MJ2TS	66842_09_14	63134 42333	   	271.21	紫4易伤3伤害1全技能3策反1暴击2时间	1全技能2核379伤害467策反5679易伤679序列升级89时间a暴击
44	SZNKO	82421_08_08	16333 13531	   	271.21	紫4易伤3伤害1全技能3策反2攻速2时间	1全技能2核389伤害489策反5a时间6a攻速789a易伤89a序列升级
45	MJVB2	66922_05_12	13352 22332	 * 	271.14	紫4易伤3伤害2全技能3暴击3时间	1核279a易伤37a时间46全技能579暴击79a序列升级89a伤害
46	49T8F	14343_02_08	33362 13411	   	271.13	紫4易伤3伤害2全技能3策反3时间	179策反2核37a伤害46全技能579a易伤79a序列升级89a时间
47	TTOCQ	87896_05_15	63425 11233	   	271.12	紫5易伤3伤害1全技能3暴击2攻速	1核2全技能358伤害4568a易伤58a序列升级78a暴击9a攻速
48	ZD3T6	3147_04_11	32346 31433	   	271.11	紫5易伤3伤害3策反1全技能1暴击	1核278伤害3暴击4789a易伤578策反6全技能78序列升级
49	ECNAF	43304_08_22	51216 22432	   	271.11	紫5易伤3伤害3策反1全技能1暴击	1核2789a易伤3暴击48a伤害58a策反6全技能8a序列升级
50	IMJMD	55675_03_30	22163 13233	   	271.11	紫5易伤3伤害3策反1全技能1暴击	1核278伤害3578a易伤478策反6全技能78序列升级9暴击
51	CK1CK	38219_01_26	43154 33223	   	271.10	橙5易伤3伤害3策反1全技能2暴击	157伤害2a暴击37a策反4579a易伤57a序列升级6核8全技能
52	7TPQC	24740_06_26	65221 33363	   	270.99	紫5易伤3伤害3策反1全技能2时间	1核278策反3578a易伤4全技能678伤害78a序列升级9a时间
53	9C9NL	28912_01_11	13334 26253	   	270.93	紫4易伤3伤害2全技能3策反1暴击	1核2379易伤48全技能579伤害679策反79序列升级a暴击
54	5EMMM	17644_03_16	31212 65432	   	270.93	紫4易伤3伤害2全技能3策反1暴击	1核289a易伤3暴击46全技能589策反789伤害89序列升级
55	PFUCM	75173_07_19	25132 46123	   	270.93	紫4易伤3伤害2全技能3策反1暴击	1核239a易伤46全技能5暴击79a策反89a伤害9a序列升级
56	DUG9B	42028_11_23	16135 12241	   	270.92	紫5易伤3伤害3策反1全技能2暴击	178伤害2a暴击378策反4核5全技能6789a易伤78a序列升级
57	HI5GS	52405_09_28	33314 14226	   	270.90	紫4易伤3伤害1全技能2暴击3攻速2时间	1核2全技能378a易伤4a时间578伤害678攻速78a序列升级9a暴击
58	VTP7S	93640_07_19	22211 32463	 * 	270.75	紫4易伤3伤害1全技能3喷火对愈3暴击	1核2全技能359a易伤457伤害59a序列升级69a喷火对愈89a暴击
59	VAC27	91899_01_03	43323 23354	   	270.73	紫4易伤3伤害3策反3暴击1全技能	1核29a策反357伤害459a易伤59a序列升级6全技能89a暴击
60	B586F	34021_07_07	36222 14113	   	270.71	紫5易伤3伤害2全技能3策反	1核27a伤害38全技能4579a易伤67a策反7a序列升级
61	OKLL2	72726_09_22	32315 42633	   	270.71	紫5易伤3伤害2全技能3策反	1核2478a易伤39全技能58a策反68a伤害8a序列升级
62	14VDC	5287_11_07	31232 31342	   	270.71	紫5易伤3伤害2全技能3策反	1核2689a易伤35全技能469策反69a序列升级79a伤害
63	14VDC	5287_11_07	31232 36342	   	270.71	紫5易伤3伤害2全技能3策反	1核2679a易伤35全技能469策反69a序列升级89a伤害
64	Z5CVL	2454_12_30	31222 43615	   	270.51	紫5易伤3伤害3策反1全技能1暴击	1核28a策反3暴击4689a易伤58a伤害7全技能8a序列升级
65	81GA8	25072_09_13	12251 24222	   	270.51	紫5易伤3伤害3策反1全技能1暴击	189策反2核3全技能46789易伤589伤害89序列升级a暴击
66	A1REU	30845_10_04	13263 53315	   	270.51	紫5易伤3伤害3策反1全技能1暴击	1789a易伤2核3全技能4暴击59a策反69a伤害9a序列升级
67	DVBDU	42104_12_30	36132 23462	   	270.51	紫5易伤3伤害3策反1全技能1喷火对愈	178伤害2核3全技能46789易伤578策反789序列升级a喷火对愈
68	ECK66	43295_11_08	23531 31146	   	270.51	紫5易伤3伤害3策反1全技能1暴击	1578a易伤2核3全技能478策反678伤害78序列升级9暴击
69	RFRKJ	80907_08_21	21134 41132	   	270.51	紫5易伤3伤害3策反1全技能2攻速	1789a易伤2核3全技能4a攻速578伤害678策反78a序列升级
70	Q69QM	77179_05_12	12326 12232	   	270.45	紫4易伤3伤害2全技能3暴击2策反	1核289暴击35全技能4a策反689a易伤789伤害89a序列升级
71	C7HN4	37098_07_17	23126 16236	   	270.33	紫4易伤3伤害2全技能3策反1暴击	1核289a易伤3暴击49a伤害56全技能79a策反9a序列升级
72	V7ZAJ	91596_12_13	61142 13323	   	270.32	紫5易伤3伤害3策反1全技能2暴击	179策反2a暴击3789a易伤4核579伤害6全技能79a序列升级
73	FCS89	46189_05_15	41435 32312	 * 	270.20	紫5易伤3伤害1全技能2喷火对愈3攻速	1核289伤害3a喷火对愈4全技能589攻速6789a易伤89a序列升级
74	4VHE9	16283_09_19	21212 52512	   	270.13	紫4易伤3伤害3策反3暴击1全技能	1核29a暴击346a易伤569伤害69a序列升级7全技能89a策反
75	BS7NV	36083_09_15	33352 53211	   	270.13	紫4易伤3伤害3策反1全技能3暴击	179伤害2核3全技能4平台57a暴击679a易伤79a序列升级89a策反
76	DZOCP	39360_02_26	33334 43214	   	270.11	紫5易伤3伤害2全技能3策反	1核2389a易伤47全技能589伤害689策反89a序列升级
77	6LPM5	21151_06_27	13162 42232	   	270.11	紫5易伤3伤害2全技能3策反	1核2379a易伤48全技能59a伤害69a策反9a序列升级
78	9UQJK	30574_03_21	44226 23233	   	270.11	紫5易伤3伤害2全技能3策反	1核26789易伤379策反4a全技能579伤害79序列升级
79	RSJVS	82052_07_01	16221 52242	   	269.92	紫5易伤3伤害1全技能3暴击1喷火对愈	1核2589a易伤3喷火对愈4全技能689伤害789暴击89序列升级
80	ECK66	43295_11_08	23341 31146	   	269.91	紫5易伤3伤害3策反1全技能1暴击	1378a易伤2核4全技能578策反678伤害78序列升级9暴击
81	JDCEV	57718_06_06	21212 13513	   	269.91	紫5易伤3伤害3策反1全技能1暴击	1789a易伤2核3暴击4全技能59a伤害69a策反9a序列升级
82	STCU9	84993_05_09	61241 11224	   	269.90	橙5易伤3伤害3策反1全技能2暴击	178策反29暴击34789易伤578伤害6核789序列升级a全技能
83	VLAB7	92881_01_22	31615 12121	   	269.88	紫3易伤3伤害2全技能3策反1喷火对愈1暴击	16全技能2核39a伤害49a策反5暴击7喷火对愈89a易伤9a序列升级
84	TQEDI	87599_04_03	22452 23532	   	269.74	紫4易伤3伤害2全技能3暴击1喷火对愈	1核24全技能39a暴击5喷火对愈689a易伤79a伤害9a序列升级
85	IMJMD	55675_03_30	22163 13236	   	269.73	紫4易伤3伤害2全技能3策反1暴击	1核278伤害3578易伤478策反6a全技能78序列升级9暴击
86	IQPH5	56050_06_20	22326 21411	   	269.53	紫4易伤3伤害3策反1全技能3喷火对愈	158a易伤2核35a策反4全技能58a序列升级68a喷火对愈789伤害
87	7I7SD	23703_04_29	36251 26233	   	269.53	紫4易伤3伤害3策反1全技能1喷火对愈1暴击	1核289伤害3589易伤4喷火对愈6暴击789策反89序列升级a全技能
88	FCVKO	46198_11_15	25123 12432	   	269.51	紫5易伤3伤害2全技能3策反	1核24789易伤378伤害5a全技能678策反78序列升级
89	MPRM9	67450_06_04	15641 23231	   	269.51	紫5易伤3伤害2全技能3策反	15全技能2核378策反478伤害6789a易伤78序列升级
90	BN2Q5	35621_04_20	61251 13341	   	269.51	紫5易伤3伤害2全技能3策反	14全技能2核38a策反5689a易伤78a伤害8a序列升级
91	M8SV4	65928_11_01	62213 62114	   	269.51	紫5易伤3伤害2全技能3策反	15全技能2核378伤害4789a易伤678策反78序列升级
92	U59QS	88573_04_10	15333 15321	   	269.51	紫5易伤3伤害2全技能3策反	13全技能2核48a策反5689a易伤78a伤害8a序列升级
93	9QCJU	30176_02_18	31644 32322	   	269.41	橙4易伤3伤害3策反1全技能2暴击2时间	189a易伤289伤害3a暴击4a时间589策反6全技能7核89a序列升级
94	BTZTD	36154_04_10	21313 33314	   	269.32	紫5易伤3伤害1全技能3暴击2攻速	1全技能2核379伤害4679a易伤567暴击679序列升级89攻速
95	95KDK	28313_12_24	35312 34113	   	269.31	紫5易伤3伤害1全技能3策反1喷火对愈	1全技能2689a易伤3核4喷火对愈589伤害789策反89序列升级
96	9RVTP	30319_12_25	22215 63233	   	269.31	紫5易伤3伤害1全技能3策反1暴击	1全技能278策反3核478伤害5678a易伤78序列升级9暴击
97	CJL3L	38184_08_21	23411 12531	   	269.31	紫5易伤3伤害1全技能3策反1暴击	1全技能28a伤害3核4暴击5689a易伤78a策反8a序列升级
98	CN5AS	38499_04_11	23224 32353	   	269.31	紫5易伤3伤害3策反1全技能1暴击	1489a易伤2核3暴击5全技能68a伤害78a策反8a序列升级
99	ELQ1J	44119_09_19	61413 13153	   	269.31	紫5易伤3伤害3策反1全技能1喷火对愈	18a策反2核3喷火对愈4789a易伤5全技能68a伤害8a序列升级
100	HOGBF	52974_05_27	33152 31635	   	269.31	紫5易伤3伤害3策反1全技能1暴击	14789易伤2核378伤害5全技能678策反78序列升级a暴击
101	I3KKR	53973_04_24	11346 34331	   	269.31	紫5易伤3伤害1全技能3策反2攻速	1全技能278策反3核4a攻速5789a易伤678伤害78a序列升级
102	IS2N5	56165_12_10	32325 21425	   	269.31	紫5易伤3伤害3策反1全技能1暴击	178伤害2核34789易伤5全技能678策反78序列升级a暴击
103	O96ZU	71696_01_12	21251 35243	   	269.31	紫5易伤3伤害3策反1全技能1暴击	1389a易伤2核4暴击5全技能68a伤害78a策反8a序列升级
104	1A9FI	5764_08_28	43223 12536	   	269.31	紫5易伤3伤害3策反1全技能1暴击	1489a易伤2核3暴击5全技能689策反789伤害89序列升级
105	E465E	42538_10_24	53212 44322	   	269.30	橙5易伤3伤害3策反1全技能2暴击	147伤害2457a易伤3全技能47a序列升级67a策反8核9a暴击
106	HSUT9	53374_01_28	53523 31622	   	269.30	紫4易伤3伤害1全技能3喷火对愈1暴击1策反	1核2全技能3689易伤4暴击589喷火对愈789伤害89序列升级a策反
107	17KR7	5527_05_17	42132 22532	   	269.23	紫4易伤3伤害3策反1全技能2暴击	147伤害2核3479易伤479序列升级579策反6全技能89暴击a攻速
108	61O75	19353_01_19	31124 16621	   	269.14	紫4易伤3伤害2全技能3暴击1喷火对愈	1核278暴击34全技能578a易伤678伤害78序列升级9喷火对愈
109	467KI	14013_05_03	11324 22146	   	269.13	紫4易伤3伤害2全技能3策反1暴击	1789易伤2核36全技能489策反589伤害89序列升级a暴击
110	F9O8J	45909_01_14	53116 22341	   	269.12	橙5易伤3伤害3策反1全技能2暴击	179伤害2a暴击3789a易伤4全技能5核679策反79a序列升级
111	H765V	51420_09_19	12341 33541	 * 	269.10	橙5易伤3伤害1全技能3暴击3时间	1全技能2579a易伤37a时间479伤害6核79a序列升级89a暴击
112	HFDIG	52159_03_02	35222 52411	   	268.93	紫4易伤3伤害3策反3喷火对愈1全技能	179a易伤2核379策反467伤害5全技能79a序列升级89a喷火对愈
113	1ASBZ	5817_07_12	16323 56312	   	268.93	紫4易伤3伤害1全技能3策反3暴击	1全技能2789易伤3核49a伤害578策反678暴击789序列升级
114	HFDIG	52159_03_02	35132 52411	   	268.93	紫4易伤3伤害3策反3喷火对愈1全技能	179a易伤2核367伤害479策反5全技能79a序列升级89a喷火对愈
115	O7VAV	71587_07_28	33133 16336	   	268.93	紫4易伤3伤害3策反1全技能3暴击	179暴击2核347伤害5全技能679a易伤79a序列升级89a策反
116	7IRKI	23758_09_16	51643 22321	 * 	268.93	紫4易伤2全技能2伤害3策反3暴击	1核25全技能378策反478a易伤678暴击78a序列升级9a伤害
117	7IRKI	23758_09_16	51111 22321	   	268.93	紫4易伤2全技能2伤害3策反3暴击	1核23全技能478策反578a易伤678暴击78a序列升级9a伤害
118	6C2QO	20279_12_18	31223 24116	 * 	268.92	紫5易伤3伤害2全技能3暴击	1核26全技能39a伤害49a暴击5789a易伤9a序列升级
119	Z2E92	2189_06_23	14322 23563	   	268.91	紫5易伤3伤害2全技能3策反	1核278伤害378策反4578a易伤69全技能78序列升级
120	ZIJMQ	3640_02_25	34315 32136	   	268.91	紫5易伤3伤害2全技能3策反	1核28a策反38a伤害4589a易伤67全技能8a序列升级
121	RU4ZQ	82187_02_26	43522 13322	   	268.91	紫5易伤3伤害2全技能3策反	1核247策反3478a易伤47a序列升级57a伤害69全技能
122	PQDTG	76114_03_26	12413 26611	   	268.89	橙5易伤3伤害1全技能3策反1暴击	1全技能279伤害357策反45789易伤579序列升级6核a暴击
123	88PIP	25726_09_10	52222 32422	   	268.89	橙5易伤3伤害1全技能3策反1暴击	1全技能278策反378伤害45789易伤6核78序列升级a暴击
124	O24CQ	71063_06_16	36363 21433	   	268.81	紫4易伤3伤害3策反1全技能2攻速2时间	189a易伤2核389伤害4a攻速5全技能6a时间789策反89a序列升级
125	44537	13826_10_12	13525 21512	   	268.73	紫4易伤3伤害1全技能2暴击3攻速2策反	1核2789易伤378伤害49暴击59策反678攻速789序列升级a全技能
126	AO5O3	32848_05_05	21363 11635	   	268.71	紫5易伤3伤害3策反1全技能1暴击	1核25789易伤3暴击478伤害678策反78序列升级a全技能
127	V54GI	91429_04_04	24316 23353	   	268.70	紫4易伤3伤害1全技能3暴击1喷火对愈1策反	1核29a伤害3全技能469a易伤5策反7喷火对愈89a暴击9a序列升级
128	RSJVS	82052_07_01	16222 52242	   	268.54	紫4易伤3伤害2全技能3暴击1喷火对愈	1核289a易伤3喷火对愈45全技能689伤害789暴击89序列升级
129	F24BH	45225_03_18	25114 33322	   	268.53	紫4易伤3伤害2全技能3策反1暴击	1579易伤2核379策反48全技能679伤害79序列升级a暴击
130	KVRDQ	62246_03_03	13263 13345	   	268.53	紫4易伤3伤害2全技能3策反1暴击	178策反2核3678易伤49全技能578伤害78序列升级a暴击
131	BDA73	34744_11_26	33165 23115	   	268.52	紫5易伤3伤害3策反1全技能2暴击	1678a易伤2a暴击378策反4核578伤害78a序列升级9全技能
132	ZRBFU	4424_07_24	22131 26163	   	268.48	紫5易伤3伤害1全技能3暴击1策反	1核2全技能3689a易伤4策反589暴击789伤害89序列升级
133	EO6J1	44334_04_27	13321 15352	   	268.48	紫5易伤3伤害1全技能3暴击1策反	1核2全技能37a伤害4策反5789a易伤67a暴击7a序列升级
134	Q9O99	77489_01_13	36543 13223	   	268.48	紫5易伤3伤害1全技能3暴击1策反	1核2全技能378伤害478暴击5678a易伤78序列升级9策反
135	R28OG	79688_05_27	34133 51531	   	268.39	橙4易伤3伤害1全技能3策反2攻速2时间	1全技能289a易伤389伤害4a攻速5a时间6核789策反89a序列升级
136	OBIBC	71910_01_09	11523 34431	   	268.33	紫4易伤3伤害3策反3暴击1全技能	1核2689易伤389暴击489策反567伤害689序列升级a全技能
137	31O2A	10739_12_02	15243 33521	   	268.33	紫4易伤3伤害3策反1全技能1喷火对愈1暴击	1578易伤257策反3核4全技能578序列升级678伤害9喷火对愈a暴击
138	8K7DK	26752_05_13	31252 22622	   	268.32	紫5易伤3伤害2全技能3暴击	1核29a伤害34全技能59a暴击6789a易伤9a序列升级
139	4A2HT	14357_12_13	21641 12216	   	268.32	紫5易伤3伤害2全技能3暴击	1核268伤害39全技能4568a易伤68a序列升级78a暴击
140	5QVJ6	18745_09_21	26133 33652	   	268.32	紫5易伤3伤害2全技能3暴击	1核25789易伤3a全技能489伤害689暴击89序列升级
141	TKIJU	87072_09_24	31353 22344	   	268.32	紫5易伤3伤害2全技能3暴击	1核2789a易伤35全技能49a暴击69a伤害9a序列升级
142	E2RO2	42419_11_21	24333 21462	   	268.31	紫5易伤3伤害2全技能3策反	1核2359a易伤49a策反69a伤害78全技能9a序列升级
143	LEANN	63545_02_10	46223 43122	   	268.31	紫5易伤3伤害2全技能3策反	1核289策反34689易伤589伤害7a全技能89序列升级
144	4ZIAA	13504_12_26	21111 12532	   	268.31	紫5易伤3伤害2全技能3策反	14789易伤2核3a全技能579策反679伤害79序列升级
145	467KI	14013_05_03	11324 22144	   	268.31	紫5易伤3伤害2全技能3策反	1789a易伤2核36全技能489策反589伤害89序列升级
146	GTOZS	50573_07_30	33366 52122	   	268.31	紫5易伤3伤害2全技能3策反	189伤害2核3a全技能45789易伤689策反89序列升级
147	88PIP	25726_09_10	66222 32422	   	268.29	橙5易伤3伤害3策反1全技能1暴击	178策反2全技能378伤害45789易伤6核78序列升级a暴击
148	GL487	49800_06_04	26112 53263	   	268.29	橙5易伤3伤害3策反1全技能1暴击	179伤害2全技能35789易伤479策反6核79序列升级a暴击
149	R1F9O	79617_01_08	42231 14342	   	268.29	橙5易伤3伤害3策反1全技能1暴击	19a伤害2全技能3暴击4789a易伤59a策反6核9a序列升级
150	1NC9V	6938_11_19	32114 22653	   	268.21	紫4易伤3伤害3策反1全技能1暴击2时间	178伤害2核39时间4789易伤578策反6全技能789序列升级a暴击
151	AA9HP	31602_12_26	13121 11225	   	268.12	紫5易伤3伤害1全技能3暴击1喷火对愈	15689易伤2核3全技能458暴击589序列升级789伤害a喷火对愈
152	VFF4N	92356_03_20	52361 14311	   	268.10	紫4易伤3伤害1全技能3暴击1喷火对愈1策反	1核278伤害378暴击4全技能5678易伤78序列升级9策反a喷火对愈
153	PRVNO	76253_11_28	16131 16111	   	268.08	紫3易伤3伤害2全技能3策反1喷火对愈1暴击	189策反2核389易伤4a全技能5暴击6喷火对愈789伤害89序列升级
154	29C9K	8553_09_26	33153 13126	   	267.94	紫4易伤3伤害2全技能3暴击1喷火对愈	1核247伤害3478易伤478序列升级59全技能678暴击a喷火对愈
155	35ORV	11101_01_11	42116 24121	   	267.94	紫4易伤3伤害2全技能3暴击1喷火对愈	1a全技能2核3689易伤4喷火对愈589伤害789暴击89序列升级
156	7BTOA	23136_08_20	15314 14231	   	267.94	紫4易伤3伤害2全技能3暴击1喷火对愈	19全技能2核38a暴击4喷火对愈578a易伤68a伤害8a序列升级
157	CJL3L	38184_08_21	23411 12551	   	267.93	紫4易伤3伤害2全技能3策反1暴击	19全技能28a伤害3核4暴击568a易伤78a策反8a序列升级
158	CN5AS	38499_04_11	23224 32323	   	267.93	紫4易伤3伤害2全技能3策反1暴击	148a易伤2核3暴击59全技能68a伤害78a策反8a序列升级
159	IS2N5	56165_12_10	32325 21461	   	267.93	紫4易伤3伤害2全技能3策反1暴击	178伤害2核3478易伤5a全技能678策反78序列升级9暴击
160	RDT32	80732_04_11	26215 23213	 * 	267.91	橙4易伤3伤害3策反1全技能3暴击	179策反2全技能357a易伤479暴击6核79a序列升级89a伤害
161	7HVF2	23679_09_22	23123 25354	   	267.90	橙5易伤3伤害1全技能3暴击3时间	179暴击27a时间3全技能4579a易伤6核79a序列升级89a伤害
162	434LL	13735_11_16	33435 25211	   	267.90	紫4易伤3伤害1全技能2暴击3攻速2时间	178攻速2核3全技能4a暴击578伤害678a易伤78a序列升级9a时间
163	OQ1FO	73208_06_24	11143 21612	   	267.88	紫5易伤3伤害1全技能3暴击1策反	1核279暴击3全技能46789易伤579伤害79序列升级a策反
164	TZMTL	85290_06_25	43125 22153	   	267.88	紫5易伤3伤害1全技能3暴击1策反	1核2789a易伤3全技能4策反58a伤害68a暴击8a序列升级
165	7ZRG3	22143_06_08	31512 41324	   	267.88	紫5易伤3伤害1全技能3暴击1策反	1核26789易伤3全技能479暴击579伤害79序列升级a策反
166	CHZGT	37947_06_30	32323 11514	   	267.88	紫5易伤3伤害1全技能3暴击1策反	1核24789易伤3全技能579暴击679伤害79序列升级a策反
167	CHZGT	37947_06_30	32353 11514	   	267.88	紫5易伤3伤害1全技能3暴击1策反	1核25789易伤3全技能479暴击679伤害79序列升级a策反
168	N998N	68834_03_22	15342 16131	   	267.83	紫4易伤3伤害2全技能3暴击2时间	1核279a易伤38全技能4a时间579暴击679伤害79a序列升级
169	5T2I8	18933_06_25	53623 15122	   	267.81	橙5易伤3伤害1全技能3暴击2策反	1全技能28a暴击358伤害4578a易伤58a序列升级6核9a策反
170	BSEVP	36104_01_07	53132 26611	   	267.81	橙5易伤3伤害1全技能3暴击2策反	1全技能2789a易伤3a策反478暴击578伤害6核78a序列升级
171	1J6HO	6563_11_18	63331 26132	   	267.73	紫4易伤3伤害1全技能3策反1喷火对愈1暴击	1全技能279策反3喷火对愈4核579伤害6789易伤79序列升级a暴击
172	2TQJ1	10388_02_16	66221 15133	   	267.72	紫5易伤3伤害2全技能3暴击	1核27a暴击3578a易伤49全技能67a伤害7a序列升级
173	6C2QO	20279_12_18	34223 24116	   	267.72	紫5易伤3伤害2全技能3暴击	1核29a伤害39a暴击46全技能5789a易伤9a序列升级
174	KEV6P	60731_08_08	51212 13363	   	267.72	紫5易伤3伤害2全技能3暴击	1核29a伤害3589a易伤46全技能79a暴击9a序列升级
175	KRS28	61889_02_04	61132 12434	   	267.72	紫5易伤3伤害2全技能3暴击	1核2689a易伤368伤害45全技能689序列升级789暴击
