0	Index      	*	Score	Code	Var
20	22312 15143	*	261.0	橙橙2易伤1伤害3敌人爆炸	18易伤249敌人爆炸67核a伤害
21	22512 15122	 	261.0	橙橙3易伤	189易伤2敌人爆炸3立即金币67核a随机矿
22	36122 15163	 	260.9	橙橙2易伤1伤害	1技能点2随机矿4时间5冰对冰67核89易伤a伤害
23	22312 15125	 	259.3	橙橙3易伤	189易伤24敌人爆炸67核a残血敌人
24	22512 15521	 	259.1	橙橙2易伤1等级	1a易伤2敌人爆炸3立即金币67核8时间9等级
25	22612 15122	 	258.8	橙橙3易伤	189易伤2敌人爆炸67核a随机矿
26	22312 15123	 	258.8	橙橙3易伤	189易伤24敌人爆炸67核a挖青
27	22312 15121	 	258.8	橙橙3易伤	189易伤24敌人爆炸67核
28	22312 15126	 	258.8	橙橙3易伤	189易伤24敌人爆炸67核
29	22312 15124	 	258.8	橙橙3易伤	189易伤24敌人爆炸67核a赏金塔
30	36512 15121	 	258.4	橙橙2易伤1等级	1技能点2随机矿3时间5冰对冰67核8a易伤9等级
31	36122 15121	 	258.4	橙橙2易伤1等级	1技能点2随机矿4时间5冰对冰67核8a易伤9等级
32	22312 15531	 	257.4	橙橙2易伤1攻速	1a易伤24敌人爆炸67核8时间9攻速
33	25512 15122	 	257.2	橙橙3易伤	189易伤2基地爆炸3立即金币67核a随机矿
34	22512 15125	 	257.2	橙橙3易伤	189易伤2敌人爆炸3立即金币67核a残血敌人
35	22612 15521	 	257.0	橙橙2易伤1等级	1a易伤2敌人爆炸67核8时间9等级
36	26322 31341	 	256.9	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4随机矿5金币生成7加一89核a随机技能
37	26322 31343	 	256.9	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4随机矿5金币生成7加一89核a时间
38	22512 15123	 	256.7	橙橙3易伤	189易伤2敌人爆炸3立即金币67核a挖青
39	22512 15121	 	256.7	橙橙3易伤	189易伤2敌人爆炸3立即金币67核
40	22512 15126	 	256.7	橙橙3易伤	189易伤2敌人爆炸3立即金币67核
41	22512 15124	 	256.7	橙橙3易伤	189易伤2敌人爆炸3立即金币67核a赏金塔
42	22312 15134	 	256.6	橙橙2易伤1双倍秒伤	18易伤24敌人爆炸67核9基础对甲a双倍秒伤
43	26622 15212	 	256.4	橙橙2易伤1矿等	1a易伤2矿等4掉矿67核8头目9随机技能
44	25362 15122	 	255.6	橙橙3易伤	189易伤24基地爆炸67核a随机矿
45	21266 32325	 	255.2	橙橙2易伤1暴击	14易伤2掉矿3平台5技能6a核7随机技能8暴击9立即金币
46	22512 15531	 	255.2	橙橙2易伤1攻速	1a易伤2敌人爆炸3立即金币67核8时间9攻速
47	25612 15122	 	255.1	橙橙3易伤	189易伤2基地爆炸67核a随机矿
48	22612 15125	 	255.1	橙橙3易伤	189易伤2敌人爆炸67核a残血敌人
49	22612 15121	 	254.5	橙橙3易伤	189易伤2敌人爆炸67核
50	22612 15126	 	254.5	橙橙3易伤	189易伤2敌人爆炸67核
51	22612 15123	 	254.5	橙橙3易伤	189易伤2敌人爆炸67核a挖青
52	22612 15124	 	254.5	橙橙3易伤	189易伤2敌人爆炸67核a赏金塔
53	36122 15131	 	254.5	橙橙2易伤1攻速	1技能点2随机矿4时间5冰对冰67核8a易伤9攻速
54	36512 15131	 	254.5	橙橙2易伤1攻速	1技能点2随机矿3时间5冰对冰67核8a易伤9攻速
55	22512 15134	 	254.5	橙橙2易伤1双倍秒伤	18易伤2敌人爆炸3立即金币67核9基础对甲a双倍秒伤
56	31222 15121	 	254.2	橙橙2易伤1等级	1技能点2爆破对冰3掉矿4时间67核8a易伤9等级
57	32512 15121	 	254.2	橙橙2易伤1等级	1技能点2掉矿3时间67核8a易伤9等级
58	32122 15121	 	254.2	橙橙2易伤1等级	1技能点2掉矿4时间67核8a易伤9等级
59	26322 31345	 	254.1	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4a随机矿5金币生成7加一89核
60	22312 15114	 	253.3	橙橙2易伤1雷电	18易伤24敌人爆炸67核9雷电a头目
61	21325 51341	 	253.3	橙橙2易伤1雷电	15易伤2掉矿3雷电4随机矿6金币生成7加一89核a随机技能
62	21325 51343	 	253.3	橙橙2易伤1雷电	15易伤2掉矿3雷电4随机矿6金币生成7加一89核a时间
63	22612 15531	 	253.1	橙橙2易伤1攻速	1a易伤2敌人爆炸67核8时间9攻速
64	26321 51343	 	253.0	橙橙1易伤2雷电1矿等	1易伤2矿等35雷电4随机矿6金币生成7加一89核a时间
65	26321 51341	 	253.0	橙橙1易伤2雷电1矿等	1易伤2矿等35雷电4随机矿6金币生成7加一89核a随机技能
66	21262 12255	 	252.9	橙橙3易伤	149易伤2掉矿3平台5立即金币6a核8最后敌人
67	25512 15121	 	252.9	橙橙3易伤	189易伤2基地爆炸3立即金币67核
68	25512 15123	 	252.9	橙橙3易伤	189易伤2基地爆炸3立即金币67核a挖青
69	21262 15421	 	252.9	橙橙3易伤	14a易伤2掉矿3平台5立即金币69核7冰对甲8残血敌人
70	26322 31347	 	252.7	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4随机矿5a金币生成7加一89核
71	23412 12235	 	252.6	橙橙2易伤1等级	13易伤2平台4等级5立即金币6a核8最后敌人9双倍矿
72	21334 33316	*	252.4	橙3易伤2矿等2雷电1等级1攻速	19a易伤2掉矿39雷电4攻速5等级69矿等7技能8核9序列升级
73	22612 15134	 	252.3	橙橙2易伤1双倍秒伤	18易伤2敌人爆炸67核9基础对甲a双倍秒伤
74	22121 62252	 	252.2	橙橙2易伤1攻速	14易伤2敌人爆炸3核弹5基地爆炸6a核7攻速8双倍秒伤9头目
75	22312 15141	 	251.9	橙橙2易伤3敌人爆炸1雷电	18易伤249敌人爆炸67核a雷电
76	26622 15323	 	251.3	橙橙2易伤1矿等	19易伤2矿等4掉矿67核8随机技能a残血敌人
77	25362 15121	 	251.3	橙橙3易伤	189易伤24基地爆炸67核
78	25362 15123	 	251.3	橙橙3易伤	189易伤24基地爆炸67核a挖青
79	22512 15114	 	251.2	橙橙2易伤1雷电	18易伤2敌人爆炸3立即金币67核9雷电a头目
80	22312 15362	 	250.8	橙橙2易伤3敌人爆炸	1a易伤24a敌人爆炸67核8a金币生成9技能a序列升级
81	25612 15121	 	250.8	橙橙3易伤	189易伤2基地爆炸67核
82	25612 15123	 	250.8	橙橙3易伤	189易伤2基地爆炸67核a挖青
83	22266 23226	 	250.7	橙橙1易伤1伤害1等级	1易伤2敌人爆炸3残血敌人4随机矿5伤害6等级7a核8立即金币9双倍秒伤
84	22312 15561	 	250.7	橙橙2易伤	19易伤24敌人爆炸67核8时间a策反
85	22312 15144	 	250.6	橙橙2易伤3敌人爆炸1全技能	18易伤249敌人爆炸67核a全技能
86	21325 51345	 	250.5	橙橙2易伤1雷电	15易伤2掉矿3雷电4a随机矿6金币生成7加一89核
87	26322 31344	 	250.3	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4随机矿5金币生成7加一89核a基地爆炸
88	26322 31342	 	250.3	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4随机矿5金币生成7加一89核a最后敌人
89	32122 15131	 	250.3	橙橙2易伤1攻速	1技能点2掉矿4时间67核8a易伤9攻速
90	32512 15131	 	250.3	橙橙2易伤1攻速	1技能点2掉矿3时间67核8a易伤9攻速
91	31222 15131	 	250.3	橙橙2易伤1攻速	1技能点2爆破对冰3掉矿4时间67核8a易伤9攻速
92	26321 51345	 	250.2	橙橙1易伤2雷电1矿等	1易伤2矿等35雷电4a随机矿6金币生成7加一89核
93	21334 33311	*	250.2	橙2易伤2矿等2雷电1双倍秒伤1等级1攻速	19易伤2掉矿39雷电4攻速5等级69矿等7技能8核9序列升级a双倍秒伤
94	26322 31346	 	249.8	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4随机矿5金币生成7加一89核
95	26322 31348	 	249.8	橙橙1易伤2矿等1雷电	1易伤26矿等3雷电4随机矿5金币生成7加一89核
96	21325 51347	 	249.1	橙橙2易伤1雷电	15易伤2掉矿3雷电4随机矿6a金币生成7加一89核
