0	Index      	 *	Score 	Summary	Detail	Bounty	
17	12142 36221	   	263.64	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a最后敌人	8
18	12142 36221	   	263.64	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a最后敌人	9
19	12142 36222	   	263.64	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a基地爆炸	8
20	12142 36222	   	263.64	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a基地爆炸	9
21	12142 36223	   	263.64	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a基地爆炸	10
22	12142 36225	   	263.64	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a低血量敌人	9
23	12142 36225	   	263.64	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a低血量敌人	8
24	12142 36224	   	263.54	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a掉矿	10
25	12142 36226	   	263.54	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a赏金邻近	8
26	12142 36226	   	263.54	橙3易伤2等级2时间1暴击	19挖尘29等级3暴击47时间589易伤6核9序列升级a赏金邻近	9
27	21216 12161	 * 	263.21	橙3易伤3伤害1等级1全技能	17矿等237易伤457伤害6挖青7序列升级8全技能9核a等级	2
28	62623 32214	   	260.57	橙4易伤2等级1伤害	137敌人爆炸23等级37序列升级4578易伤67策反9伤害a核	6
29	62623 12622	   	260.37	橙4易伤2等级1伤害	13敌人爆炸23等级3序列升级4567易伤8核9伤害a双倍矿	5
30	62623 12623	   	260.37	橙4易伤2等级1伤害	13敌人爆炸23等级3序列升级4567易伤8核9伤害a矿等	5
31	12623 32214	   	260.27	橙4易伤2等级1伤害	137挖尘23等级37序列升级4578易伤67策反9伤害a核	6
32	62623 12125	   	260.27	橙4易伤2等级1伤害	13敌人爆炸23等级3序列升级4567易伤8挖尘9伤害a核	5
33	62623 12225	   	260.27	橙4易伤2等级1伤害	13敌人爆炸23等级3序列升级4567易伤8伤害9挖尘a核	5
34	33144 12411	 * 	259.39	橙4易伤3伤害1核弹	17策反2掉矿3678易伤4核弹579伤害7序列升级a核	3
35	33115 12214	 * 	259.21	橙4易伤3时间1伤害	17策反2掉矿3478易伤567时间7序列升级9伤害a核	6
36	62623 12633	   	258.85	橙5易伤2等级	13a敌人爆炸23等级3a序列升级4567a易伤8核9a金币生成	5
37	21444 12483	   	258.65	橙5易伤2等级	1a矿等2567a易伤3加一4双倍矿8a等级9核a序列升级	2
38	12623 12663	   	258.55	橙5易伤2等级	13a挖尘23等级3a序列升级4567a易伤8核9a金币生成	5
39	12632 31246	   	258.55	橙5易伤2等级	137挖尘23等级37序列升级47基地爆炸5678a易伤9核	8
40	62623 12351	   	258.55	橙5易伤2等级	13敌人爆炸23等级3序列升级4567a易伤8双倍物品9核	5
41	41261 13132	   	258.41	橙3易伤1等级1伤害1时间1暴击	1暴击2攻速3平台4伤害5等级6时间789易伤a核	10
42	12532 31245	   	258.35	橙5易伤2等级	147挖尘27等级3挖青5678a易伤7序列升级9核	8
43	21326 16421	 * 	258.15	橙3易伤3时间1等级1暴击	178矿等278易伤3基地爆炸4等级5双倍物品678时间78序列升级9暴击a核	9
44	21216 12166	   	258.05	橙4易伤3伤害1全技能	17矿等237a易伤457伤害6挖青7序列升级8全技能9核	2
45	62131 34551	   	257.46	橙3易伤2等级1时间1暴击	18敌人爆炸28等级3暴击4攻速5加一689易伤7核8序列升级a时间	5
46	12136 14243	   	257.26	橙3易伤2等级1时间1暴击	1挖尘28等级3暴击4攻速59a易伤6时间7核	7
47	43212 16142	 * 	257.18	橙3易伤2时间1等级3暴击	157暴击2金币生成3平台47a易伤67时间7序列升级8等级9核	9
48	42212 16142	   	257.08	橙3易伤2时间1等级3暴击	157暴击2掉矿3平台47a易伤67时间7序列升级8等级9核	9
49	12623 14224	 * 	256.60	橙3易伤2等级2伤害	137挖尘23等级3序列升级456易伤8a伤害9核	5
50	12632 31425	   	256.45	橙4易伤2等级1时间	137挖尘23等级37序列升级47基地爆炸567a易伤8时间9核	7
51	12623 52224	   	256.35	橙4易伤2等级2攻速	137挖尘23等级37序列升级4578易伤67攻速9金币生成a核	6
52	12532 31244	   	256.25	橙4易伤2等级1时间	147挖尘27等级3挖青5678易伤7序列升级9核a时间	8
53	12623 12333	   	256.25	橙4易伤2等级1时间	13挖尘23等级3序列升级4567易伤8双倍物品9时间a核	5
54	41152 32623	 * 	256.06	橙2易伤2时间1等级3暴击3攻速	138暴击247攻速58易伤68时间8序列升级9等级a核	10
55	41421 32342	 * 	255.23	橙3易伤2伤害3攻速2暴击	17暴击235攻速47伤害679易伤7序列升级8赏金塔a核	4
56	12632 31242	   	253.85	橙4易伤2等级1暴击	137挖尘23等级37序列升级47基地爆炸5678易伤9核a暴击	8
