0	Index      	*	Score	Code	Var
57	22132 13521	 	258.9	橙3易伤2伤害2矿等	18伤害2立即金币38矿等468易伤5随机矿7核8序列升级9赏金邻近a金币生成
58	22132 13116	 	258.9	橙3易伤2伤害2矿等	19伤害2立即金币39矿等469易伤5随机矿7核8双倍秒伤9序列升级a金币生成
59	22136 63116	 	258.9	橙3易伤2伤害2矿等	19伤害2立即金币39矿等459易伤6随机矿7核8双倍秒伤9序列升级a金币生成
60	22136 63521	 	258.9	橙3易伤2伤害2矿等	18伤害2立即金币38矿等458易伤6随机矿7核8序列升级9赏金邻近a金币生成
61	22111 23613	*	258.5	橙2易伤3矿等2伤害	19伤害2立即金币349矿等5等级6敌人爆炸7核89易伤9序列升级a雷电
62	22111 23616	 	258.5	橙2易伤3矿等2伤害	19伤害2立即金币349矿等5等级6敌人爆炸7核89易伤9序列升级a时间
63	22132 13565	 	258.5	橙3易伤2伤害2矿等	18伤害2a立即金币38矿等468易伤5随机矿7核8序列升级9基地爆炸
64	22132 13545	 	258.3	橙3易伤2伤害2矿等	18伤害2a立即金币38矿等468易伤5随机矿7核8序列升级9残血敌人
65	22132 13115	 	258.2	橙3易伤2伤害2矿等	19伤害2a立即金币39矿等469易伤5随机矿7核8双倍秒伤9序列升级
66	22136 63115	 	258.2	橙3易伤2伤害2矿等	19伤害2a立即金币39矿等459易伤6随机矿7核8双倍秒伤9序列升级
67	23122 34136	 	257.3	橙2易伤2伤害2矿等1暴击1攻速	17伤害2暴击37矿等4敌人爆炸5最后敌人67易伤7序列升级8技能点9核a攻速
