0	Index      	*	Score	Code	Var	Bounty
43	12316 63111	 	241.5	橙3易伤1等级1伤害1时间1全技能	1残血敌人2等级349易伤5全技能6基地爆炸7核8时间a伤害	2
44	22365 22262	 	241.5	橙3易伤2等级1伤害1时间	1最后敌人26等级3雷电4伤害569易伤6序列升级7时间8核a随机矿	5
45	44611 12322	 	241.0	橙4易伤2伤害1暴击	12a金币生成358a易伤4雷电6核7暴击9a伤害a序列升级	9
46	55122 31722	 	241.0	橙2易伤2时间1等级2暴击1伤害	17暴击2伤害3赏金邻近4加一57易伤67时间7序列升级8核9等级a金币生成	1
47	13324 34335	 	240.9	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔359易伤4伤害6时间7核8随机矿a等级	1
48	13324 34135	 	240.9	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔359易伤4伤害6时间7核8策反a等级	1
49	62211 22312	 	240.7	橙2易伤2伤害2时间1等级1全技能	1策反2a伤害38易伤4全技能56时间7核9等级	9
50	62243 51132	 	240.6	橙4易伤3伤害3策反1全技能	16a策反27a伤害349a易伤5全技能8核a序列升级	10
51	26361 32263	 	240.6	橙2易伤2伤害2时间1等级	1最后敌人24伤害3雷电59易伤6等级7a时间8核	5
52	65211 62212	 	240.5	橙3易伤1等级1伤害1时间1全技能	1策反2等级368易伤4全技能5时间7核9矿等a伤害	8
53	65211 22235	 	240.4	橙3易伤2时间1等级1暴击1全技能	1策反2等级389易伤4全技能56时间7核a暴击	8
54	13316 31145	 	240.4	橙3易伤1等级1时间1暴击1全技能	1残血敌人2矿等347易伤5全技能6等级8时间9暴击a核	2
55	22311 43264	 	240.3	橙3易伤1等级1伤害1时间	1最后敌人2等级3雷电4双倍矿59a易伤6时间7伤害8核	5
56	22311 23264	 	240.3	橙3易伤1等级1伤害1时间	1最后敌人2等级3雷电4双倍矿59a易伤6时间7伤害8核	6
57	42433 31315	 	240.1	橙3易伤3伤害1全技能	189金币生成289伤害3敌人爆炸4掉矿5全技能6随机矿789易伤89序列升级a核	5
58	62211 62336	 	240.1	橙4易伤1伤害1时间1核弹1全技能	1策反2伤害3689易伤4全技能5时间7核a核弹	8
59	22365 22261	 	240.1	橙3易伤2等级1伤害1时间	1最后敌人26等级3雷电4伤害569易伤6序列升级7时间8核a金币生成	5
60	12316 31145	 	240.0	橙3易伤1等级1时间1暴击1全技能	1残血敌人2掉矿347易伤5全技能6等级8时间9暴击a核	1
61	13315 21523	 	239.9	橙3易伤2时间1等级	1残血敌人2矿等348易伤5a时间6等级7核9雷电	2
62	23324 46233	 	239.9	橙4易伤1等级1伤害	1最后敌人2赏金塔358a易伤4伤害6残血敌人7等级9核	1
63	13315 21551	 	239.9	橙3易伤1等级1伤害1时间	1残血敌人2矿等348易伤5时间6等级7核9伤害a金币生成	2
64	13311 13435	 	239.7	橙4易伤1等级1时间	1残血敌人2赏金塔3689易伤4基地爆炸5时间7核a等级	1
65	16321 51324	*	239.7	橙4易伤2时间	168残血敌人23基地爆炸48时间568a易伤68序列升级7核9雷电	1
66	62314 24737	 	239.6	橙3易伤2时间1等级1全技能	1a策反2加一34a易伤5基地爆炸6等级7核8a时间9全技能a序列升级	1
67	55122 31713	 	239.5	橙3易伤2时间2暴击1伤害	17暴击2伤害3赏金邻近4加一579易伤67时间7序列升级8核a金币生成	1
68	23324 56233	 	239.4	橙4易伤1等级1伤害	1最后敌人2赏金塔358a易伤4伤害6挖青7等级9核	1
69	15312 32365	 	239.3	橙3易伤1等级1伤害1时间	1残血敌人2攻速349易伤5平台6等级7时间8伤害a核	2
70	22363 26263	 	239.2	橙2易伤3时间1等级1伤害	1最后敌人2等级3雷电47a时间5伤害69易伤8核	3
71	16342 11324	 	239.2	橙4易伤2时间	18残血敌人23基地爆炸468a易伤58时间7核8序列升级9雷电	1
72	16321 11324	 	239.2	橙4易伤2时间	18残血敌人23基地爆炸48时间568a易伤7核8序列升级9雷电	1
73	13315 21553	 	239.2	橙3易伤1等级1伤害1时间	1残血敌人2矿等348易伤5时间6等级7核9伤害a基地爆炸	2
74	55122 11711	*	239.1	橙3易伤3伤害2暴击	17暴击27a伤害3赏金邻近4加一579易伤6挖青7序列升级8核	1
75	12315 11524	 	239.0	橙4易伤1等级1时间	1残血敌人2等级348a易伤5时间6掉矿7核9雷电	2
76	23324 34335	 	238.9	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔359易伤4伤害6时间7核8随机矿a等级	1
77	23324 34135	 	238.9	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔359易伤4伤害6时间7核8策反a等级	1
78	62211 62314	 	238.8	橙3易伤2时间1等级1伤害1全技能	1策反2伤害368易伤4全技能5a时间7核9等级	10
79	55122 31712	 	238.8	橙3易伤2时间2暴击1伤害	17暴击2伤害3赏金邻近4加一579易伤67时间7序列升级8核a基地爆炸	1
80	62211 62311	 	238.8	橙3易伤1等级1伤害1时间1全技能	1策反2伤害368易伤4全技能5时间7核9等级a敌人爆炸	9
81	13325 34433	 	238.8	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔39a易伤4伤害5时间6立即金币7核8等级	1
82	55122 31721	 	238.7	橙2易伤2时间1等级2暴击1伤害	17暴击2伤害3赏金邻近4加一57易伤67时间7序列升级8核9等级a最后敌人	1
83	65211 62212	 	238.5	橙3易伤1等级1伤害1时间1全技能	1策反2等级368易伤4全技能5时间7核9矿等a伤害	9
84	12316 32146	 	238.4	橙3易伤1等级1伤害1全技能	1残血敌人2掉矿348易伤5全技能6等级7矿等9伤害a核	1
85	12316 32636	 	238.4	橙3易伤1等级1伤害1全技能	1残血敌人2掉矿349易伤5全技能6等级7矿等8伤害a核	1
86	62211 62531	 	238.4	橙4易伤1伤害1时间1全技能	1策反2伤害3689易伤4全技能5时间7核a雷电	7
87	16312 32365	 	238.3	橙3易伤1等级1伤害1时间	1残血敌人2伤害349易伤5平台6等级7时间8攻速a核	2
88	23241 11635	 	238.2	橙3易伤1等级1伤害1时间	1最后敌人2矿等3基地爆炸4等级56a易伤7核8伤害9时间	4
89	22231 11635	 	238.2	橙3易伤1等级1伤害1时间	1最后敌人2等级3基地爆炸4矿等56a易伤7核8伤害9时间	4
90	23213 21635	 	238.2	橙3易伤1等级1伤害1时间	1最后敌人2矿等3基地爆炸45a易伤6等级7核8伤害9时间	3
91	12322 11555	 	238.1	橙3易伤1等级1伤害1时间	1残血敌人2等级368易伤4金币生成5时间7核9伤害a敌人爆炸	2
92	23324 25533	 	238.1	橙3易伤2伤害1等级	1最后敌人2赏金塔35a易伤47伤害6基地爆炸8等级9核	1
93	23324 26533	 	238.1	橙3易伤2伤害1等级	1最后敌人2赏金塔35a易伤48伤害6基地爆炸7等级9核	1
94	62311 32264	 	238.0	橙3易伤1等级1伤害1时间	1策反2伤害3随机矿4雷电59a易伤6等级7时间8核	5
95	13315 21543	 	238.0	橙4易伤1等级1时间	1残血敌人2矿等348a易伤5时间6等级7核9赏金邻近	2
96	13315 21513	 	238.0	橙4易伤1等级1时间	1残血敌人2矿等348a易伤5时间6等级7核9赏金塔	2
97	41351 11122	*	237.9	橙4易伤3时间	15金币生成27a时间3雷电4589易伤5序列升级6核	8
98	41351 13622	 	237.9	橙4易伤3时间	15金币生成28a时间3雷电4579易伤5序列升级6核	7
99	53533 16332	 	237.8	橙3易伤3时间2暴击2雷电	18暴击257时间3双倍矿489易伤68雷电8序列升级a核	9
100	23311 13435	 	237.7	橙4易伤1等级1时间	1最后敌人2赏金塔3689易伤4基地爆炸5时间7核a等级	1
101	11633 81428	 	237.7	橙2易伤2时间1等级2暴击1伤害	1残血敌人2加一35暴击45时间5序列升级6等级7伤害89易伤a核	3
102	62211 32536	 	237.6	橙3易伤2伤害1时间1核弹1全技能	1策反26伤害389易伤4全技能5时间7核a核弹	7
103	62224 22234	 	237.6	橙3易伤2时间1伤害	19策反2伤害39a易伤4随机矿5雷电6矿等79时间8核9序列升级	5
104	22335 22264	 	237.5	橙4易伤1等级1时间	16最后敌人2等级3雷电4核弹569a易伤6序列升级7时间8核	5
105	12311 44161	*	237.5	橙5易伤1等级	15残血敌人2等级3489a易伤6核7平台	2
106	22221 11655	 	237.4	橙4易伤1等级1伤害	1最后敌人2等级3基地爆炸4金币生成569a易伤7核8伤害	4
107	62211 62331	 	237.4	橙4易伤1伤害1时间1全技能	1策反2伤害3689易伤4全技能5时间7核a雷电	8
108	62314 24663	 	237.3	橙4易伤1等级1伤害	1策反2加一348a易伤5基地爆炸6等级7核9伤害	1
109	13315 21552	 	237.0	橙3易伤1等级1伤害1时间	1残血敌人2矿等348易伤5时间6等级7核9伤害a挖青	2
110	42632 31315	 	237.0	橙3易伤3伤害1全技能	189金币生成289伤害3最后敌人4掉矿5全技能6随机矿789易伤89序列升级a核	2
111	42322 31315	 	237.0	橙3易伤3伤害1全技能	189金币生成289伤害3掉矿4最后敌人5全技能6随机矿789易伤89序列升级a核	2
112	16321 51362	 	236.9	橙3易伤2时间1等级	168残血敌人23基地爆炸48时间568易伤68序列升级7核9最后敌人a等级	1
113	62221 13522	 	236.9	橙2易伤2伤害2暴击1时间2攻速	1策反2a伤害35易伤4时间6a暴击7雷电8a攻速9核a序列升级	3
114	23324 36333	 	236.8	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔35a易伤4伤害6时间7等级8立即金币9核	1
115	12322 11556	 	236.7	橙3易伤1等级1伤害1时间	1残血敌人2等级368易伤4金币生成5时间7核9伤害a随机矿	2
116	12322 11536	 	236.7	橙3易伤1等级1伤害1时间	1残血敌人2等级368易伤4金币生成5时间7核9双倍矿a伤害	2
117	12242 11536	 	236.7	橙3易伤1等级1伤害1时间	1残血敌人2等级3金币生成468易伤5时间7核9双倍矿a伤害	2
118	36622 31711	 	236.7	橙3易伤2时间1伤害2攻速1卖塔	1卖塔2赏金塔37攻速4加一579易伤67时间7序列升级8核a伤害	1
119	16213 33225	 	236.6	橙2易伤2伤害2时间1等级	1残血敌人2a伤害3敌人爆炸4最后敌人5a时间6等级7平台8a易伤9核a序列升级	10
120	62211 32336	 	236.6	橙3易伤2伤害1时间1核弹1全技能	1策反26伤害389易伤4全技能5时间7核a核弹	8
121	13324 34413	 	236.6	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔35a易伤4伤害6时间7核8等级9挖尘	1
122	13324 62335	 	236.6	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔359易伤4伤害6核弹7核8时间a等级	1
123	13324 34513	 	236.6	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔358易伤4伤害6时间7核9赏金邻近a等级	1
124	13324 34432	 	236.6	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔359易伤4伤害6时间7核8等级a赏金邻近	1
125	13324 34431	 	236.6	橙3易伤1等级1伤害1时间	1残血敌人2赏金塔359易伤4伤害6时间7核8等级a挖尘	1
126	22321 23264	 	236.5	橙3易伤1等级1伤害1时间	14最后敌人2等级3雷电59a易伤6时间7伤害8核	6
127	22321 43264	 	236.5	橙3易伤1等级1伤害1时间	14最后敌人2等级3雷电59a易伤6时间7伤害8核	5
128	22363 22264	 	236.5	橙3易伤1等级1伤害1时间	17最后敌人2等级3雷电4时间5伤害69a易伤8核	3
129	12321 14166	 	236.5	橙4易伤1等级1暴击	1残血敌人2等级3578易伤4金币生成6暴击9敌人爆炸a核	2
130	16321 11362	 	236.4	橙3易伤2时间1等级	18残血敌人23基地爆炸48时间568易伤7核8序列升级9最后敌人a等级	1
131	16321 51332	 	236.4	橙3易伤2时间1等级	168残血敌人23基地爆炸48时间568易伤68序列升级7核9挖青a等级	1
132	16342 11362	 	236.4	橙3易伤2时间1等级	18残血敌人23基地爆炸468易伤58时间7核8序列升级9最后敌人a等级	1
133	16321 51315	 	236.4	橙3易伤2时间1等级	168残血敌人23基地爆炸48时间568易伤68序列升级7核9赏金塔a等级	1
134	53333 14235	 	236.4	橙3易伤3时间3暴击	158暴击268时间378易伤4挖青8序列升级9核a攻速	8
135	53333 14232	 	236.4	橙3易伤3时间3暴击	158暴击268时间378易伤4挖青8序列升级9核a雷电	8
136	22312 13664	 	236.3	橙3易伤1等级1伤害1时间	1最后敌人2等级3雷电4双倍矿5时间6核79a易伤8伤害	8
137	12312 13664	 	236.3	橙3易伤1等级1伤害1时间	1残血敌人2等级3雷电4双倍矿5时间6核79a易伤8伤害	8
138	22311 11664	 	236.3	橙3易伤1等级1伤害1时间	1最后敌人2等级3雷电4双倍矿59a易伤6核7时间8伤害	8
139	12311 11664	 	236.3	橙3易伤1等级1伤害1时间	1残血敌人2等级3雷电4双倍矿59a易伤6核7时间8伤害	8
140	32313 42536	 	236.3	橙3易伤1等级1伤害1暴击1全技能1卖塔	1卖塔2基地爆炸389易伤4暴击5全技能6等级7核a伤害	7
141	65211 22531	 	236.1	橙3易伤2时间1等级1全技能	1策反2等级389易伤4全技能56时间7核a雷电	7
142	12316 63113	 	236.0	橙3易伤2时间1等级1全技能	1残血敌人2等级349易伤5全技能6基地爆炸7核8a时间	2
143	16321 11345	 	235.9	橙3易伤2时间1等级	18残血敌人23基地爆炸48时间568易伤7核8序列升级9赏金邻近a等级	1
144	16341 61332	 	235.9	橙3易伤2时间1等级	18残血敌人23基地爆炸458易伤68时间7核8序列升级9挖青a等级	1
145	16321 11332	 	235.9	橙3易伤2时间1等级	18残血敌人23基地爆炸48时间568易伤7核8序列升级9挖青a等级	1
146	16342 11315	 	235.9	橙3易伤2时间1等级	18残血敌人23基地爆炸468易伤58时间7核8序列升级9赏金塔a等级	1
147	16342 11332	 	235.9	橙3易伤2时间1等级	18残血敌人23基地爆炸468易伤58时间7核8序列升级9挖青a等级	1
148	16321 11315	 	235.9	橙3易伤2时间1等级	18残血敌人23基地爆炸48时间568易伤7核8序列升级9赏金塔a等级	1
149	21851 44474	 	235.9	橙4易伤1等级1伤害	13最后敌人2加一3序列升级4568易伤7等级9伤害a核	2
150	23324 36235	 	235.8	橙3易伤2等级1伤害1时间	1最后敌人2赏金塔358易伤4伤害6时间7a等级9核	1
151	34313 42236	 	235.8	橙3易伤1等级1伤害1暴击1全技能1卖塔	1卖塔2敌人爆炸389易伤4暴击5全技能6等级7核a伤害	8
152	62223 34433	 	235.8	橙3易伤1等级1伤害1时间	1策反2伤害3赏金塔4矿等59a易伤6时间7核8等级	2
153	13324 34133	 	235.7	橙4易伤1伤害1时间	1残血敌人2赏金塔359a易伤4伤害6时间7核8策反	1
154	13324 34333	 	235.7	橙4易伤1伤害1时间	1残血敌人2赏金塔359a易伤4伤害6时间7核8随机矿	1
155	35433 13353	 	235.6	橙2易伤3时间1等级1伤害1卖塔	1卖塔2等级3伤害4a易伤568时间7雷电9核	6
156	16321 11355	 	235.4	橙3易伤2时间1伤害	18残血敌人23基地爆炸48时间568易伤7核8序列升级9伤害a敌人爆炸	1
157	11512 44524	 	235.4	橙2易伤2时间1等级1伤害	18残血敌人2雷电3加一48时间5等级6掉矿78易伤8序列升级9核a伤害	1
158	62211 62316	 	235.3	橙3易伤1等级1伤害1时间1全技能	1策反2伤害368易伤4全技能5时间7核9等级a基地爆炸	9
159	62211 62314	 	235.3	橙3易伤1等级1伤害1时间1全技能	1策反2伤害368易伤4全技能5时间7核9等级a立即金币	9
160	66122 31711	 	235.3	橙3易伤2时间1伤害1暴击	17策反2暴击3赏金邻近4加一579易伤67时间7序列升级8核a伤害	1
161	32313 42236	 	235.3	橙3易伤1等级1伤害1暴击1全技能1卖塔	1卖塔2基地爆炸389易伤4暴击5全技能6等级7核a伤害	8
162	53354 21312	 	235.2	橙2易伤2伤害2时间2暴击	1a暴击24时间3a易伤5雷电68基地爆炸7核9a伤害a序列升级	6
163	51311 52316	*	235.1	橙3易伤2伤害3暴击	148暴击2挖尘38a易伤5随机矿6核78伤害8序列升级9雷电	7
164	51311 51316	 	235.1	橙3易伤2伤害3暴击	148暴击2挖尘38a易伤5随机矿6核78伤害8序列升级9雷电	6
165	23325 26233	 	235.1	橙3易伤1等级1伤害1时间	16最后敌人2赏金塔38a易伤4伤害5时间7等级9核	1
166	23323 34433	 	235.1	橙3易伤1等级1伤害1时间	15最后敌人2赏金塔39a易伤4伤害6时间7核8等级	1
167	23323 36233	 	235.1	橙3易伤1等级1伤害1时间	15最后敌人2赏金塔38a易伤4伤害6时间7等级9核	1
168	23325 24433	 	235.1	橙3易伤1等级1伤害1时间	16最后敌人2赏金塔39a易伤4伤害5时间7核8等级	1
169	56211 53111	 	235.1	橙4易伤1等级1时间1暴击	1暴击2掉矿389a易伤4等级5随机矿6核7时间	9
170	12316 63115	 	235.1	橙3易伤1等级1时间1暴击1全技能	1残血敌人2等级349易伤5全技能6基地爆炸7核8时间a暴击	2
171	21114 27461	 	235.1	橙4易伤3时间	19最后敌人2加一3平台4569易伤789时间9序列升级a核	5
172	26241 12233	 	235.1	橙4易伤1等级1伤害	1最后敌人2伤害3敌人爆炸4等级568a易伤7赏金邻近9核	4
173	41331 13122	 	235.1	橙4易伤3时间	1金币生成24a时间3雷电5789易伤6核	8
174	65211 22231	 	235.1	橙3易伤2时间1等级1全技能	1策反2等级389易伤4全技能56时间7核a雷电	8
175	42222 31315	 	235.0	橙3易伤3伤害1全技能	189金币生成289伤害3掉矿4最后敌人5全技能6随机矿789易伤89序列升级a核	3
176	62211 62512	 	234.9	橙3易伤2伤害1时间1全技能	1策反2a伤害368易伤4全技能5时间7核9矿等	7
177	62211 32531	 	234.9	橙3易伤2伤害1时间1全技能	1策反26伤害389易伤4全技能5时间7核a雷电	7
178	33151 34136	 	234.9	橙3易伤2时间1等级1卖塔	1卖塔23时间478易伤5等级6攻速9挖尘a核	1
179	33151 34116	 	234.9	橙3易伤2时间1等级1卖塔	1卖塔23时间478易伤5等级6攻速9挖青a核	1
180	11484 16136	 	234.8	橙2易伤2时间1等级2攻速1暴击	1残血敌人2加一39攻速4矿等5暴击69时间7等级89易伤9序列升级a核	9
181	22311 23165	 	234.8	橙3易伤2时间1等级	1最后敌人2等级3雷电4双倍矿578易伤69时间a核	8
182	22521 14263	 	234.8	橙3易伤2时间1等级	1最后敌人2等级3策反4a时间569易伤7雷电8核	3
183	11512 34524	 	234.8	橙2易伤2时间1等级1核弹	18残血敌人2雷电3加一48时间5等级6攻速78易伤8序列升级9核a核弹	1
184	31313 42536	 	234.6	橙3易伤1等级1伤害1暴击1全技能1卖塔	1卖塔2最后敌人389易伤4暴击5全技能6等级7核a伤害	7
185	12322 11553	 	234.6	橙3易伤1等级1伤害1时间	1残血敌人2等级368易伤4金币生成5时间7核9伤害a基地爆炸	2
186	12242 11553	 	234.6	橙3易伤1等级1伤害1时间	1残血敌人2等级3金币生成468易伤5时间7核9伤害a基地爆炸	2
187	62211 22536	 	234.6	橙3易伤2时间1伤害1核弹1全技能	1策反2伤害389易伤4全技能56时间7核a核弹	7
188	23324 36231	 	234.6	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔358易伤4伤害6时间7等级9核a挖尘	1
189	23324 34413	 	234.6	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔35a易伤4伤害6时间7核8等级9挖尘	1
190	23324 34431	 	234.6	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔359易伤4伤害6时间7核8等级a挖尘	1
191	23324 34432	 	234.6	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔359易伤4伤害6时间7核8等级a赏金邻近	1
192	23324 36232	 	234.6	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔358易伤4伤害6时间7等级9核a赏金邻近	1
193	23324 62335	 	234.6	橙3易伤1等级1伤害1时间	1最后敌人2赏金塔359易伤4伤害6核弹7核8时间a等级	1
194	22213 11655	 	234.6	橙4易伤1等级1伤害	1最后敌人2等级3基地爆炸459a易伤6掉矿7核8伤害	3
195	62243 42312	 	234.5	橙3易伤2伤害1等级1全技能	1策反2a伤害348易伤5全技能6挖尘7核9等级	9
196	22365 22224	*	234.4	橙2易伤2伤害2等级1时间	1最后敌人26等级3雷电4a伤害56易伤6序列升级7时间8核9策反	5
197	12242 11553	 	234.3	橙4易伤1伤害1时间	1残血敌人2掉矿3金币生成468a易伤5时间7核9伤害	1
198	12322 11553	 	234.3	橙4易伤1伤害1时间	1残血敌人2掉矿368a易伤4金币生成5时间7核9伤害	1
199	16245 21123	 	234.3	橙3易伤2伤害1等级	1a残血敌人2a伤害3敌人爆炸4等级5额外掉落6核79a易伤8立即金币a序列升级	7
200	26245 21123	 	234.3	橙3易伤2伤害1等级	1a最后敌人2a伤害3敌人爆炸4等级5额外掉落6核79a易伤8立即金币a序列升级	7
201	11512 21524	 	234.2	橙1易伤2伤害2时间1等级1核弹	18残血敌人2雷电3加一48时间5等级6易伤78伤害8序列升级9核a核弹	1
202	23365 22263	 	234.2	橙3易伤2时间1伤害2矿等	1最后敌人26矿等3雷电4伤害569易伤6序列升级7a时间8核	5
203	16312 32265	 	234.1	橙3易伤1等级1伤害1时间	1残血敌人2伤害349易伤5平台6等级7时间8随机矿a核	2
204	53533 34122	 	234.1	橙3易伤3时间2暴击	17暴击259时间3双倍矿478易伤67策反7序列升级a核	8
205	62241 32132	 	234.1	橙4易伤2伤害1全技能	1a策反2a伤害349a易伤5赏金邻近6全技能7赏金塔8核a序列升级	4
206	62241 32132	 	234.1	橙4易伤2伤害1全技能	1a策反2a伤害349a易伤5赏金邻近6全技能7赏金塔8核a序列升级	3
207	62241 43132	 	234.1	橙4易伤2伤害1全技能	1a策反2a伤害349a易伤5赏金邻近6赏金塔7全技能8核a序列升级	3
208	62241 43132	 	234.1	橙4易伤2伤害1全技能	1a策反2a伤害349a易伤5赏金邻近6赏金塔7全技能8核a序列升级	4
209	22521 52233	*	234.1	橙4易伤2等级1时间	1最后敌人26等级3策反4时间568a易伤6序列升级7赏金邻近9核	3
210	16321 11356	 	234.1	橙3易伤2时间1伤害	18残血敌人23基地爆炸48时间568易伤7核8序列升级9伤害a随机矿	1
211	41351 13126	 	234.0	橙5易伤1时间	15金币生成2时间3雷电45789易伤5序列升级6核a敌人爆炸	8
212	62253 62212	 	234.0	橙3易伤2伤害1等级1全技能	1策反2a伤害368易伤4最后敌人5全技能7核9等级	9
213	62243 12212	 	234.0	橙3易伤2伤害1等级1全技能	1策反2a伤害348易伤5全技能6残血敌人7核9等级	9
214	22251 11635	 	233.9	橙3易伤2伤害1等级	1最后敌人2等级3基地爆炸4金币生成56a易伤7核89伤害	3
