0	Index      	*	Score	Code	Var	Bounty
21	12115 52224	 	253.8	橙4易伤2暴击1伤害1时间	1矿等2459易伤34暴击4序列升级6伤害7时间8核a平台	8
22	11142 65122	 	253.0	橙2易伤2伤害1等级1暴击1全技能	1矿等24伤害39易伤5等级6攻速7核8暴击a全技能	1
23	52133 64333	 	252.9	橙3易伤3时间3等级3雷电	1额外掉落247时间34a等级47a序列升级57a雷电67a易伤8核9随机矿	3
24	12231 54231	 	252.3	橙3易伤2伤害1等级2矿等	17矿等278易伤3攻速4等级57伤害6赏金塔7序列升级9敌人爆炸a核	4
25	12111 44261	*	252.1	橙4易伤1等级2暴击1伤害	1矿等246a易伤34暴击4序列升级5敌人爆炸7伤害8核9等级	10
26	12115 52226	 	251.7	橙4易伤2暴击1伤害1时间	1矿等2459易伤34暴击4序列升级6伤害7时间8核a立即金币	8
27	52131 33333	*	251.5	橙3易伤2时间1等级1伤害1暴击	1额外掉落28时间3等级4暴击57a易伤6核9伤害	5
28	12115 52261	*	251.5	橙3易伤2时间2暴击1伤害	1矿等245易伤34暴击4序列升级6伤害79时间8核a攻速	8
29	12332 25453	 	251.4	橙3易伤1等级1伤害1时间1暴击	1矿等26a易伤3基地爆炸4暴击5等级7核8伤害9时间	4
30	11142 65121	 	251.2	橙2易伤2伤害1等级2攻速1暴击	1矿等24伤害39易伤5等级6a攻速7核8暴击	1
31	11126 61125	 	250.6	橙4易伤2伤害2矿等	18矿等25伤害3578易伤4赏金塔58序列升级689金币生成a核	1
32	12115 16433	 	250.5	橙4易伤2暴击1伤害1时间	1矿等245a易伤34暴击4序列升级6核7伤害8赏金邻近9时间	5
33	12115 16523	 	250.5	橙4易伤2暴击1伤害1时间	1矿等2459易伤34暴击4序列升级6核7伤害8时间a掉矿	5
34	12433 23131	 	250.4	橙3易伤2伤害1时间1暴击1全技能	1矿等268易伤3时间4暴击59伤害7全技能a核	4
35	12431 13131	 	250.4	橙3易伤2伤害1时间1暴击1全技能	1矿等268易伤3时间4暴击59伤害7全技能a核	6
36	12431 23131	 	250.4	橙3易伤2伤害1时间1暴击1全技能	1矿等268易伤3时间4暴击59伤害7全技能a核	5
37	13342 26236	 	250.2	橙3易伤1等级1伤害1时间	1矿等2敌人爆炸3等级4伤害58a易伤6双倍物品7时间9核	1
38	16341 21413	 	250.1	橙2易伤2伤害1等级1时间	1矿等2策反3攻速48易伤57伤害6核9等级a时间	1
39	12115 52225	 	250.0	橙4易伤2暴击1伤害1时间	1矿等2459易伤34暴击4序列升级6伤害7时间8核a最后敌人	8
40	12142 25511	 	249.9	橙3易伤3伤害1暴击3矿等	179矿等289易伤3暴击4雷电569伤害9序列升级a核	7
41	31541 33141	 	249.8	橙3易伤1等级1伤害1时间1暴击	1残血敌人2暴击3伤害4雷电5等级679易伤8时间a核	8
42	12111 32331	 	249.6	橙3易伤1等级2暴击1时间	1矿等249易伤34暴击4序列升级5敌人爆炸6雷电7时间8等级a核	5
43	12111 32314	 	249.6	橙3易伤1等级2暴击1时间	1矿等24a易伤34暴击4序列升级5敌人爆炸6雷电7时间8等级9核	5
44	12115 52223	 	249.5	橙4易伤2暴击1伤害1时间	1矿等2459易伤34暴击4序列升级6伤害7时间8核a掉矿	8
45	12541 33163	 	249.2	橙4易伤1等级1时间	1矿等2367易伤4雷电5时间8等级9核a平台	5
46	51342 21115	 	248.9	橙3易伤3时间2等级1全技能	1额外掉落289时间3全技能4挖尘59等级6核79a易伤9序列升级	1
47	12141 12314	 	248.8	橙3易伤1等级1时间1暴击2敌人爆炸	1矿等26a易伤3暴击4雷电56敌人爆炸6序列升级7时间8等级9核	4
48	12141 12331	 	248.8	橙3易伤1等级1时间1暴击2敌人爆炸	1矿等269易伤3暴击4雷电56敌人爆炸6序列升级7时间8等级a核	4
49	51253 21115	 	248.7	橙3易伤3时间1等级1全技能	1额外掉落289时间3等级4全技能59最后敌人6核79a易伤9序列升级	1
50	51252 21115	 	248.7	橙3易伤3时间1等级1全技能	1额外掉落289时间3等级4全技能59残血敌人6核79a易伤9序列升级	1
51	12115 14522	 	248.5	橙4易伤2暴击1时间1全技能	1矿等2459易伤34暴击4序列升级6核7攻速8时间a全技能	5
52	23432 36633	*	248.4	橙2易伤2伤害2时间1等级	18最后敌人2策反38时间4等级5a易伤68伤害7核8序列升级9雷电	7
53	12115 16121	 	248.2	橙4易伤2暴击1伤害	1矿等2459易伤34暴击4序列升级6核7伤害8敌人爆炸a攻速	5
54	12113 52346	 	248.2	橙3易伤1等级2暴击1时间	1矿等249易伤34暴击4序列升级5雷电6核7时间8等级a策反	5
55	12113 52341	 	248.2	橙3易伤1等级2暴击1时间	1矿等249易伤34暴击4序列升级5雷电6核7时间8等级a随机矿	4
56	12113 52341	 	248.2	橙3易伤1等级2暴击1时间	1矿等249易伤34暴击4序列升级5雷电6核7时间8等级a随机矿	5
57	12113 52346	 	248.2	橙3易伤1等级2暴击1时间	1矿等249易伤34暴击4序列升级5雷电6核7时间8等级a策反	4
58	12141 35252	*	248.1	橙4易伤2等级1暴击2矿等	17矿等279a易伤3暴击4雷电57等级6核7序列升级8平台	8
59	12115 14411	 	247.7	橙3易伤1等级2暴击1伤害	1矿等245易伤34暴击4序列升级6核7攻速8赏金邻近9伤害a等级	5
60	51251 21115	 	247.7	橙3易伤3时间1等级1全技能	1额外掉落289时间3等级4全技能59挖尘6核79a易伤9序列升级	1
61	11142 65331	 	247.6	橙2易伤2伤害1等级1全技能	1矿等24伤害39易伤5等级6攻速7核8雷电a全技能	1
62	12431 22641	 	247.5	橙2易伤2伤害2时间2攻速1暴击	1矿等29易伤3a时间4暴击59伤害6敌人爆炸7核89攻速9序列升级	8
63	12112 42222	 	247.5	橙4易伤2暴击1时间1全技能	1矿等2469易伤34暴击4序列升级5攻速7时间8核a全技能	8
64	51233 64321	 	247.5	橙2易伤3时间2等级1暴击2雷电	1额外掉落247时间34等级47序列升级57雷电67易伤8核9敌人爆炸a暴击	1
65	51233 64231	 	247.5	橙2易伤3时间2等级1暴击2雷电	1额外掉落247时间34等级47序列升级57雷电67易伤8敌人爆炸9核a暴击	1
66	12111 44221	 	247.2	橙4易伤2暴击1伤害	1矿等2469易伤34暴击4序列升级5敌人爆炸7伤害8核a攻速	8
