0	Index      	*	Score	Code	Var	Bounty
21	15313 14332	 	268.8	橙5易伤2时间2攻速	1678a易伤27时间37攻速4随机矿5平台7序列升级9核	1
22	12163 65122	 	267.9	橙4易伤2伤害1等级1时间	1245易伤3掉矿67伤害8核9时间a等级	2
23	13234 65322	 	267.4	橙5易伤1伤害1时间1暴击	12579易伤2序列升级3时间4双倍矿6伤害8核a暴击	1
24	13463 62313	 	267.0	橙4易伤2伤害1等级	1245易伤2序列升级3矿等6a伤害7赏金邻近8等级9核	1
25	13663 14732	*	266.2	橙5易伤2时间2暴击	1278a易伤28序列升级3基地爆炸48时间5加一68暴击9核	1
26	13225 33124	 	265.7	橙3易伤2伤害1等级1时间1全技能	129易伤2序列升级3时间4基地爆炸5全技能6核78伤害a等级	1
27	33336 12632	 	265.6	橙3易伤3时间2伤害	179时间2矿等347易伤5挖青67伤害7序列升级8敌人爆炸a核	1
28	32342 43134	 	264.8	橙3易伤3时间2伤害2攻速	18a时间256易伤3a攻速4赏金邻近7a伤害9核a序列升级	2
29	11543 23134	 	264.7	橙3易伤3时间2伤害	15a易伤2立即金币3赏金邻近45策反5a序列升级68a时间7a伤害9核	1
30	41322 64332	 	264.6	橙5易伤2伤害2敌人爆炸	1随机矿2平台3478a易伤57敌人爆炸67伤害7序列升级9核	1
31	13251 12632	 	264.5	橙3易伤3时间2伤害	127易伤27序列升级379时间4残血敌人5金币生成67伤害8敌人爆炸a核	1
32	13255 33124	 	264.1	橙3易伤2伤害1等级1时间1全技能	129易伤2序列升级3时间4残血敌人5全技能6核78伤害a等级	1
33	13225 33226	 	263.9	橙3易伤2时间2等级1伤害1全技能	12a易伤2a序列升级3a时间4基地爆炸5全技能6核7伤害8赏金塔9a等级	1
34	14333 23434	 	263.5	橙4易伤2伤害2时间	135a易伤25策反4赏金塔5a序列升级6a时间7a伤害8立即金币9核	2
35	12463 61122	 	262.9	橙4易伤1等级1伤害1时间	1245易伤3矿等6伤害7双倍矿8核9时间a等级	2
36	13243 61524	*	262.9	橙3易伤2时间1等级3攻速	128易伤28序列升级38时间4雷电5等级68a攻速7加一9核	1
37	35213 21524	*	262.6	橙2易伤3时间2伤害2等级	123时间4a易伤5a等级6挖尘7雷电8核9a伤害a序列升级	1
38	32153 33332	 	262.6	橙4易伤2伤害1等级1时间	1时间2569易伤3敌人爆炸47伤害8等级a核	10
39	13153 33332	 	262.6	橙4易伤2伤害1等级1时间	1569易伤2时间3敌人爆炸47伤害8等级a核	10
40	16345 11312	 	262.6	橙4易伤2等级1时间1暴击	157a易伤2暴击3基地爆炸45等级5序列升级6核8时间9攻速	1
41	12122 44421	*	262.3	橙4易伤3时间2等级	1278易伤3立即金币4金币生成57等级679时间7序列升级a核	6
42	13255 33226	 	262.2	橙3易伤2时间2等级1伤害1全技能	12a易伤2a序列升级3a时间4残血敌人5全技能6核7伤害8赏金塔9a等级	1
43	12225 34224	 	262.2	橙4易伤1等级1伤害1时间1全技能	1279易伤3时间4基地爆炸5全技能6核8伤害a等级	2
44	11541 23134	 	261.9	橙3易伤3时间2伤害	15a易伤2立即金币3赏金邻近4策反68a时间7a伤害9核a序列升级	1
45	32313 14332	 	261.8	橙5易伤2时间2攻速	17时间2678a易伤37攻速4随机矿5平台7序列升级9核	2
46	15234 12632	 	261.7	橙3易伤3时间2伤害	147易伤279时间3掉矿5残血敌人67伤害7序列升级8敌人爆炸a核	1
47	13223 14737	*	261.5	橙4易伤1等级2暴击1时间	1278易伤28序列升级3时间48基地爆炸5加一68暴击9核a等级	1
48	13223 15482	 	261.5	橙4易伤1等级2暴击1时间	1279易伤27序列升级3时间47基地爆炸5加一67暴击8等级a核	1
49	13163 61122	 	261.5	橙4易伤1等级1伤害1时间	1245易伤2序列升级3掉矿6伤害7双倍矿8核9时间a等级	1
50	13153 31336	 	261.2	橙3易伤2时间1等级1伤害1暴击	156易伤28时间3敌人爆炸4伤害7暴击9核a等级	6
51	32153 31336	 	261.2	橙3易伤2时间1等级1伤害1暴击	18时间256易伤3敌人爆炸4伤害7暴击9核a等级	6
52	13663 14734	*	261.1	橙4易伤3时间2暴击	1278易伤28序列升级3基地爆炸48a时间5加一68暴击9核	1
53	13243 61523	 	261.0	橙3易伤2时间1等级2攻速	128易伤28序列升级38时间4雷电5等级68攻速7加一9核a敌人爆炸	1
54	13313 14332	 	260.8	橙5易伤2时间2攻速	1678a易伤27时间37攻速4随机矿5平台7序列升级9核	2
55	12113 63534	 	260.7	橙4易伤2伤害2时间	125a易伤3立即金币4策反6a伤害7a时间8赏金塔9核a序列升级	4
56	14331 23434	 	260.7	橙4易伤2伤害2时间	135a易伤2策反4赏金塔6a时间7a伤害8立即金币9核a序列升级	2
57	16353 33332	 	260.6	橙4易伤2伤害1等级1时间	1569易伤2敌人爆炸3时间47伤害8等级a核	10
58	13353 31552	 	260.5	橙5易伤2伤害1时间	15679易伤2时间389基地爆炸49伤害9序列升级a核	9
59	33336 12332	 	260.4	橙3易伤3时间2伤害	179时间2矿等347易伤5挖青67伤害7序列升级8残血敌人a核	1
60	12234 65322	 	260.4	橙5易伤1伤害1时间1暴击	12579易伤3时间4双倍矿6伤害8核a暴击	2
61	12265 33124	 	260.2	橙3易伤2伤害1等级1时间1全技能	129易伤3敌人爆炸4时间5全技能6核78伤害a等级	3
62	15313 14334	 	260.1	橙4易伤2时间2攻速1全技能	1678易伤27时间37攻速4随机矿5平台7序列升级9核a全技能	1
63	12463 62313	 	260.0	橙4易伤2伤害1等级	1245易伤3矿等6a伤害7赏金邻近8等级9核	2
64	13243 25412	 	260.0	橙3易伤2时间1等级2雷电2敌人爆炸	128易伤28序列升级38时间49雷电5等级68敌人爆炸7随机矿a核	1
65	13221 12333	 	259.8	橙3易伤2伤害2时间	127易伤27序列升级37时间4基地爆炸5金币生成67伤害8平台9核a矿等	1
66	13553 51332	 	259.8	橙4易伤2时间2等级1伤害	1579易伤29时间3残血敌人4伤害6立即金币89等级9序列升级a核	10
67	32553 51332	 	259.8	橙4易伤2时间2等级1伤害	19时间2579易伤3残血敌人4伤害6立即金币89等级9序列升级a核	10
68	32533 12442	 	259.8	橙2易伤3时间2伤害1等级	147时间27易伤3残血敌人5等级67伤害7序列升级8金币生成9攻速a核	5
69	13533 12442	 	259.8	橙2易伤3时间2伤害1等级	17易伤247时间3残血敌人5等级67伤害7序列升级8金币生成9攻速a核	5
70	13234 61136	 	259.8	橙3易伤1等级1伤害1时间1暴击	125易伤2序列升级3时间4双倍矿6伤害7暴击8敌人爆炸9核a等级	1
71	32131 41332	 	259.6	橙4易伤2时间1等级1伤害	14时间2579易伤3敌人爆炸6伤害8等级a核	10
72	13131 41332	 	259.6	橙4易伤2时间1等级1伤害	1579易伤24时间3敌人爆炸6伤害8等级a核	10
73	13163 66122	 	259.4	橙4易伤1等级1伤害1时间	1245易伤2序列升级3掉矿6伤害7立即金币8核9时间a等级	1
74	13163 62315	*	259.3	橙5易伤1等级1伤害	1245a易伤2序列升级3掉矿6伤害7赏金邻近8等级9核	1
75	12323 12266	*	259.3	橙3易伤3伤害1等级	127易伤37残血敌人4敌人爆炸5等级678伤害7序列升级9雷电a核	5
76	12323 62266	 	259.3	橙3易伤3伤害1等级	127易伤37残血敌人4敌人爆炸5等级678伤害7序列升级9雷电a核	6
77	12663 14732	 	259.2	橙5易伤2时间2暴击	1278a易伤3基地爆炸48时间5加一68暴击8序列升级9核	2
78	16353 31336	 	259.2	橙3易伤2时间1等级1伤害1暴击	156易伤2敌人爆炸38时间4伤害7暴击9核a等级	6
79	32353 33332	 	259.1	橙4易伤2伤害1等级1时间	1时间2569易伤3基地爆炸47伤害8等级a核	10
80	13353 33332	 	259.1	橙4易伤2伤害1等级1时间	1569易伤2时间3基地爆炸47伤害8等级a核	10
81	21361 26432	*	259.0	橙5易伤2等级1时间	1核弹2平台3567a易伤47等级7序列升级8时间9核	1
82	13243 25432	 	258.9	橙3易伤2时间1等级2敌人爆炸	128易伤28序列升级38时间4雷电5等级68敌人爆炸7随机矿9平台a核	1
83	13243 25422	 	258.9	橙3易伤2时间1等级2敌人爆炸	128易伤28序列升级38时间4雷电5等级68敌人爆炸7随机矿9策反a核	1
84	13243 21485	 	258.8	橙3易伤2时间1等级2敌人爆炸	128易伤28序列升级38时间4雷电5等级68敌人爆炸7加一9攻速a核	1
85	32312 14661	*	258.8	橙4易伤3时间3暴击	178时间2578易伤3基地爆炸4最后敌人678暴击78序列升级9额外掉落a核	5
86	13312 14661	 	258.8	橙4易伤3时间3暴击	1578易伤278时间3基地爆炸4最后敌人678暴击78序列升级9额外掉落a核	5
87	12225 33124	 	258.7	橙3易伤2伤害1等级1时间1全技能	129易伤3时间4基地爆炸5全技能6核78伤害a等级	2
88	12152 13123	 	258.7	橙4易伤2时间1等级1暴击	1245易伤3立即金币45序列升级67时间8核9暴击a等级	4
89	13163 62313	 	258.6	橙4易伤2伤害1等级	1245易伤2序列升级3掉矿6a伤害7赏金邻近8等级9核	1
90	12336 34224	 	258.5	橙4易伤1等级1伤害1时间1全技能	1279易伤3残血敌人4全技能5时间6核8伤害a等级	3
91	32131 15452	 	258.5	橙3易伤3时间2伤害3敌人爆炸	149时间257易伤369敌人爆炸89伤害9序列升级a核	9
92	32131 16452	 	258.5	橙3易伤3时间2伤害3敌人爆炸	149时间258易伤369敌人爆炸79伤害9序列升级a核	9
93	13553 62332	 	258.4	橙3易伤2伤害2时间2等级	159易伤29时间3残血敌人46伤害7双倍矿89等级9序列升级a核	10
94	32553 62332	 	258.4	橙3易伤2伤害2时间2等级	19时间259易伤3残血敌人46伤害7双倍矿89等级9序列升级a核	10
95	12155 84422	 	258.2	橙4易伤3时间1等级	1257易伤3立即金币4加一67a时间7序列升级8等级9核	3
96	13251 12333	 	258.2	橙3易伤2伤害2时间	127易伤27序列升级37时间4残血敌人5金币生成67伤害8平台9核a矿等	1
97	13131 43332	 	258.1	橙3易伤2伤害2时间1等级	159易伤24时间3敌人爆炸67伤害8等级a核	10
98	32131 43332	 	258.1	橙3易伤2伤害2时间1等级	14时间259易伤3敌人爆炸67伤害8等级a核	10
99	13161 65122	 	258.1	橙3易伤2伤害1等级1时间	124易伤2序列升级3掉矿5双倍矿67伤害8核9时间a等级	1
100	13342 11524	*	258.0	橙3易伤2伤害2时间3攻速	15a易伤27时间39a攻速4赏金邻近6a伤害8核a序列升级	2
101	14355 12322	 	258.0	橙4易伤2时间2等级1全技能	1379易伤2策反47等级57时间6加一7序列升级8核a全技能	2
102	14355 12334	 	258.0	橙4易伤2时间2等级1全技能	137a易伤2策反47等级57时间6加一7序列升级8核9全技能	2
103	21361 24332	 	257.8	橙5易伤1等级1时间	1核弹2平台3568a易伤4等级7时间9核	1
104	13353 31336	 	257.7	橙3易伤2时间1等级1伤害1暴击	156易伤28时间3基地爆炸4伤害7暴击9核a等级	6
105	32353 31336	 	257.7	橙3易伤2时间1等级1伤害1暴击	18时间256易伤3基地爆炸4伤害7暴击9核a等级	6
106	16331 41332	 	257.6	橙4易伤2时间1等级1伤害	1579易伤2敌人爆炸34时间6伤害8等级a核	10
107	32153 31312	 	257.6	橙4易伤2时间1等级1伤害	19时间2567易伤3敌人爆炸4伤害8等级a核	10
108	13153 31312	 	257.6	橙4易伤2时间1等级1伤害	1567易伤29时间3敌人爆炸4伤害8等级a核	10
109	16353 31312	 	257.6	橙4易伤2时间1等级1伤害	1567易伤2敌人爆炸39时间4伤害8等级a核	10
110	11243 61521	 	257.5	橙3易伤2时间1等级2攻速	18a易伤2立即金币38时间4雷电5等级68攻速7加一8序列升级9核	1
111	12251 12632	 	257.5	橙3易伤3时间2伤害	127易伤379时间4残血敌人5金币生成67伤害7序列升级8敌人爆炸a核	2
112	13533 21524	 	257.4	橙2易伤3时间2伤害1等级	1a易伤246时间3a残血敌人5等级7雷电8核9a伤害a序列升级	6
113	32533 21524	 	257.4	橙2易伤3时间2伤害1等级	146时间2a易伤3a残血敌人5等级7雷电8核9a伤害a序列升级	6
114	13234 61533	 	257.4	橙4易伤1伤害1时间1暴击	1258易伤2序列升级3时间4双倍矿6伤害7暴击9核a矿等	1
115	12563 14732	 	257.2	橙5易伤2时间2暴击	1278a易伤3基地爆炸48时间5加一68暴击8序列升级9核	3
116	32135 34224	 	257.2	橙3易伤2时间1等级1伤害1全技能	14时间279易伤3敌人爆炸5全技能6核8伤害a等级	4
117	13135 34224	 	257.2	橙3易伤2时间1等级1伤害1全技能	179易伤24时间3敌人爆炸5全技能6核8伤害a等级	4
118	13221 12364	 	257.1	橙3易伤2伤害2时间	127易伤27序列升级37时间4基地爆炸5金币生成67伤害8平台9敌人爆炸a核	1
119	35331 61432	 	257.1	橙5易伤3时间2攻速	129时间3残血敌人45789易伤69攻速9序列升级a核	9
120	12255 33124	 	257.1	橙3易伤2伤害1等级1时间1全技能	129易伤3时间4残血敌人5全技能6核78伤害a等级	2
121	12225 33226	 	256.9	橙3易伤2时间2等级1伤害1全技能	12a易伤3a时间4基地爆炸5全技能6核7伤害8赏金塔9a等级a序列升级	2
122	14355 12311	 	256.6	橙4易伤2时间2等级	137a易伤2策反47等级57时间6加一7序列升级8核9雷电	2
123	35213 21524	 	256.6	橙2易伤3时间2伤害2等级	123时间4a易伤5a等级6挖尘7雷电8核9a伤害a序列升级	2
124	52353 33332	 	256.6	橙4易伤2伤害1等级1时间	1敌人爆炸2569易伤3时间47伤害8等级a核	10
125	12123 63534	 	256.5	橙4易伤2伤害2时间	125a易伤3立即金币4a伤害6核弹7a时间8赏金塔9核a序列升级	3
126	13225 42311	 	256.4	橙3易伤1等级1伤害1时间1全技能	126易伤2序列升级3时间4基地爆炸5全技能7等级8伤害9雷电a核	1
127	13225 31114	 	256.4	橙3易伤1等级1伤害1时间1全技能	12a易伤2序列升级3时间4基地爆炸5全技能6核7等级8伤害9矿等	1
128	12114 65322	 	256.3	橙5易伤1伤害1时间1暴击	12579易伤3立即金币4时间6伤害8核a暴击	3
129	12152 15322	 	256.3	橙5易伤1伤害1时间1暴击	12459易伤3立即金币45序列升级6时间7伤害8核a暴击	4
130	13153 33312	 	256.1	橙3易伤2伤害2时间1等级	156易伤29时间3敌人爆炸47伤害8等级a核	10
131	32153 33312	 	256.1	橙3易伤2伤害2时间1等级	19时间256易伤3敌人爆炸47伤害8等级a核	10
132	16331 43332	 	256.1	橙3易伤2伤害2时间1等级	159易伤2敌人爆炸34时间67伤害8等级a核	10
133	13331 41332	 	256.1	橙4易伤2时间1等级1伤害	1579易伤24时间3基地爆炸6伤害8等级a核	10
134	32331 41332	 	256.1	橙4易伤2时间1等级1伤害	14时间2579易伤3基地爆炸6伤害8等级a核	10
135	32353 31312	 	256.1	橙4易伤2时间1等级1伤害	19时间2567易伤3基地爆炸4伤害8等级a核	10
136	13353 31312	 	256.1	橙4易伤2时间1等级1伤害	1567易伤29时间3基地爆炸4伤害8等级a核	10
137	32132 63642	 	256.1	橙3易伤3时间2伤害	148时间278易伤3敌人爆炸5残血敌人68伤害8序列升级9攻速a核	8
138	13132 63642	 	256.1	橙3易伤3时间2伤害	178易伤248时间3敌人爆炸5残血敌人68伤害8序列升级9攻速a核	8
139	13163 24336	 	256.0	橙4易伤2时间1等级	1245易伤2序列升级3掉矿6平台78时间9核a等级	1
140	15313 14333	 	256.0	橙4易伤2时间2攻速	1678易伤27时间37攻速4随机矿5平台7序列升级9核a敌人爆炸	1
141	33332 12334	 	256.0	橙4易伤2时间2攻速1全技能	17时间2矿等347a易伤57攻速6加一7序列升级8核9全技能	1
142	33332 12322	 	256.0	橙4易伤2时间2攻速1全技能	17时间2矿等3479易伤57攻速6加一7序列升级8核a全技能	1
143	11163 65122	 	255.9	橙3易伤2伤害1等级1时间	145易伤2立即金币3掉矿67伤害8核9时间a等级	1
144	12243 61524	 	255.9	橙3易伤2时间1等级3攻速	128易伤38时间4雷电5等级68a攻速7加一8序列升级9核	2
145	13225 33624	 	255.9	橙3易伤1等级1伤害2全技能1时间	129易伤2序列升级3时间4基地爆炸58全技能6核7伤害a等级	1
146	32321 12643	 	255.8	橙2易伤3时间2伤害1等级	158时间28易伤3基地爆炸4额外掉落6敌人爆炸78伤害8序列升级9核a等级	7
147	13321 12643	 	255.8	橙2易伤3时间2伤害1等级	18易伤258时间3基地爆炸4额外掉落6敌人爆炸78伤害8序列升级9核a等级	7
148	13121 22643	 	255.8	橙2易伤3时间2伤害1等级	18易伤258时间3敌人爆炸4额外掉落6基地爆炸78伤害8序列升级9核a等级	7
149	32121 22643	 	255.8	橙2易伤3时间2伤害1等级	158时间28易伤3敌人爆炸4额外掉落6基地爆炸78伤害8序列升级9核a等级	7
150	13221 12334	 	255.7	橙3易伤2伤害2时间	127易伤27序列升级37时间4基地爆炸5金币生成67伤害8平台9核a随机矿	1
151	13221 12332	 	255.7	橙3易伤2伤害2时间	127易伤27序列升级37时间4基地爆炸5金币生成67伤害8平台9核a策反	1
152	35612 52113	 	255.7	橙2易伤3时间2伤害1等级	124时间34伤害4序列升级59易伤6基地爆炸7最后敌人8核a等级	1
153	14355 12221	 	255.7	橙3易伤2时间2等级1伤害	137易伤2策反47等级57时间6加一7序列升级8伤害9雷电a核	2
154	52331 41332	 	255.6	橙4易伤2时间1等级1伤害	1敌人爆炸2579易伤34时间6伤害8等级a核	10
155	32535 12632	 	255.5	橙3易伤3时间2伤害	179时间257易伤3残血敌人4金币生成67伤害7序列升级8敌人爆炸a核	3
156	32253 12632	 	255.5	橙3易伤3时间2伤害	179时间257易伤3金币生成4残血敌人67伤害7序列升级8敌人爆炸a核	5
157	13253 12632	 	255.5	橙3易伤3时间2伤害	157易伤279时间3金币生成4残血敌人67伤害7序列升级8敌人爆炸a核	5
158	13253 62632	 	255.5	橙3易伤3时间2伤害	157易伤279时间3金币生成4残血敌人67伤害7序列升级8敌人爆炸a核	6
159	13543 12632	 	255.5	橙3易伤3时间2伤害	157易伤279时间3残血敌人4金币生成67伤害7序列升级8敌人爆炸a核	5
160	32543 12632	 	255.5	橙3易伤3时间2伤害	179时间257易伤3残血敌人4金币生成67伤害7序列升级8敌人爆炸a核	5
161	13535 12632	 	255.5	橙3易伤3时间2伤害	157易伤279时间3残血敌人4金币生成67伤害7序列升级8敌人爆炸a核	3
162	32255 12632	 	255.5	橙3易伤3时间2伤害	179时间257易伤3金币生成4残血敌人67伤害7序列升级8敌人爆炸a核	4
163	13255 12632	 	255.5	橙3易伤3时间2伤害	157易伤279时间3金币生成4残血敌人67伤害7序列升级8敌人爆炸a核	4
164	32253 62632	 	255.5	橙3易伤3时间2伤害	179时间257易伤3金币生成4残血敌人67伤害7序列升级8敌人爆炸a核	6
165	13234 12632	 	255.5	橙3易伤3时间2伤害	147易伤279时间3金币生成5残血敌人67伤害7序列升级8敌人爆炸a核	3
166	32234 12632	 	255.5	橙3易伤3时间2伤害	179时间247易伤3金币生成5残血敌人67伤害7序列升级8敌人爆炸a核	3
167	13251 12336	 	255.5	橙3易伤2伤害2时间	127易伤27序列升级37时间4残血敌人5金币生成67伤害8平台9核a敌人爆炸	1
168	13251 12364	 	255.5	橙3易伤2伤害2时间	127易伤27序列升级37时间4残血敌人5金币生成67伤害8平台9敌人爆炸a核	1
169	13243 61522	 	255.4	橙3易伤2时间1等级2攻速	128易伤28序列升级38时间4雷电5等级68攻速7加一9核a赏金邻近	1
170	12255 33226	 	255.2	橙3易伤2时间2等级1伤害1全技能	12a易伤3a时间4残血敌人5全技能6核7伤害8赏金塔9a等级a序列升级	2
171	52353 31336	 	255.2	橙3易伤2时间1等级1伤害1暴击	1敌人爆炸256易伤38时间4伤害7暴击9核a等级	6
172	13223 15472	*	255.1	橙3易伤2时间1等级2暴击	127易伤27序列升级39时间47基地爆炸5加一67暴击8等级a核	1
173	12336 33124	 	255.1	橙3易伤2伤害1等级1时间1全技能	129易伤3残血敌人4全技能5时间6核78伤害a等级	3
174	13463 62312	 	255.0	橙4易伤1等级1伤害	1245易伤2序列升级3矿等6伤害7赏金邻近8等级9核a敌人爆炸	1
175	13255 34223	 	255.0	橙4易伤1伤害1时间1暴击1全技能	1279易伤2序列升级3时间4残血敌人5全技能6核8伤害a暴击	1
176	32533 62222	 	254.9	橙2易伤3时间2伤害1等级	147时间27易伤3残血敌人5等级67伤害7序列升级8双倍矿9基地爆炸a核	6
177	32533 12222	 	254.9	橙2易伤3时间2伤害1等级	147时间27易伤3残血敌人5等级67伤害7序列升级8双倍矿9基地爆炸a核	5
178	13533 12222	 	254.9	橙2易伤3时间2伤害1等级	17易伤247时间3残血敌人5等级67伤害7序列升级8双倍矿9基地爆炸a核	5
179	13533 62222	 	254.9	橙2易伤3时间2伤害1等级	17易伤247时间3残血敌人5等级67伤害7序列升级8双倍矿9基地爆炸a核	6
180	32553 13222	 	254.8	橙4易伤2伤害2时间	1a时间2578易伤3残血敌人46伤害9核	5
181	13553 13222	 	254.8	橙4易伤2伤害2时间	1578易伤2a时间3残血敌人46伤害9核	5
182	13553 61222	 	254.8	橙4易伤2伤害2时间	1578易伤2a时间3残血敌人46伤害9核	7
183	32553 63222	 	254.8	橙4易伤2伤害2时间	1a时间2578易伤3残血敌人46伤害9核	6
184	13553 63222	 	254.8	橙4易伤2伤害2时间	1578易伤2a时间3残血敌人46伤害9核	6
185	32553 61222	 	254.8	橙4易伤2伤害2时间	1a时间2578易伤3残血敌人46伤害9核	7
186	13555 13222	 	254.8	橙4易伤2伤害2时间	1578易伤2a时间3残血敌人46伤害9核	4
187	32555 13222	 	254.8	橙4易伤2伤害2时间	1a时间2578易伤3残血敌人46伤害9核	4
188	13255 31114	 	254.8	橙3易伤1等级1伤害1时间1全技能	12a易伤2序列升级3时间4残血敌人5全技能6核7等级8伤害9矿等	1
189	13255 42311	 	254.8	橙3易伤1等级1伤害1时间1全技能	126易伤2序列升级3时间4残血敌人5全技能7等级8伤害9雷电a核	1
190	12531 34332	 	254.8	橙5易伤1等级1伤害	1246a易伤3基地爆炸5平台7等级8伤害9核	8
191	16345 11322	 	254.7	橙4易伤2等级1时间1暴击	157a易伤2暴击3基地爆炸45等级5序列升级6核8时间9最后敌人	1
192	32533 12642	 	254.7	橙2易伤3时间2伤害1等级	147时间27易伤3残血敌人5等级67伤害7序列升级8敌人爆炸9最后敌人a核	5
193	13533 12642	 	254.7	橙2易伤3时间2伤害1等级	17易伤247时间3残血敌人5等级67伤害7序列升级8敌人爆炸9最后敌人a核	5
194	32234 12632	 	254.7	橙3易伤3时间2伤害	179时间247易伤3掉矿5残血敌人67伤害7序列升级8敌人爆炸a核	2
195	33332 12311	 	254.6	橙4易伤2时间2攻速	17时间2矿等347a易伤57攻速6加一7序列升级8核9雷电	1
196	13234 61532	 	254.6	橙4易伤1伤害1时间1暴击	1258易伤2序列升级3时间4双倍矿6伤害7暴击9核a敌人爆炸	1
197	13331 43332	 	254.6	橙3易伤2伤害2时间1等级	159易伤24时间3基地爆炸67伤害8等级a核	10
198	32331 43332	 	254.6	橙3易伤2伤害2时间1等级	14时间259易伤3基地爆炸67伤害8等级a核	10
199	15313 14632	 	254.6	橙4易伤2时间2攻速	167a易伤27时间37攻速4随机矿5平台7序列升级8双倍矿9核	1
200	15313 14132	 	254.6	橙4易伤2时间2攻速	167a易伤27时间37攻速4随机矿58平台7序列升级9核	1
201	12223 14737	 	254.5	橙4易伤1等级2暴击1时间	1278易伤3时间48基地爆炸5加一68暴击8序列升级9核a等级	2
202	12223 15482	 	254.5	橙4易伤1等级2暴击1时间	1279易伤3时间47基地爆炸5加一67暴击7序列升级8等级a核	2
203	12163 61122	 	254.5	橙4易伤1等级1伤害1时间	1245易伤3掉矿6伤害7双倍矿8核9时间a等级	2
204	35333 21524	 	254.4	橙2易伤3时间2伤害1等级	126时间3a残血敌人4a易伤5等级7雷电8核9a伤害a序列升级	6
205	13143 12333	 	254.4	橙3易伤2伤害2时间	157易伤27时间3敌人爆炸4金币生成67伤害7序列升级8平台9核a矿等	5
206	13235 12333	 	254.4	橙3易伤2伤害2时间	157易伤27时间3金币生成4敌人爆炸67伤害7序列升级8平台9核a矿等	4
207	32235 12333	 	254.4	橙3易伤2伤害2时间	17时间257易伤3金币生成4敌人爆炸67伤害7序列升级8平台9核a矿等	4
208	32143 12333	 	254.4	橙3易伤2伤害2时间	17时间257易伤3敌人爆炸4金币生成67伤害7序列升级8平台9核a矿等	5
209	32145 12333	 	254.4	橙3易伤2伤害2时间	17时间257易伤3敌人爆炸4金币生成67伤害7序列升级8平台9核a矿等	4
210	13233 12333	 	254.4	橙3易伤2伤害2时间	157易伤27时间3金币生成4敌人爆炸67伤害7序列升级8平台9核a矿等	5
211	13145 12333	 	254.4	橙3易伤2伤害2时间	157易伤27时间3敌人爆炸4金币生成67伤害7序列升级8平台9核a矿等	4
212	32233 12333	 	254.4	橙3易伤2伤害2时间	17时间257易伤3金币生成4敌人爆炸67伤害7序列升级8平台9核a矿等	5
213	43123 22613	*	254.2	橙3易伤2时间1等级2暴击1伤害	1随机矿2额外掉落3a暴击45a易伤6核7伤害8等级9a时间a序列升级	9
214	12421 16432	 	254.2	橙5易伤2伤害3敌人爆炸	12589易伤3最后敌人469敌人爆炸79伤害9序列升级a核	9
