0	Index      	*	Score	Code	Var	Bounty
50	12131 41116	 	240.5	橙3易伤3时间2敌人爆炸	19残血敌人24敌人爆炸349易伤49序列升级5矿等6基地爆炸79a时间8核	1
51	23321 63432	 	240.3	橙2易伤2伤害1等级1时间1暴击2敌人爆炸	1额外掉落28敌人爆炸3时间48易伤5暴击6等级78伤害8序列升级9策反a核	9
52	12121 61631	 	240.3	橙3易伤1等级1时间1全技能	1残血敌人2敌人爆炸379易伤4攻速5等级6核8时间a全技能	1
53	33621 65213	*	240.2	橙3易伤1等级2暴击1伤害	1挖尘2双倍矿358易伤47暴击6核9等级a伤害	1
54	11412 31344	 	240.1	橙2易伤2时间1等级1伤害1全技能	137残血敌人2金币生成47易伤5全技能67时间7序列升级8核9等级a伤害	1
55	22422 21412	 	239.9	橙3易伤2伤害2时间	1额外掉落2a时间38a易伤4残血敌人5平台6挖尘7核9a伤害a序列升级	2
56	32131 61636	 	239.8	橙3易伤1等级1时间1暴击	1挖尘2敌人爆炸379易伤4攻速5等级6核8时间a暴击	1
57	15523 31332	*	239.7	橙2易伤2时间2等级1伤害1暴击1全技能	17残血敌人2全技能34等级57易伤67时间7序列升级8核9暴击a伤害	3
58	35143 12353	 	239.6	橙3易伤1等级1伤害1时间	17挖尘2残血敌人378易伤4等级5伤害67策反7序列升级9核a时间	1
59	35121 12353	 	239.6	橙3易伤1等级1伤害1时间	17挖尘2残血敌人378易伤4伤害5等级67策反7序列升级9核a时间	1
60	12143 61623	 	239.6	橙2易伤1等级1伤害1时间1暴击	1残血敌人2敌人爆炸37易伤4等级5伤害6核8时间9矿等a暴击	1
61	12121 61256	 	239.6	橙2易伤1等级1伤害1时间1暴击	1残血敌人2敌人爆炸37易伤4攻速5等级6核8暴击9伤害a时间	1
62	11412 31323	 	239.6	橙4易伤2时间1全技能	137残血敌人2金币生成479a易伤5全技能67时间7序列升级8核	1
63	22123 11412	 	239.6	橙3易伤2伤害2时间	1额外掉落2a时间3挖青4基地爆炸58a易伤6平台7核9a伤害a序列升级	3
64	22143 11412	 	239.6	橙3易伤2伤害2时间	1额外掉落2a时间3挖青4基地爆炸58a易伤6平台7核9a伤害a序列升级	4
65	22122 11412	 	239.6	橙3易伤2伤害2时间	1额外掉落2a时间3挖青4基地爆炸5平台68a易伤7核9a伤害a序列升级	3
66	22142 11412	 	239.6	橙3易伤2伤害2时间	1额外掉落2a时间3挖青4基地爆炸5平台68a易伤7核9a伤害a序列升级	4
67	24136 11316	 	239.6	橙3易伤2伤害2时间	1额外掉落26a易伤3双倍矿4a时间5策反7核8金币生成9a伤害a序列升级	9
68	21116 11316	 	239.4	橙3易伤2伤害2时间	1额外掉落2立即金币3a时间46a易伤5策反7核8金币生成9a伤害a序列升级	9
69	24511 22631	 	239.4	橙4易伤1伤害1时间1暴击	1额外掉落2489易伤34金币生成4序列升级5暴击6伤害7核a时间	6
70	63531 23612	 	239.3	橙3易伤2时间1等级1全技能	18金币生成2残血敌人389易伤4敌人爆炸5等级6全技能78时间8序列升级a核	4
71	43212 31542	 	239.2	橙2易伤2伤害1等级1时间1全技能	17掉矿2基地爆炸37伤害47易伤5全技能6随机矿7序列升级8时间9等级a核	1
72	12143 12355	 	239.1	橙3易伤1等级1伤害2敌人爆炸	17残血敌人2a敌人爆炸378易伤4等级5伤害67策反7序列升级9核	1
73	15523 31325	 	239.0	橙3易伤2时间2等级1全技能	17残血敌人2全技能34等级579易伤67时间7序列升级8核a矿等	3
74	62531 23612	 	238.8	橙3易伤2时间1等级1全技能	18金币生成2挖青389易伤4敌人爆炸5等级6全技能78时间8序列升级a核	4
75	41135 51121	 	238.7	橙3易伤1等级1伤害1暴击1全技能	1掉矿2全技能3等级4暴击569易伤7核8雷电a伤害	8
76	22326 15422	 	238.4	橙3易伤2时间1等级1暴击	1额外掉落28时间3双倍物品4等级58残血敌人6核78a易伤8序列升级9暴击	2
77	12131 11116	 	238.4	橙3易伤3时间2敌人爆炸	19残血敌人24敌人爆炸349易伤49序列升级5矿等6挖尘79a时间8核	1
78	21215 62111	 	238.4	橙3易伤1等级1伤害1时间	1额外掉落2赏金邻近3伤害4等级56a易伤7平台8核9时间	1
79	33621 63316	 	238.4	橙3易伤1等级1时间1暴击	1挖尘2双倍矿35a易伤4暴击6核7攻速8等级9时间	1
80	32121 31614	 	238.3	橙3易伤1等级1伤害1时间	1挖尘2敌人爆炸37a易伤4伤害5等级6残血敌人8时间9核	1
81	32121 41614	 	238.3	橙3易伤1等级1伤害1时间	1挖尘2敌人爆炸37a易伤4伤害5等级6最后敌人8时间9核	1
82	32121 61634	 	238.3	橙3易伤1等级1伤害1时间	1挖尘2敌人爆炸379易伤4伤害5等级6核8时间a最后敌人	1
83	32121 12356	 	238.2	橙3易伤1等级1伤害1全技能	17挖尘2敌人爆炸378易伤4伤害5等级67策反7序列升级9核a全技能	1
84	35121 11215	 	238.2	橙2易伤2伤害1等级1时间	1挖尘2残血敌人39易伤49伤害5等级69策反7时间8敌人爆炸9序列升级a核	1
85	12142 34612	 	238.1	橙3易伤1等级1时间1全技能	18残血敌人2敌人爆炸389易伤4等级5全技能6时间78金币生成8序列升级a核	1
86	12121 12353	 	238.1	橙3易伤1等级1时间	17残血敌人2敌人爆炸378易伤4攻速5等级67策反7序列升级9核a时间	1
87	12531 23612	 	238.1	橙3易伤2时间1等级1全技能	18残血敌人2掉矿389易伤4敌人爆炸5等级6全技能78时间8序列升级a核	4
88	14531 23612	 	237.9	橙3易伤2时间1等级1全技能	18残血敌人2金币生成389易伤4敌人爆炸5等级6全技能78时间8序列升级a核	4
89	12143 61431	 	237.8	橙3易伤1等级1伤害1全技能	1残血敌人2敌人爆炸379易伤4等级5伤害6核8基地爆炸a全技能	1
90	12142 52512	 	237.8	橙3易伤1等级1伤害1全技能	1残血敌人2敌人爆炸379易伤4等级5全技能6基地爆炸8伤害a核	1
91	32121 21614	 	237.8	橙3易伤1等级1伤害1时间	1挖尘2敌人爆炸37a易伤4伤害5等级6挖青8时间9核	1
92	61422 21422	 	237.6	橙3易伤2等级1时间1暴击1全技能	17金币生成2全技能3时间47等级567易伤7序列升级8暴击9核a随机矿	3
93	22443 32262	 	237.6	橙2易伤1等级1伤害1时间1暴击1核弹	1额外掉落2时间36易伤4雷电5暴击7伤害8核9等级a核弹	2
94	22152 11412	 	237.4	橙3易伤2伤害2时间	1额外掉落2a时间3挖青4挖尘5平台68a易伤7核9a伤害a序列升级	3
95	22153 11412	 	237.4	橙3易伤2伤害2时间	1额外掉落2a时间3挖青4挖尘58a易伤6平台7核9a伤害a序列升级	3
96	22321 15422	 	237.4	橙3易伤2时间1等级1暴击	1额外掉落28时间3双倍物品4等级58挖尘6核78a易伤8序列升级9暴击	2
97	32121 61436	 	237.3	橙3易伤1等级1伤害1暴击	1挖尘2敌人爆炸379易伤4伤害5等级6核8基地爆炸a暴击	1
98	12144 31613	 	237.3	橙3易伤2时间1等级	1a残血敌人2敌人爆炸37a易伤4等级5挖青6掉矿8a时间9核a序列升级	1
99	23322 57441	 	237.2	橙3易伤2时间1等级2敌人爆炸	1额外掉落27敌人爆炸37时间47a易伤5随机矿6加一7序列升级8等级9核	6
100	23326 37441	 	237.2	橙3易伤2时间1等级2敌人爆炸	1额外掉落27敌人爆炸37时间47a易伤5加一6随机矿7序列升级8等级9核	6
101	22226 37441	 	237.2	橙3易伤2时间1等级2敌人爆炸	1额外掉落27时间37敌人爆炸47a易伤5加一6随机矿7序列升级8等级9核	6
102	22222 57441	 	237.2	橙3易伤2时间1等级2敌人爆炸	1额外掉落27时间37敌人爆炸47a易伤5随机矿6加一7序列升级8等级9核	6
103	12133 53243	 	237.2	橙2易伤1等级1伤害3敌人爆炸1时间	1残血敌人247敌人爆炸34易伤4序列升级5伤害6等级8时间9矿等a核	1
104	12163 35116	*	237.1	橙4易伤2暴击1时间	1残血敌人2敌人爆炸356a易伤47暴击8核9时间	1
105	24323 63213	 	237.0	橙4易伤2等级1时间1全技能	1额外掉落2458易伤38掉矿68等级7全技能8序列升级9时间a核	6
106	32121 12354	 	236.9	橙3易伤1等级1伤害	17挖尘2敌人爆炸378易伤4伤害5等级67策反7序列升级9核a雷电	1
107	12143 61241	 	236.8	橙2易伤2伤害1等级1暴击	1残血敌人2敌人爆炸37易伤4等级5a伤害6核8暴击9策反	1
108	24313 32225	 	236.8	橙2易伤1等级1伤害1时间1暴击2雷电	1额外掉落29雷电3时间46易伤5暴击7伤害8核a等级	1
109	23321 63423	 	236.7	橙2易伤2伤害1等级3敌人爆炸1时间1暴击	1额外掉落289敌人爆炸3时间48易伤5暴击6等级78伤害8序列升级a核	10
110	16142 22532	 	236.7	橙2易伤2时间1等级1伤害1暴击	1残血敌人2雷电3暴击4a易伤5等级69时间7伤害8核	3
111	24323 21514	 	236.6	橙5易伤1等级	1额外掉落24569易伤3掉矿7核8等级a攻速	7
112	24313 21514	 	236.6	橙5易伤1等级	1额外掉落24569易伤34掉矿4序列升级7核8等级a攻速	7
113	61322 31421	 	236.6	橙2易伤3时间2等级1暴击1全技能	17金币生成2全技能35易伤47等级67a时间7序列升级8暴击9核	3
114	24521 22631	 	236.6	橙4易伤1伤害1时间1暴击	1额外掉落2489易伤3金币生成5暴击6伤害7核a时间	6
115	15523 34323	 	236.6	橙4易伤2等级1时间1全技能	1残血敌人2全技能34等级579a易伤6时间8核	3
116	21421 63232	*	236.4	橙4易伤2伤害2雷电	1额外掉落2立即金币3随机矿4a雷电578a易伤6a伤害9核a序列升级	10
117	61522 21421	 	236.4	橙3易伤2等级1时间1暴击1全技能	17金币生成2全技能3挖尘47等级567易伤7序列升级8暴击9核a时间	2
118	32121 66632	 	236.3	橙2易伤2伤害1等级1时间2敌人爆炸	1挖尘2a敌人爆炸39易伤47伤害5等级6核8时间	1
119	61334 32114	 	236.2	橙3易伤1等级1伤害1时间1全技能	1金币生成2全技能389易伤4残血敌人5时间6等级7核a伤害	7
120	12211 41116	 	236.2	橙4易伤1伤害1时间1暴击	1残血敌人2掉矿3伤害467a易伤5暴击8核9时间	7
121	61112 21421	 	236.2	橙3易伤1等级1时间1暴击1全技能	17金币生成2全技能3等级47最后敌人567易伤7序列升级8暴击9核a时间	2
122	23323 35136	*	236.2	橙1易伤2伤害2时间1等级2暴击	1额外掉落2随机矿3赏金塔4a暴击5a时间6易伤7核8等级9a伤害a序列升级	1
123	12142 32512	 	236.1	橙3易伤1等级1时间1全技能	1残血敌人2敌人爆炸379易伤4等级5全技能6时间8策反a核	1
124	32121 61623	 	236.1	橙2易伤2时间1等级1伤害	1挖尘2敌人爆炸37易伤4伤害5等级6核8a时间9矿等	1
125	61225 31323	 	235.9	橙4易伤2时间1全技能3金币生成	137金币生成2全技能37序列升级4基地爆炸579a易伤67时间8核	2
126	24313 21563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤34掉矿4序列升级7时间8等级9全技能a核	6
127	24323 22563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤3掉矿7时间8等级9全技能a核	7
128	24323 21563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤3掉矿7时间8等级9全技能a核	6
129	24321 31563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤3掉矿7时间8等级9全技能a核	4
130	24313 22563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤34掉矿4序列升级7时间8等级9全技能a核	7
131	24323 31563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤3掉矿7时间8等级9全技能a核	5
132	24313 31563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤34掉矿4序列升级7时间8等级9全技能a核	5
133	24311 31563	 	235.9	橙4易伤1等级1时间1全技能	1额外掉落2456易伤34掉矿4序列升级7时间8等级9全技能a核	4
134	11511 41113	 	235.8	橙2易伤2时间1等级1伤害	19残血敌人2随机矿3伤害49易伤5矿等6基地爆炸79时间8核9序列升级a等级	2
135	24313 36262	 	235.7	橙2易伤1等级1伤害1时间1暴击	1额外掉落2雷电3时间46易伤5暴击7策反8核9等级a伤害	1
136	24313 32261	 	235.7	橙2易伤1等级1伤害1时间1暴击	1额外掉落2雷电3时间46易伤5暴击7伤害8核9等级a随机矿	1
137	32411 41116	 	235.7	橙4易伤1伤害1时间1暴击	1挖尘2掉矿3伤害467a易伤5暴击8核9时间	7
138	32164 31113	 	235.6	橙3易伤2时间1等级	19挖尘2敌人爆炸369易伤4金币生成5残血敌人79时间8核9序列升级a等级	1
139	12143 12352	 	235.6	橙3易伤1等级1伤害	17残血敌人2敌人爆炸378易伤4等级5伤害67策反7序列升级9核a基地爆炸	1
140	12131 41111	 	235.6	橙3易伤2时间2敌人爆炸	19残血敌人24敌人爆炸349易伤49序列升级5矿等6基地爆炸79时间8核a攻速	1
141	61322 23256	 	235.6	橙3易伤1等级1伤害1时间1全技能1卖塔	1金币生成2全技能359易伤4等级6卖塔7伤害8核a时间	3
142	23422 51412	 	235.6	橙3易伤2伤害1时间2敌人爆炸	1额外掉落2a敌人爆炸38a易伤4残血敌人5平台6时间7核9a伤害a序列升级	2
143	61422 21423	 	235.5	橙3易伤2等级1时间1暴击1全技能	17金币生成2全技能3时间47等级567易伤7序列升级8暴击9核a基地爆炸	3
144	22122 52364	 	235.5	橙3易伤2时间2等级	1额外掉落28时间3挖青48a易伤5随机矿68等级7核8序列升级9攻速	5
145	12143 61216	 	235.5	橙2易伤1等级1伤害1时间1暴击	1残血敌人2敌人爆炸37易伤4等级5伤害6核8暴击9平台a时间	1
146	35121 61632	 	235.5	橙3易伤1等级1伤害1时间	1挖尘2残血敌人379易伤4伤害5等级6核8时间a金币生成	1
147	24232 51412	 	235.4	橙3易伤2伤害2时间	1额外掉落28a易伤3挖尘4挖青5平台6a时间7核9a伤害a序列升级	3
148	61425 31323	 	235.2	橙4易伤2时间1全技能	17金币生成2全技能3立即金币4基地爆炸579a易伤67时间7序列升级8核	2
149	12143 61123	 	235.2	橙2易伤2伤害1等级1时间	1残血敌人2敌人爆炸37易伤4等级59伤害6核8掉矿a时间	1
150	32131 61256	 	235.1	橙2易伤1等级1伤害1时间1暴击	1挖尘2敌人爆炸37易伤4攻速5等级6核8暴击9伤害a时间	1
151	32125 51336	 	235.1	橙2易伤1等级1伤害1时间1暴击	1挖尘2敌人爆炸39易伤4伤害5时间6核7暴击8矿等a等级	1
152	12134 41116	 	235.0	橙3易伤3时间2敌人爆炸	19残血敌人24敌人爆炸349易伤49序列升级5金币生成6基地爆炸79a时间8核	1
153	22521 23636	 	234.9	橙3易伤2时间1伤害1暴击	1额外掉落24时间34金币生成4序列升级5暴击6伤害789易伤a核	6
154	32121 66631	 	234.9	橙2易伤2伤害1等级1时间	1挖尘2敌人爆炸39易伤47伤害5等级6核8时间a双倍矿	1
155	15523 31324	 	234.9	橙3易伤2时间2等级1全技能	17残血敌人2全技能34等级579易伤67时间7序列升级8核a平台	3
156	12121 61635	 	234.8	橙3易伤1等级1时间	1残血敌人2敌人爆炸379易伤4攻速5等级6核8时间a随机矿	1
157	12142 34112	 	234.7	橙3易伤1等级1时间1全技能	1残血敌人2敌人爆炸389易伤4等级5全技能6时间7金币生成a核	1
158	14233 44313	 	234.6	橙3易伤1等级1时间1全技能	1残血敌人2雷电3等级489易伤5挖尘6核7时间a全技能	1
159	61426 32323	 	234.5	橙3易伤2时间1等级1全技能	1金币生成2全技能36时间4等级5随机矿79a易伤8核	3
160	12121 61251	 	234.4	橙2易伤1等级1伤害1暴击1核弹	1残血敌人2敌人爆炸37易伤4攻速5等级6核8暴击9伤害a核弹	1
161	24313 32265	 	234.3	橙2易伤1等级1伤害1时间1暴击	1额外掉落2雷电3时间46易伤5暴击7伤害8核9等级a金币生成	1
162	12143 61621	 	234.3	橙2易伤1等级1伤害1时间	1残血敌人2敌人爆炸37易伤4等级5伤害6核8时间9矿等a攻速	1
163	12211 41366	 	234.2	橙4易伤1伤害1时间1暴击	1残血敌人2掉矿3伤害467a易伤5暴击8时间9核	9
164	24323 21561	*	234.2	橙4易伤1等级1伤害	1额外掉落2456易伤3掉矿7核8等级9伤害a随机矿	7
165	24313 21561	 	234.2	橙4易伤1等级1伤害	1额外掉落2456易伤34掉矿4序列升级7核8等级9伤害a随机矿	7
166	11531 21234	 	234.1	橙2易伤1等级1伤害1时间1暴击	1残血敌人2金币生成3伤害4暴击5a易伤6时间7等级8敌人爆炸9核	1
167	62412 31323	 	234.0	橙4易伤2时间1全技能	17金币生成23残血敌人479a易伤5全技能67时间7序列升级8核	1
168	24323 21226	*	233.9	橙5易伤2时间	1额外掉落2456a易伤3掉矿7核8a残血敌人9a时间a序列升级	7
169	24313 21226	 	233.9	橙5易伤2时间	1额外掉落2456a易伤34掉矿4a序列升级7核8a残血敌人9a时间	7
170	11412 31333	 	233.7	橙2易伤2时间1等级1暴击1全技能	137残血敌人2金币生成47易伤5全技能67时间7序列升级8核9暴击a等级	1
171	24321 22631	 	233.7	橙4易伤1伤害1时间1暴击	1额外掉落2489易伤3掉矿5暴击6伤害7核a时间	6
172	24311 22631	 	233.7	橙4易伤1伤害1时间1暴击	1额外掉落2489易伤34掉矿4序列升级5暴击6伤害7核a时间	6
173	11235 52353	 	233.7	橙3易伤2伤害1时间	17残血敌人2随机矿378易伤4敌人爆炸5策反67伤害7序列升级9核a时间	6
174	11511 11113	 	233.7	橙2易伤2时间1等级1伤害	19残血敌人2随机矿3伤害49易伤5矿等6挖尘79时间8核9序列升级a等级	2
175	21116 11516	 	233.6	橙3易伤2伤害2时间	1额外掉落2立即金币3a时间46a易伤5策反7核8掉矿9a伤害a序列升级	9
176	43531 23612	 	233.5	橙3易伤2时间1等级1全技能	18掉矿2残血敌人389易伤4敌人爆炸5等级6全技能78时间8序列升级a核	4
177	21153 26263	 	233.5	橙3易伤2时间1等级1全技能	1额外掉落2立即金币38时间4等级578易伤68掉矿8序列升级9全技能a核	5
178	21151 26263	 	233.5	橙3易伤2时间1等级1全技能	1额外掉落2立即金币38时间4等级578易伤68掉矿8序列升级9全技能a核	4
179	32121 66633	 	233.5	橙2易伤2伤害1等级1时间	1挖尘2敌人爆炸39易伤47伤害5等级6核8时间a金币生成	1
180	24311 21164	*	233.5	橙3易伤2时间2暴击1伤害	1额外掉落249易伤34掉矿49序列升级59暴击6伤害7金币生成89时间a核	9
181	24321 21164	 	233.5	橙3易伤2时间2暴击1伤害	1额外掉落249易伤3掉矿59暴击6伤害7金币生成89时间9序列升级a核	9
182	12143 12351	 	233.5	橙3易伤1等级1伤害	17残血敌人2敌人爆炸378易伤4等级5伤害67策反7序列升级9核a赏金邻近	1
183	12131 11111	 	233.5	橙3易伤2时间2敌人爆炸	19残血敌人24敌人爆炸349易伤49序列升级5矿等6挖尘79时间8核a攻速	1
184	12143 61234	 	233.4	橙2易伤1等级1伤害1时间1暴击	1残血敌人2敌人爆炸37易伤4等级5伤害6核8暴击9立即金币a时间	1
185	12121 61632	 	233.4	橙3易伤1等级1时间	1残血敌人2敌人爆炸379易伤4攻速5等级6核8时间a金币生成	1
186	14233 44312	 	233.3	橙3易伤1等级1时间	1残血敌人2雷电3等级489易伤5挖尘6核7时间a攻速	1
187	61112 21421	 	233.2	橙3易伤1等级1时间1暴击1全技能	17金币生成2全技能3等级47最后敌人567易伤7序列升级8暴击9核a时间	3
188	32131 12353	 	233.0	橙3易伤1等级1时间	17挖尘2敌人爆炸378易伤4攻速5等级67策反7序列升级9核a时间	1
189	42531 23612	 	233.0	橙3易伤2时间1等级1全技能	18掉矿2挖青389易伤4敌人爆炸5等级6全技能78时间8序列升级a核	4
190	61322 23252	 	233.0	橙3易伤1等级1伤害1暴击1全技能1卖塔	1金币生成2全技能359易伤4等级6卖塔7伤害8核a暴击	3
191	61525 31323	 	232.9	橙4易伤2时间1全技能3金币生成	137金币生成2全技能4基地爆炸579a易伤67时间7序列升级8核	3
192	24511 22236	 	232.9	橙3易伤2时间1伤害1暴击	1额外掉落249易伤34金币生成4序列升级5暴击6伤害78时间a核	7
193	24313 21326	 	232.9	橙5易伤2时间	1额外掉落2456a易伤34掉矿4a序列升级7核8a残血敌人9a时间	8
194	24323 21326	 	232.9	橙5易伤2时间	1额外掉落2456a易伤3掉矿7核8a残血敌人9a时间a序列升级	8
195	24323 21127	 	232.9	橙5易伤2时间	1额外掉落2456a易伤3a掉矿7核8加一9a时间a序列升级	7
196	24313 21127	 	232.9	橙5易伤2时间	1额外掉落2456a易伤34a掉矿4a序列升级7核8加一9a时间	7
