0	Index      	*	Score	Code	Var	Bounty
56	22315 12442	 	254.4	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9双倍矿a基地爆炸	5
57	22315 12662	 	253.7	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8a金币生成9核	5
58	22411 12433	 	253.7	橙2易伤3时间2等级1伤害1暴击	1双倍物品237时间4伤害57等级67易伤7序列升级8核9矿等a暴击	5
59	22315 12452	 	253.7	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9敌人爆炸a挖尘	5
60	41333 36231	 	253.6	橙5易伤3时间2敌人爆炸	1789a易伤27敌人爆炸347时间5额外掉落6核7序列升级	5
61	42233 36231	 	253.6	橙5易伤3时间2敌人爆炸	1789a易伤247时间37敌人爆炸5额外掉落6核7序列升级	5
62	43363 31633	 	253.4	橙4易伤2伤害2时间	1348易伤2雷电58伤害6核78时间8序列升级9敌人爆炸a挖尘	9
63	25222 23324	 	253.1	橙3易伤2时间1等级1伤害	1双倍物品26a易伤3伤害4平台5等级7核89时间	1
64	43324 25331	 	253.0	橙3易伤1等级1伤害1时间1暴击1全技能	139易伤2雷电4暴击5等级6伤害7全技能8核a时间	7
65	51143 62223	*	253.0	橙3易伤3时间1等级2雷电2敌人爆炸	137时间23敌人爆炸37序列升级4双倍物品57a易伤67雷电8等级9核	9
66	22315 12661	 	253.0	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8金币生成9核a立即金币	5
67	42436 13332	 	252.7	橙3易伤2伤害2时间1等级	16a易伤23时间4矿等56伤害6序列升级7核8金币生成9等级	10
68	42436 13122	 	252.7	橙3易伤2伤害2时间1暴击	16a易伤23时间4矿等56伤害6序列升级7核8雷电9暴击	9
69	43363 31623	 	252.7	橙4易伤2伤害2时间	1348易伤2雷电58伤害6核78时间8序列升级9a挖尘	8
70	42633 27333	 	252.7	橙2易伤2伤害2时间1等级1暴击1全技能	19易伤29时间3加一4最后敌人5等级6全技能79伤害8核9序列升级a暴击	3
71	43363 35333	 	252.5	橙4易伤1等级1伤害1全技能	1348易伤2雷电5伤害6核7全技能9等级a矿等	7
72	52316 12433	 	252.4	橙2易伤3时间1等级2攻速1暴击1全技能	147时间2全技能3等级57攻速67易伤7序列升级8核9矿等a暴击	4
73	22315 12423	 	252.3	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9赏金邻近a随机矿	5
74	22315 12443	 	252.3	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9双倍矿a加一	5
75	43336 31621	 	251.9	橙4易伤2伤害2时间	1389易伤2雷电48伤害5立即金币6核78时间8序列升级a赏金邻近	9
76	52315 12422	 	251.8	橙2易伤3时间2伤害1等级1全技能	147时间2全技能3等级57伤害67易伤7序列升级8核9赏金邻近a挖尘	5
77	52315 12421	 	251.8	橙2易伤3时间2伤害1等级1全技能	147时间2全技能3等级57伤害67易伤7序列升级8核9赏金邻近a赏金塔	5
78	43363 35233	 	251.5	橙4易伤1等级1伤害1全技能	1349易伤2雷电5伤害6核7全技能8攻速a等级	8
79	43331 62421	 	251.5	橙3易伤2伤害1等级1时间	135易伤2雷电49伤害6平台7核8等级a时间	4
80	43331 62421	 	251.5	橙3易伤2伤害1等级1时间	135易伤2雷电49伤害6平台7核8等级a时间	3
81	43336 31631	 	251.3	橙3易伤3时间2伤害	138易伤2雷电48伤害5立即金币6核78a时间8序列升级9策反	8
82	41236 13212	 	251.3	橙4易伤3伤害2敌人爆炸3矿等	169a易伤23敌人爆炸489矿等569伤害69序列升级7核	9
83	43333 31663	 	251.1	橙3易伤2伤害2时间1等级	138易伤2雷电48伤害5策反6等级78时间8序列升级9核a挖尘	9
84	43221 42632	*	251.1	橙2易伤2伤害2等级1时间1暴击2雷电	17易伤27雷电3暴击4矿等57等级6核7序列升级8a伤害9时间	7
85	42624 14534	 	251.0	橙2易伤2伤害2时间1等级1暴击	17易伤25时间3加一457金币生成57序列升级67伤害8核9暴击a等级	6
86	22315 12663	 	250.9	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8金币生成9核a加一	5
87	22315 12426	 	250.9	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9赏金邻近a金币生成	5
88	21561 12263	 	250.6	橙3易伤2时间2攻速1暴击1全技能	1双倍物品2a攻速37a易伤4雷电5全技能6暴击8核9a时间a序列升级	1
89	42436 13211	 	250.3	橙3易伤3伤害2时间3矿等	169易伤23时间489矿等569伤害69序列升级7核a残血敌人	9
90	22333 62266	 	250.3	橙2易伤2伤害2时间1等级2全技能	1双倍物品29时间3等级4额外掉落59易伤67全技能89伤害9序列升级a核	9
91	43251 43323	 	250.3	橙3易伤2伤害1等级1暴击	18a易伤2雷电3暴击49伤害5等级6核7敌人爆炸	7
92	43363 35323	 	250.0	橙5易伤1伤害1暴击1全技能	13489易伤2雷电5伤害6核7全技能a暴击	7
93	43363 35311	 	250.0	橙5易伤1伤害1暴击1全技能	1348a易伤2雷电5伤害6核7全技能9暴击	7
94	22411 12436	 	249.7	橙2易伤3时间2等级1伤害1全技能	1双倍物品237时间4伤害57等级67易伤7序列升级8核9矿等a全技能	5
95	25261 12231	 	249.7	橙3易伤1等级1伤害1暴击1全技能	1双倍物品279易伤3伤害4雷电5全技能6暴击8核a等级	1
96	43133 52324	 	249.5	橙3易伤2时间1等级1伤害2雷电	19a易伤2a雷电3挖青4伤害5等级6a时间7核8赏金塔a序列升级	3
97	43363 35132	 	249.4	橙4易伤1等级1伤害2雷电1全技能	134a易伤28雷电5伤害6核7全技能9等级	8
98	43363 35331	 	249.4	橙4易伤1等级1伤害2雷电1全技能	1348易伤2a雷电5伤害6核7全技能9等级	7
99	43336 31621	 	249.1	橙4易伤2伤害2时间	1389易伤2雷电48伤害5立即金币6核78时间8序列升级a平台	10
100	43336 31623	 	249.1	橙4易伤2伤害2时间	1389易伤2雷电48伤害5立即金币6核78时间8序列升级a策反	10
101	43251 43331	 	248.9	橙3易伤1等级1伤害1时间1暴击	18a易伤2雷电3暴击4伤害5等级6核7时间9敌人爆炸	6
102	43336 31611	 	248.9	橙3易伤3时间2伤害	138易伤2雷电48伤害5立即金币6核78a时间8序列升级9金币生成	9
103	43363 31632	 	248.9	橙4易伤2伤害2时间	1348易伤2雷电58伤害6核78时间8序列升级9敌人爆炸a最后敌人	10
104	41333 36224	 	248.9	橙4易伤3时间1暴击2敌人爆炸	178a易伤27敌人爆炸347时间5额外掉落6核7序列升级9暴击	5
105	42233 36224	 	248.9	橙4易伤3时间1暴击2敌人爆炸	178a易伤247时间37敌人爆炸5额外掉落6核7序列升级9暴击	5
106	22316 12433	 	248.7	橙2易伤3时间1等级2攻速1暴击	1双倍物品247时间3等级57攻速67易伤7序列升级8核9矿等a暴击	4
107	22315 12424	 	248.5	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9赏金邻近a残血敌人	5
108	41236 13115	 	248.4	橙4易伤2伤害3敌人爆炸	169a易伤239敌人爆炸4矿等56伤害69序列升级7核89金币生成	7
109	43221 32624	*	248.0	橙3易伤1等级2暴击1伤害2敌人爆炸	17a易伤2雷电37暴击4矿等5等级67敌人爆炸7序列升级8伤害9核	9
110	56331 51222	 	248.0	橙3易伤1等级1伤害1时间1暴击	1时间2伤害3最后敌人4等级5敌人爆炸69a易伤7核8暴击	1
111	22315 12422	 	248.0	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9赏金邻近a挖尘	5
112	22315 12421	 	248.0	橙2易伤3时间2伤害1等级	1双倍物品247时间3等级57伤害67易伤7序列升级8核9赏金邻近a赏金塔	5
113	22615 12421	 	248.0	橙2易伤3时间2伤害1等级	1双倍物品247时间3掉矿57伤害67易伤7序列升级8核9赏金邻近a等级	5
114	22613 62421	 	248.0	橙2易伤3时间2伤害1等级	1双倍物品247时间3掉矿57易伤67伤害7序列升级8核9赏金邻近a等级	5
115	42422 61112	 	247.5	橙4易伤2时间1等级1暴击	167a易伤23时间4额外掉落5暴击8等级9核	9
116	43363 25122	 	247.5	橙3易伤1等级1伤害1时间1暴击	134易伤2雷电5伤害6策反7暴击8等级9时间a核	8
117	43321 44322	 	247.5	橙3易伤1等级1伤害1时间1暴击	135易伤2雷电4暴击6伤害7等级8策反9时间a核	6
118	43321 24122	 	247.5	橙3易伤1等级1伤害1时间1暴击	135易伤2雷电4暴击6策反7伤害8等级9时间a核	8
119	63121 43324	 	247.5	橙3易伤1等级1伤害1时间1暴击	1随机矿2等级3雷电4暴击58a易伤6核7时间9伤害	6
120	43363 33622	 	247.5	橙5易伤2伤害1时间	13489易伤2雷电58伤害6核78残血敌人8序列升级a时间	10
121	25261 36233	*	247.5	橙3易伤2伤害2暴击1全技能	1双倍物品29a易伤3a伤害4雷电5全技能6挖尘7a暴击8核a序列升级	1
122	41236 13215	*	247.4	橙3易伤3伤害1等级2敌人爆炸3矿等	169易伤23敌人爆炸489矿等569伤害69序列升级7核a等级	10
123	23412 25448	 	247.4	橙2易伤2伤害2时间1等级	1双倍物品2双倍矿3a伤害4加一5a时间6核7等级8雷电9a易伤a序列升级	7
124	43333 31663	*	247.3	橙3易伤2伤害2时间2等级	138易伤2雷电48伤害5策反6a等级78时间8序列升级9核	10
125	43312 24125	 	247.2	橙4易伤2伤害2雷电1全技能	1368易伤28雷电4平台5全技能78伤害8序列升级9基地爆炸a核	4
126	43313 34125	 	247.2	橙4易伤2伤害2雷电1全技能	1358易伤28雷电4平台6全技能78伤害8序列升级9基地爆炸a核	5
127	43221 42632	 	247.1	橙2易伤2伤害2等级1时间1暴击2雷电	17易伤27雷电3暴击4矿等57等级6核7序列升级8a伤害9时间	8
128	52423 35312	 	247.0	橙2易伤3时间2伤害1暴击1全技能	13a时间2全技能4a易伤5敌人爆炸6核7暴击8a伤害9立即金币a序列升级	7
129	41362 53312	 	247.0	橙2易伤2伤害2时间1等级	16易伤2敌人爆炸38时间46伤害5随机矿6序列升级7等级9矿等a核	7
130	42262 53312	 	247.0	橙2易伤2伤害2时间1等级	16易伤28时间3敌人爆炸46伤害5随机矿6序列升级7等级9矿等a核	7
131	43243 22263	 	246.7	橙3易伤2时间1伤害1暴击2雷电1全技能	17a易伤2a雷电3暴击4双倍物品5伤害6全技能8核9a时间a序列升级	5
132	43363 35211	 	246.7	橙3易伤1等级1伤害1时间1全技能	134易伤2雷电5伤害6核7全技能8攻速9等级a时间	8
133	43333 31662	 	246.6	橙3易伤2伤害2时间1等级	138易伤2雷电48伤害5策反6等级78时间8序列升级9核a最后敌人	10
134	42671 24334	 	246.6	橙3易伤2时间1等级1伤害1全技能	19a易伤29时间3加一4伤害5等级6全技能79最后敌人8核9序列升级	5
