0	Index      	*	Score	Code	Var	Bounty
50	36251 42436	 	254.1	橙2易伤2伤害2时间1等级1全技能	1全技能27时间3加一47易伤5随机矿67伤害7序列升级8雷电9等级a核	6
51	56123 22253	 	254.0	橙2易伤3伤害3时间1暴击1全技能	1核弹2全技能37a伤害47易伤579时间6核7序列升级8暴击	6
52	26336 23322	 	253.8	橙3易伤2伤害2时间	17时间27a易伤3攻速4随机矿5敌人爆炸67伤害7序列升级8策反9核	7
53	26123 14123	 	253.6	橙2易伤2伤害2时间1等级1暴击	17时间27易伤3暴击4金币生成5额外掉落67伤害7序列升级8等级9随机矿a核	6
54	56123 22134	 	253.5	橙3易伤3时间2伤害1全技能	1核弹2全技能37伤害478易伤57a时间6核7序列升级9策反	6
55	56123 43111	 	253.4	橙3易伤2伤害1等级2雷电1全技能	1核弹2全技能3a伤害47a易伤5等级6核8攻速9a雷电a序列升级	4
56	56123 42111	 	253.4	橙3易伤2伤害1等级2雷电1全技能	1核弹2全技能3a伤害48a易伤5等级6核7攻速9a雷电a序列升级	4
57	22251 12643	 	253.3	橙2易伤3伤害1等级1时间	1时间2雷电367伤害4基地爆炸5等级8a易伤9核	1
58	33342 25232	 	253.1	橙3易伤3时间3暴击1全技能	1全技能2挖青367时间478易伤578暴击78序列升级9雷电a核	4
59	33342 25232	 	253.1	橙3易伤3时间3暴击1全技能	1全技能2挖青367时间478易伤578暴击78序列升级9雷电a核	3
60	22365 33511	 	253.0	橙4易伤3时间3攻速1卖塔	178时间259最后敌人378攻速4789易伤6卖塔789序列升级a核	9
61	26336 23325	 	253.0	橙2易伤3时间2伤害2攻速	17a时间27易伤3a攻速4随机矿5敌人爆炸67伤害7a序列升级8a策反9核	7
62	14533 43322	 	252.9	橙3易伤2伤害2时间2攻速	1a掉矿268易伤3a攻速4雷电56伤害6a序列升级7a时间9核	9
63	21511 35124	 	252.8	橙3易伤2时间1等级1伤害	16时间2立即金币3伤害4等级567易伤6序列升级8矿等9最后敌人a核	5
64	25313 41143	 	252.8	橙2易伤2伤害2时间1等级1暴击	18时间2额外掉落3立即金币4暴击58伤害6核78易伤8序列升级9等级a随机矿	6
65	63461 22132	 	252.8	橙4易伤1等级1伤害1时间	1平台2369易伤4等级5双倍矿7伤害8核a时间	5
66	21326 24225	 	252.8	橙3易伤3时间2暴击	16a时间25a易伤3敌人爆炸46策反6a序列升级7平台8a暴击9核	1
67	26336 23322	 	252.8	橙3易伤2伤害2时间	17时间27a易伤3攻速4随机矿5敌人爆炸67伤害7序列升级8策反9核	8
68	56123 22111	 	252.7	橙3易伤2伤害2时间1全技能	1核弹2全技能37伤害478易伤57时间6核7序列升级9雷电a矿等	6
69	21535 31143	 	252.7	橙2易伤2伤害2时间1等级1暴击	18时间2立即金币38伤害4额外掉落5暴击6基地爆炸78易伤8序列升级9等级a核	5
70	21163 26311	 	252.7	橙4易伤2时间3暴击	17时间2立即金币3双倍矿467a易伤567暴击67序列升级8核9残血敌人	2
71	21336 16162	 	252.7	橙3易伤2时间1等级	17时间278易伤3敌人爆炸4雷电5随机矿67金币生成7序列升级9等级a核	1
72	26163 14233	 	252.6	橙2易伤2伤害2时间1等级1暴击	17时间27易伤3暴击4等级5额外掉落67伤害7序列升级8敌人爆炸9最后敌人a核	6
73	26163 14313	 	252.6	橙2易伤2伤害2时间1等级1暴击	17时间27易伤3暴击4等级5额外掉落67伤害7序列升级8最后敌人9敌人爆炸a核	6
74	56123 22215	 	252.5	橙3易伤2伤害2时间1暴击1全技能	1核弹2全技能37伤害47a易伤57时间6核7序列升级8暴击9金币生成	6
75	21132 62336	 	252.4	橙4易伤1等级1时间	1时间2789易伤3最后敌人4雷电5等级6矿等a核	1
76	21511 35314	 	252.3	橙3易伤2时间1等级1伤害	16时间2立即金币3伤害4等级567易伤6序列升级8挖尘9攻速a核	5
77	21163 26216	 	252.2	橙4易伤2时间3暴击	17时间2立即金币3双倍矿467a易伤567暴击67序列升级8赏金邻近9核	2
78	24634 33312	 	252.2	橙3易伤3时间1伤害2攻速	128时间28序列升级3伤害4赏金邻近58攻速689易伤7赏金塔a核	1
79	36342 25232	 	252.1	橙3易伤3时间3暴击1全技能	1全技能267时间38残血敌人478易伤578暴击78序列升级9雷电a核	2
80	56123 22163	 	252.1	橙3易伤3时间2伤害1全技能	1核弹2全技能37伤害478易伤579时间6核7序列升级a金币生成	6
81	63452 11223	*	252.0	橙3易伤3伤害2时间	1平台237易伤47时间567伤害7序列升级8赏金邻近9金币生成a核	3
82	26336 23325	 	252.0	橙2易伤3时间2伤害2攻速	17a时间27易伤3a攻速4随机矿5敌人爆炸67伤害7a序列升级8a策反9核	8
83	24421 34312	 	252.0	橙3易伤2时间1等级3敌人爆炸	12时间256序列升级356敌人爆炸456易伤7立即金币8等级9随机矿a核	1
84	21313 52344	 	251.8	橙2易伤3时间1等级2攻速1全技能	158时间28易伤3敌人爆炸4金币生成6全技能78攻速8序列升级9等级a核	1
85	21332 36145	 	251.7	橙3易伤2时间2等级2敌人爆炸	17时间27a易伤36敌人爆炸4雷电57等级7序列升级8核9立即金币	1
86	26162 22342	 	251.5	橙3易伤2时间1等级1暴击1全技能	18时间269易伤3暴击4全技能5攻速7等级a核	3
87	26162 22532	 	251.5	橙3易伤2时间1等级1暴击1全技能	19时间268易伤3暴击4全技能5攻速7等级a核	3
88	56221 31241	 	251.5	橙3易伤3时间1等级2雷电1全技能	1核弹2全技能3a雷电4等级59a易伤68a时间7核a序列升级	6
89	25313 41122	 	251.3	橙3易伤2伤害2时间1暴击	18时间2额外掉落3立即金币4暴击58伤害6核78a易伤8序列升级9随机矿	6
90	56123 22611	 	251.3	橙2易伤3时间2伤害1等级1全技能	1核弹2全技能37伤害47易伤579时间6核7序列升级8等级a残血敌人	6
91	25321 32143	 	251.2	橙3易伤3时间1等级3敌人爆炸	19a时间2额外掉落3立即金币49a敌人爆炸5基地爆炸6等级7核89a易伤9a序列升级	9
92	22261 12643	 	251.2	橙2易伤3伤害1等级1时间	1时间2雷电367伤害4挖尘5等级8a易伤9核	1
93	22631 12643	 	251.2	橙2易伤3伤害1等级1时间	1时间2雷电3挖尘467伤害5等级8a易伤9核	1
94	21535 11143	 	251.1	橙2易伤2伤害2时间1等级1暴击	18时间2立即金币38伤害4额外掉落5暴击6残血敌人78易伤8序列升级9等级a核	5
95	21535 21143	 	251.1	橙2易伤2伤害2时间1等级1暴击	18时间2立即金币38伤害4额外掉落5暴击6残血敌人78易伤8序列升级9等级a核	6
96	24221 32461	 	251.1	橙3易伤3时间1伤害1暴击	127时间256序列升级356最后敌人456易伤8伤害9暴击a核	1
97	53413 26122	 	251.0	橙3易伤3伤害2暴击	1核弹2双倍矿37暴击467伤害567易伤67序列升级8敌人爆炸9核a赏金邻近	1
98	53413 26121	 	251.0	橙3易伤3伤害2暴击	1核弹2双倍矿37暴击467伤害567易伤67序列升级8敌人爆炸9核a挖尘	1
99	31613 26235	 	250.9	橙2易伤2伤害1等级1时间1全技能	1全技能29基地爆炸3攻速49伤害5时间6核7矿等89易伤9序列升级a等级	7
100	31613 22235	 	250.9	橙2易伤2伤害1等级1时间1全技能	1全技能29基地爆炸3攻速49伤害5时间6核7矿等89易伤9序列升级a等级	6
101	36253 22218	 	250.8	橙2易伤3时间1等级1伤害1暴击1全技能	1全技能257时间3加一47易伤6核7序列升级8等级9暴击a伤害	6
102	22232 15265	 	250.8	橙3易伤1等级1伤害1时间1卖塔	1时间2雷电3伤害4攻速5卖塔6核789易伤a等级	1
103	26132 31243	 	250.7	橙2易伤2伤害2时间1等级1暴击	17时间27易伤3暴击46基地爆炸57伤害7序列升级8额外掉落9等级a核	4
104	26113 14123	 	250.7	橙2易伤2伤害2时间1等级1暴击	17时间27易伤3暴击4掉矿5额外掉落67伤害7序列升级8等级9随机矿a核	6
105	63463 22132	 	250.7	橙4易伤1等级1伤害1时间	1平台2369易伤4等级5立即金币7伤害8核a时间	5
106	34242 22532	 	250.5	橙3易伤2时间1等级1暴击1全技能	1全技能2暴击368易伤49时间5攻速7等级a核	4
107	34242 22342	 	250.5	橙3易伤2时间1等级1暴击1全技能	1全技能2暴击369易伤48时间5攻速7等级a核	4
108	56123 22361	 	250.2	橙3易伤2伤害2时间1暴击1全技能	1核弹2全技能37伤害479易伤57时间6核7序列升级8残血敌人a暴击	6
109	26162 13212	 	250.2	橙3易伤2时间1等级1暴击	17时间267易伤3暴击4等级57金币生成7序列升级8矿等9敌人爆炸a核	9
110	21533 52113	*	250.1	橙4易伤2时间1伤害2敌人爆炸	1a时间2立即金币3伤害4额外掉落5a敌人爆炸689a易伤7核a序列升级	8
111	21533 52313	 	250.1	橙4易伤2时间1伤害2敌人爆炸	1a时间2立即金币3伤害4额外掉落5a敌人爆炸689a易伤7核a序列升级	7
112	53413 26323	 	250.1	橙3易伤3伤害2暴击	1核弹2双倍矿37暴击467伤害567易伤67序列升级8最后敌人9核a策反	1
113	36411 42436	 	249.8	橙2易伤2伤害2时间1等级1全技能	1全技能27时间3核弹47伤害5加一67易伤7序列升级8雷电9等级a核	5
114	56123 22161	 	249.8	橙3易伤3时间2伤害1全技能	1核弹2全技能37伤害478易伤579时间6核7序列升级a残血敌人	6
115	22521 32155	*	249.8	橙5易伤3时间	138时间256最后敌人45679易伤56序列升级a核	3
116	56123 22225	 	249.7	橙3易伤2伤害2时间1暴击1全技能	1核弹2全技能37伤害47a易伤57时间6核7序列升级8暴击9掉矿	6
117	14161 33121	 	249.6	橙5易伤1等级1伤害	1掉矿24567易伤3随机矿8等级9核a伤害	9
118	53421 26332	 	249.6	橙4易伤3暴击1等级	1核弹2双倍矿367暴击467a易伤5随机矿67序列升级8核9等级	1
119	21332 36116	 	249.5	橙3易伤2时间2等级2敌人爆炸	17时间27a易伤36敌人爆炸4雷电57等级7序列升级8核9赏金塔	1
120	14343 13136	 	249.3	橙3易伤1等级1伤害1时间1暴击	1掉矿23a易伤4等级5暴击6攻速7伤害8核9时间	2
121	56123 22124	 	249.3	橙3易伤3时间2伤害1全技能	1核弹2全技能37伤害478易伤57a时间6核7序列升级9掉矿	6
122	56123 22162	 	249.3	橙3易伤3时间2伤害1全技能	1核弹2全技能37伤害478易伤579时间6核7序列升级a赏金塔	6
123	26331 23322	 	249.3	橙3易伤2伤害2时间	17时间27a易伤3攻速4随机矿5基地爆炸67伤害7序列升级8策反9核	8
124	24421 31411	 	249.2	橙3易伤3时间3敌人爆炸1暴击	129时间256序列升级356敌人爆炸456易伤7金币生成8暴击a核	1
125	26163 14323	 	249.1	橙2易伤2伤害2时间1等级1暴击	17时间27易伤3暴击4等级5额外掉落67伤害7序列升级8最后敌人9立即金币a核	6
126	56123 22232	 	249.0	橙2易伤3伤害2时间1暴击1全技能	1核弹2全技能37a伤害47易伤57时间6核7序列升级8暴击9雷电	6
127	26162 13122	 	249.0	橙3易伤2时间1等级1暴击	17时间267易伤3暴击4等级57金币生成7序列升级8敌人爆炸9随机矿a核	8
128	26162 13142	 	249.0	橙3易伤2时间1等级1暴击	17时间267易伤3暴击4等级57金币生成7序列升级8敌人爆炸9策反a核	8
129	31613 26335	 	248.9	橙2易伤2伤害1等级1时间1全技能	1全技能29基地爆炸3攻速49伤害5时间6核7矿等89易伤9序列升级a等级	8
130	56123 22632	 	248.7	橙2易伤2伤害2时间1等级1全技能	1核弹2全技能37伤害47易伤57时间6核7序列升级8等级9攻速a金币生成	6
131	21163 26362	 	248.6	橙3易伤3时间3暴击	17a时间2立即金币3双倍矿467易伤567暴击67序列升级8核9平台	2
132	56123 22115	 	248.6	橙3易伤2伤害2时间1全技能	1核弹2全技能37伤害478易伤57时间6核7序列升级9雷电a策反	6
133	56123 22135	 	248.6	橙3易伤2伤害2时间1全技能	1核弹2全技能37伤害478易伤57时间6核7序列升级9策反a矿等	6
134	25313 61143	 	248.6	橙2易伤2伤害2时间1等级1暴击	18时间2额外掉落3立即金币4暴击58伤害6挖青78易伤8序列升级9等级a核	5
135	26331 23325	 	248.5	橙2易伤3时间2伤害2攻速	17a时间27易伤3a攻速4随机矿5基地爆炸67伤害7a序列升级8a策反9核	8
136	24163 26333	 	248.4	橙3易伤3时间3暴击	127时间267序列升级3双倍矿467易伤567暴击8赏金塔9立即金币a核	1
