0	Index      	*	Score	Code	Var	Bounty
39	22226 55132	*	256.8	橙3易伤2时间2暴击1伤害	147易伤23时间57暴击67金币生成7序列升级8伤害9矿等a核	1
40	26611 51212	 	256.7	橙4易伤1等级1伤害1暴击	1247易伤2序列升级3伤害5矿等6暴击8等级9敌人爆炸a核	8
41	24611 51212	 	256.7	橙4易伤1等级1伤害1暴击	1247易伤3伤害5矿等6暴击8等级9敌人爆炸a核	8
42	23432 51323	*	256.7	橙3易伤3伤害1等级3策反	18a易伤2残血敌人38a策反4等级5基地爆炸6核78a伤害8a序列升级9赏金塔	5
43	31612 13642	 	256.6	紫3易伤3时间2伤害3等级2暴击	1核267时间39伤害479易伤567等级679序列升级89暴击a敌人爆炸	10
44	23663 35311	 	256.4	橙3易伤3伤害3敌人爆炸	178易伤2残血敌人378伤害4攻速5矿等678敌人爆炸78序列升级9随机矿a核	7
45	21632 13353	 	256.2	橙4易伤2伤害1时间2雷电	1679易伤2金币生成34雷电56伤害6序列升级8核a时间	7
46	36212 13344	 	256.1	紫5易伤3时间2伤害	1核2随机矿3478a易伤58挖尘68a时间8a序列升级9a伤害	7
47	31612 13641	 	256.0	紫3易伤3时间2伤害3等级2暴击	1核267时间39伤害479易伤567等级679序列升级89暴击a挖尘	9
48	31612 13643	 	256.0	紫3易伤3时间2伤害3等级2暴击	1核267时间39伤害479易伤567等级679序列升级89暴击a掉矿	9
49	26311 61252	 	255.7	橙4易伤2伤害1时间	1358易伤26平台35序列升级45伤害7最后敌人9核a时间	1
50	21632 13355	 	255.6	橙4易伤3伤害2雷电	1679易伤2金币生成34雷电56a伤害6序列升级8核	7
51	14662 31323	 	255.4	橙3易伤3伤害1等级	18a基地爆炸28a易伤3等级4最后敌人5随机矿6核78a伤害8a序列升级9赏金塔	2
52	24341 33438	 	255.4	橙3易伤2时间1等级1伤害2敌人爆炸	127易伤3双倍矿4加一57敌人爆炸67时间7序列升级8核9等级a伤害	6
53	26341 33438	 	255.4	橙3易伤2时间1等级1伤害2敌人爆炸	127易伤27序列升级3双倍矿4加一57敌人爆炸67时间8核9等级a伤害	6
54	31253 42123	 	255.2	紫4易伤3时间1等级1暴击	1核2469易伤346时间46序列升级5随机矿7雷电8暴击a等级	1
55	24611 34323	 	255.2	橙4易伤1等级1伤害1时间	1246易伤3伤害5矿等7等级8残血敌人9时间a核	7
56	26611 34323	 	255.2	橙4易伤1等级1伤害1时间	1246易伤2序列升级3伤害5矿等7等级8残血敌人9时间a核	7
57	26313 14253	 	255.2	橙3易伤2伤害2等级1暴击	13a易伤2平台3a序列升级4a伤害5赏金邻近6最后敌人7暴击8核9a等级	1
58	24211 55312	 	255.1	橙4易伤2等级2攻速1暴击	1248易伤38攻速5矿等6暴击78等级8序列升级9敌人爆炸a核	7
59	26211 55312	 	255.1	橙4易伤2等级2攻速1暴击	1248易伤28序列升级38攻速5矿等6暴击78等级9敌人爆炸a核	7
60	21132 45112	 	254.8	橙3易伤2伤害2等级1暴击	167易伤27金币生成3暴击48伤害57等级7序列升级9敌人爆炸a核	5
61	22531 15313	*	254.7	橙3易伤3时间1等级3策反	178易伤278策反3掉矿4随机矿5敌人爆炸678时间78序列升级9核a等级	7
62	26643 13222	 	254.5	橙3易伤2伤害1等级1时间	129易伤2序列升级37伤害4平台5等级6核8攻速a时间	8
63	24643 13222	 	254.5	橙3易伤2伤害1等级1时间	129易伤37伤害4平台5等级6核8攻速a时间	8
64	22632 16633	 	254.5	橙4易伤2伤害1时间	146a易伤2策反3雷电56伤害6序列升级7基地爆炸8核9时间	6
65	23615 32633	 	254.4	橙4易伤2伤害1时间2雷电	1478易伤26残血敌人37伤害57雷电7序列升级9核a时间	7
66	12653 41323	 	254.3	紫3易伤3时间2伤害1等级	18基地爆炸248时间349易伤48序列升级5核6残血敌人78伤害a等级	1
67	12653 11324	 	254.3	紫3易伤3时间2伤害1等级	18基地爆炸248时间349易伤48序列升级5核6最后敌人78伤害a等级	1
68	22133 43341	 	254.3	橙3易伤3伤害1暴击2敌人爆炸	168易伤28策反3暴击469伤害5平台68序列升级78敌人爆炸a核	5
69	22111 45353	 	254.2	橙3易伤2伤害1等级1暴击	167易伤27策反3暴击4等级57伤害7序列升级8金币生成9立即金币a核	3
70	23633 12552	 	254.1	橙3易伤2伤害1等级1暴击	178易伤2残血敌人37伤害4暴击5等级67策反7序列升级9核a攻速	8
71	22632 13335	 	254.0	橙4易伤2伤害1暴击	1467易伤2策反3雷电56伤害6序列升级8随机矿9核a暴击	7
72	22632 13135	 	254.0	橙4易伤2伤害1暴击	1467易伤2策反3雷电56伤害6序列升级8随机矿9核a暴击	8
73	22125 52313	*	254.0	橙2易伤2伤害1等级2暴击1时间1全技能	17易伤27策反38暴击4全技能5时间67伤害7序列升级9等级a核	9
74	21552 25323	*	253.9	紫5易伤3时间3攻速	1689a易伤2金币生成38a时间4核5随机矿78a攻速8a序列升级	1
75	31214 31525	 	253.9	紫3易伤3时间2伤害1等级	1核29a易伤369时间4攻速5赏金塔7等级89伤害9序列升级	1
76	21622 13353	 	253.8	橙4易伤2伤害1时间	1679易伤24金币生成3雷电56伤害6序列升级8核a时间	7
