0	Index      	*	Score	Code	Var
24	42121 31436	 	277.4	橙3雷电2易伤2伤害	18a雷电28伤害3平台4时间5最后敌人6核78易伤8序列升级9随机矿
25	42243 51336	 	277.3	橙3雷电3易伤1伤害	157雷电2伤害3加一47a易伤67金币生成7序列升级8时间9核
26	42122 31245	 	277.2	橙3雷电3易伤1伤害	189雷电2伤害3平台4时间57a易伤6核
27	44312 11226	 	277.0	橙3易伤2雷电2攻速1暴击	17雷电2基地爆炸37攻速4暴击5等级67a易伤7序列升级8核9时间
28	12133 42511	 	276.4	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9基地爆炸a时间
29	12134 43532	*	276.4	橙4易伤3雷电	18冰对甲246a易伤348雷电48序列升级58残血敌人7随机矿9核
30	46333 31433	 	275.9	橙3易伤2雷电2伤害	18雷电2平台38伤害4基地爆炸5敌人爆炸6核78a易伤8序列升级9随机矿
31	42133 31433	 	275.9	橙3易伤2雷电2伤害	18雷电28伤害3平台4基地爆炸5敌人爆炸6核78a易伤8序列升级9随机矿
32	12133 42562	 	275.5	橙3雷电3易伤1矿等	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9矿等a残血敌人
33	44312 11235	 	275.4	橙3雷电2易伤2攻速1暴击	17a雷电2基地爆炸37攻速4暴击5等级67易伤7序列升级8核9全技能
34	41111 31463	 	275.1	橙3易伤2雷电2攻速1伤害	18雷电28攻速3平台4敌人爆炸5最后敌人6核78a易伤8序列升级9伤害
35	42133 31461	 	274.9	橙2雷电2易伤3伤害	18雷电289伤害3平台4基地爆炸5敌人爆炸6核78易伤8序列升级a时间
36	42133 31414	 	274.9	橙3雷电2易伤2伤害	18a雷电28伤害3平台4基地爆炸5敌人爆炸6核78易伤8序列升级9残血敌人
37	42111 31453	 	274.9	橙3易伤2雷电2伤害	18雷电28伤害3平台4敌人爆炸5最后敌人6核78a易伤8序列升级9策反
38	12133 42561	 	274.8	橙3雷电3易伤1矿等	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9矿等a挖尘
39	42612 11235	 	274.5	橙2雷电2易伤1全技能1伤害2时间1暴击	17雷电2伤害37时间4暴击59等级67易伤7序列升级8核a全技能
40	42612 11253	 	274.3	橙3易伤2雷电1伤害2时间1暴击	17雷电2伤害37时间4暴击5等级67a易伤7序列升级8核9挖尘
41	12136 46311	 	274.3	橙3雷电3易伤1暴击	1冰对甲247易伤348雷电4序列升级5立即金币6核9敌人爆炸a暴击
42	42121 31414	 	273.9	橙3雷电2易伤2伤害	18a雷电28伤害3平台4时间5最后敌人6核78易伤8序列升级9残血敌人
43	42123 31462	 	273.4	橙2雷电2易伤3伤害	18雷电289伤害3平台4时间5a敌人爆炸6核78易伤8序列升级
44	42131 31436	 	273.3	橙3雷电2易伤2伤害	18a雷电28伤害3平台4基地爆炸5最后敌人6核78易伤8序列升级9随机矿
45	42111 31436	 	273.3	橙3雷电2易伤2伤害	18a雷电28伤害3平台4敌人爆炸5最后敌人6核78易伤8序列升级9随机矿
46	41612 11263	 	273.3	橙2雷电2易伤1全技能2时间1攻速1暴击	17雷电2攻速37时间4暴击5等级67易伤7序列升级8核9敌人爆炸a全技能
47	42243 51436	 	273.2	橙3雷电3易伤1伤害	157雷电2伤害3加一47a易伤67金币生成7序列升级8敌人爆炸9核
48	42112 31245	 	273.1	橙3雷电3易伤1伤害	189雷电2伤害3平台4敌人爆炸57a易伤6核
49	41123 31453	 	272.6	橙3易伤2雷电2攻速	18雷电28攻速3平台4时间5敌人爆炸6核78a易伤8序列升级9策反
50	12134 43235	 	272.4	橙3雷电3易伤1伤害	1冰对甲246易伤348雷电4序列升级5残血敌人7随机矿9核a伤害
51	12133 42513	 	272.3	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9基地爆炸a敌人爆炸
52	12134 42532	 	272.1	橙4易伤3雷电	18冰对甲246a易伤348雷电48序列升级58残血敌人7核弹9核
53	12132 33235	 	271.7	橙3雷电3易伤1伤害	1冰对甲246易伤348雷电4序列升级5挖尘7随机矿9核a伤害
54	42612 11241	 	271.6	橙2雷电2易伤1伤害2时间1暴击1核弹	17雷电2伤害37时间4暴击5等级67易伤7序列升级8核9策反a核弹
55	12134 43232	 	271.5	橙4易伤3雷电	1冰对甲246a易伤348雷电4序列升级5残血敌人7随机矿9核
56	12133 42541	 	271.5	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9残血敌人a时间
57	42123 31461	 	271.4	橙2雷电2易伤3伤害	18雷电289伤害3平台4时间5敌人爆炸6核78易伤8序列升级a立即金币
58	41123 31436	 	271.0	橙3雷电2易伤2攻速	18a雷电28攻速3平台4时间5敌人爆炸6核78易伤8序列升级9随机矿
59	12133 42535	 	270.9	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9双倍矿a基地爆炸
60	12133 42514	 	270.8	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9a基地爆炸
61	41122 31245	 	270.8	橙3雷电3易伤1攻速	189雷电2攻速3平台4时间57a易伤6核
62	42111 31433	 	270.7	橙3易伤2雷电2伤害	18雷电28伤害3平台4敌人爆炸5最后敌人6核78a易伤8序列升级9随机矿
63	46311 31433	 	270.7	橙3易伤2雷电2伤害	18雷电2平台38伤害4敌人爆炸5最后敌人6核78a易伤8序列升级9随机矿
64	42121 31453	 	270.5	橙2雷电2易伤2伤害1攻速	18雷电28伤害3平台4时间5最后敌人6核78易伤8序列升级9策反a攻速
65	42243 13231	 	270.2	橙3雷电3易伤1伤害	158雷电2伤害3加一47a易伤6策反9核
66	41132 31378	 	270.0	橙2雷电2易伤2伤害2攻速	1a雷电2a攻速3平台4基地爆炸57易伤6核8加一9a伤害a序列升级
67	42123 31416	 	270.0	橙2雷电2易伤3伤害	18雷电28a伤害3平台4时间5敌人爆炸6核78易伤8序列升级9残血敌人
68	43213 12663	 	270.0	橙3雷电2伤害1易伤2攻速	127雷电3策反4a立即金币57伤害67攻速7序列升级8易伤9核
69	66311 23325	 	269.8	紫3雷电3易伤2时间1暴击	19时间2全技能389易伤4基地爆炸5核6暴击79a雷电9序列升级
70	42121 31462	 	269.8	橙2雷电2易伤3伤害	18雷电289伤害3平台4时间5最后敌人6核78易伤8序列升级a敌人爆炸
71	42131 31414	 	269.7	橙3雷电2易伤2伤害	18a雷电28伤害3平台4基地爆炸5最后敌人6核78易伤8序列升级9残血敌人
72	42111 31414	 	269.7	橙3雷电2易伤2伤害	18a雷电28伤害3平台4敌人爆炸5最后敌人6核78易伤8序列升级9残血敌人
73	42244 51231	 	269.7	橙3雷电3易伤1伤害	178雷电2伤害3加一47a易伤5立即金币67金币生成7序列升级9核
74	12133 42533	 	269.5	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9a双倍矿
75	12133 42512	 	269.5	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9基地爆炸a金币生成
76	12136 46331	 	269.3	橙3雷电3易伤1暴击	1冰对甲247易伤348雷电4序列升级5立即金币6核9残血敌人a暴击
77	42133 31463	 	269.2	橙2雷电2易伤3伤害	18雷电289伤害3平台4基地爆炸5a敌人爆炸6核78易伤8序列升级
78	42133 31462	 	269.2	橙2雷电2易伤3伤害	18雷电289伤害3平台4a基地爆炸5敌人爆炸6核78易伤8序列升级
79	12136 63422	 	269.2	橙3雷电2易伤2伤害	1a冰对甲24易伤347雷电4a序列升级5立即金币6a基础对甲8a伤害9核
80	12136 46321	 	269.1	橙3雷电3易伤1暴击	1冰对甲247易伤348雷电4序列升级5立即金币6核9最后敌人a暴击
81	44312 11215	 	269.1	橙2雷电2易伤2攻速1全技能1暴击	17雷电2基地爆炸37攻速4暴击5等级67易伤7序列升级8核9立即金币a全技能
82	12135 24126	 	269.0	橙3雷电3易伤1暴击	1冰对甲249易伤346雷电4序列升级5最后敌人7全技能8核a暴击
83	12136 46312	 	268.9	橙3雷电3易伤	1冰对甲247易伤348雷电4序列升级5立即金币6核9敌人爆炸a策反
84	42243 51335	 	268.8	橙3雷电2易伤1伤害1暴击	157雷电2伤害3加一47易伤67金币生成7序列升级8时间9核a暴击
85	42122 31243	 	268.7	橙3雷电2易伤1伤害1暴击	189雷电2伤害3平台4时间57易伤6核a暴击
86	42622 31243	 	268.7	橙3雷电2易伤1伤害1暴击	189雷电2伤害3时间4平台57易伤6核a暴击
87	46322 31243	 	268.7	橙3雷电2易伤1伤害1暴击	189雷电2平台3伤害4时间57易伤6核a暴击
88	41121 31463	*	268.5	橙2雷电2易伤3攻速1伤害	18雷电28a攻速3平台4时间5最后敌人6核78易伤8序列升级9伤害
89	41133 31453	 	268.5	橙3易伤2雷电2攻速	18雷电28攻速3平台4基地爆炸5敌人爆炸6核78a易伤8序列升级9策反
90	41123 31433	 	268.4	橙3易伤2雷电2攻速	18雷电28攻速3平台4时间5敌人爆炸6核78a易伤8序列升级9随机矿
91	41623 31433	 	268.4	橙3易伤2雷电2攻速	18雷电28攻速3时间4平台5敌人爆炸6核78a易伤8序列升级9随机矿
92	12136 41521	 	268.2	橙3雷电2易伤1伤害	1冰对甲24易伤34a雷电4序列升级5立即金币6核7敌人爆炸8时间9伤害
93	12134 42235	 	268.2	橙3雷电3易伤1伤害	1冰对甲246易伤348雷电4序列升级5残血敌人7核弹9核a伤害
94	12645 22232	 	268.2	橙3雷电3易伤1伤害	1冰对甲25a易伤3伤害4残血敌人678雷电9核
95	12133 42534	 	268.1	橙3雷电3易伤	17冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9双倍矿a等级
96	41612 11235	 	268.1	橙2雷电2易伤1全技能2时间1暴击1攻速	17雷电2攻速37时间4暴击59等级67易伤7序列升级8核a全技能
97	42243 51534	 	268.0	橙3雷电3易伤1伤害	157雷电2伤害3加一47a易伤67金币生成7序列升级8最后敌人9核
98	12133 42524	 	268.0	橙3雷电3易伤3冰对甲	17a冰对甲247易伤347雷电47序列升级5全技能6立即金币8核9等级
99	42123 31415	 	268.0	橙2雷电2易伤2伤害1攻速	18雷电28伤害3平台4时间5敌人爆炸6核78易伤8序列升级9残血敌人a攻速
100	41612 11253	 	267.9	橙3易伤2雷电2时间1暴击1攻速	17雷电2攻速37时间4暴击5等级67a易伤7序列升级8核9挖尘
101	43213 12661	 	267.8	橙3雷电2伤害1易伤2攻速	127雷电3策反4立即金币57伤害67攻速7序列升级8易伤9核
102	43213 12662	 	267.8	橙3雷电2伤害1易伤2攻速	127雷电3策反4立即金币57伤害67攻速7序列升级8易伤9核a掉矿
103	12135 23411	 	267.5	橙3雷电2易伤1伤害	1冰对甲24易伤346雷电4序列升级5最后敌人7核8策反9时间a伤害
