0	Index      	 *	Score 	Summary	Detail	Bounty	
39	11112 53143	   	266.67	橙3易伤2等级2伤害1全技能	1平台29等级39伤害4基地爆炸5敌人爆炸679易伤8核9序列升级a全技能	9
40	43533 22116	 * 	265.77	橙2易伤3时间1等级3暴击1伤害	14a时间28a暴击3等级5随机矿6核7伤害9a易伤a序列升级	9
41	43533 31211	   	265.67	橙4易伤2时间1等级1暴击	14时间2暴击3等级5随机矿689a易伤7核	10
42	37436 11338	 * 	265.51	紫3易伤3伤害3时间1等级	1加一2核389时间4平台589易伤689伤害7随机矿89序列升级a等级	6
43	37436 11338	   	265.51	紫3易伤3伤害3时间1等级	1加一2核389时间4平台589易伤689伤害7随机矿89序列升级a等级	7
44	11112 53142	   	265.31	橙3易伤2等级2伤害	1平台29等级39伤害4基地爆炸5敌人爆炸679易伤8核9序列升级a攻速	10
45	37442 31237	   	265.17	紫3易伤3伤害3时间1等级1卖塔	1加一2核358时间458伤害58序列升级6卖塔789易伤a等级	8
46	37442 31267	   	265.17	紫3易伤3伤害3时间1等级1卖塔	1加一2核358时间458伤害58序列升级6卖塔78a易伤9等级	10
47	37442 31277	   	265.17	紫3易伤3伤害3时间1等级1卖塔	1加一2核358时间458伤害58序列升级6卖塔789易伤a等级	9
48	33622 44748	   	265.07	橙2易伤2等级2伤害1时间	1加一2a伤害3平台4攻速5a等级6雷电7核8时间9a易伤a序列升级	1
49	43531 21116	 * 	264.83	紫3易伤2等级3时间1伤害1暴击	148时间2暴击38等级5核678易伤8序列升级9平台a伤害	7
50	41622 41222	   	264.79	橙3易伤2时间1等级1伤害1暴击	16时间24敌人爆炸348易伤4序列升级5暴击7核9伤害a等级	10
51	44622 31222	   	264.79	橙3易伤2时间1等级1伤害1暴击	16时间24基地爆炸348易伤4序列升级5暴击7核9伤害a等级	10
52	43332 25113	   	264.69	橙3易伤2时间1等级1伤害1暴击	18时间2暴击348易伤5双倍矿6核78掉矿8序列升级9等级a伤害	7
