0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
69	Q8TJO	77414_04_04	11332 36415	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	149LIT|2345aVULN|49aBPWR|69aMLV|79aDMG|8RCR
70	A5DF2	31165_05_20	12224 52323	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1379aVULN|24aMLV|579DMG|679LIT|79aBPWR|8RCR
71	VPQ91	93284_08_03	21223 31311	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1379aVULN|23aLIT|39aBPWR|459DMG|69aMLV|8RCR
72	PERCD	75075_05_25	22512 31222	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	19aLIT|26aMLV|34569VULN|69aBPWR|79aDMG|8RCR
73	6SQV1	21783_01_28	24333 16232	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1479aVULN|259MLV|357LIT|579BPWR|679DMG|8RCR
74	FKQF7	46902_02_05	32163 66321	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1679aVULN|249MLV|347DMG|479BPWR|579LIT|8RCR
75	K24UF	59581_05_22	32214 42235	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1379aVULN|239MLV|379BPWR|467DMG|579LIT|8RCR
76	JCK99	57650_08_23	32542 34222	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1369aVULN|235MLV|39aBPWR|49aLIT|79aDMG|8RCR
77	QLMGS	78560_09_06	33633 42141	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1479aVULN|29aDMG|367LIT|579MLV|79aBPWR|8RCR
78	B1RSN	33717_11_14	34221 26522	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1369aVULN|237LIT|39aBPWR|49aDMG|59aMLV|8RCR
79	BFL2P	34954_10_18	43125 32214	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1247aVULN|349DMG|47aBPWR|57aLIT|67aMLV|8RCR
80	C9DOR	37266_11_28	53413 62221	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	179MLV|24aLIT|34579VULN|479BPWR|679DMG|8RCR
81	B12ZD	33645_04_19	25611 23252	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	17aDMG|25aMLV|3457aVULN|57aBPWR|679LIT|8RCR
82	P2G9E	73967_09_16	32542 32316	   	444.93	DCR|3LIT|5VULN|3MLV|3DMG	1269aVULN|35aDMG|459LIT|59aBPWR|79aMLV|8RCR
83	O9HF5	71728_02_13	22324 33346	 * 	444.68	DCR|3LIT|3MLV|4VULN|2DMG|3ASPD	1789VULN|278MLV|39aLIT|49DMG|578ASPD|6RCR|789BPWR
84	B6TQF	34171_11_10	25222 36311	   	444.68	DCR|3LIT|3MLV|4VULN|2DMG|3ASPD	178ASPD|25aLIT|378aVULN|478MLV|6RCR|78aBPWR|9aDMG
85	TU2CU	87924_06_02	51161 63323	   	444.68	DCR|3LIT|3MLV|4VULN|2DMG|3ASPD	178aVULN|24aMLV|378LIT|578ASPD|6RCR|78aBPWR|9aDMG
86	GJK5G	49665_08_11	23431 31215	   	444.57	DCR|3LIT|5VULN|2MLV|3DMG	13489VULN|23MLV|389BPWR|589LIT|6RCR|789DMG|aASPD
87	1QPGQ	7245_01_28	16136 13336	   	444.54	DCR|3LIT|4VULN|2MLV|2DMG|2ASPD|1NUKE	1379VULN|239LIT|379BPWR|47ASPD|57DMG|6RCR|89MLV|aNUKE
88	L6G2I	62842_05_09	21221 36361	   	444.36	DCR|3LIT|2MLV|3VULN|2FLTARM|3DMG	17aVULN|247DMG|34aLIT|47aBPWR|5DUR|67MLV|8aFLTARM|9RCR
89	ES72U	44694_07_29	16115 13413	   	444.21	DCR|3LIT|3MLV|4VULN|3DMG	148LIT|2349VULN|489BPWR|589MLV|6RCR|789DMG|aASPD
90	12SQJ	5101_03_03	24161 21251	   	444.21	DCR|3LIT|3MLV|4VULN|3DMG	1489VULN|259DMG|358LIT|589BPWR|6RCR|789MLV|aASPD
91	CU3K1	39122_06_26	13331 21252	   	444.21	DCR|3LIT|3MLV|4VULN|3DMG	178DMG|259LIT|3789VULN|478MLV|6RCR|789BPWR|aASPD
92	LSK32	64827_05_11	11365 31133	   	444.11	DCR|3LIT|3MLV|4VULN|3DMG|1AART	138LIT|239DMG|389BPWR|489MLV|5689VULN|7RCR|aAART
93	I3ZI2	53916_12_30	12216 11333	   	444.11	DCR|3LIT|3MLV|4VULN|3DMG|1AART	1689VULN|259DMG|389MLV|468LIT|689BPWR|7RCR|aAART
94	564UB	16876_09_07	21412 33451	   	444.07	DCR|3LIT|4VULN|3FLTARM|2MLV|2DMG	1789VULN|278FLTARM|39DMG|49MLV|578LIT|6RCR|789BPWR|aERES
95	564UB	16876_09_07	21412 33452	   	444.07	DCR|3LIT|4VULN|3FLTARM|2MLV|2DMG	1789VULN|278FLTARM|39DMG|49MLV|578LIT|6RCR|789BPWR|aRMIN
96	9OQ99	30035_01_07	11322 36131	   	444.07	DCR|3LIT|4VULN|2MLV|2FLTARM|2DMG	179aVULN|249LIT|37MLV|57DMG|6RCR|79BPWR|89FLTARM
97	7QG3C	24444_02_02	23542 33351	   	443.81	DCR|3LIT|3MLV|4VULN|2DMG|1AART	189LIT|2489VULN|34DMG|489BPWR|5CDMG|6RCR|789MLV|aAART
98	U5HKV	88595_03_09	12312 36453	   	443.79	DCR|3LIT|5VULN|2MLV|3DMG|2CDMG	178LIT|26789VULN|39MLV|49CDMG|578DMG|789BPWR|aRCR
99	G5SVK	48434_04_23	42213 43412	 * 	443.64	DCR|3LIT|5VULN|3MLV|1FLTARM|1DMG	1289aVULN|38aMLV|4DMG|5FLTARM|6RCR|78aLIT|8aBPWR
100	G8TM6	48705_06_08	16221 22224	   	443.49	DCR|3LIT|3MLV|4VULN|3DMG	189DMG|2459VULN|348LIT|489BPWR|689MLV|7RCR|aCDMG
101	3KJBP	12431_04_30	11164 21633	   	443.49	DCR|3LIT|3MLV|4VULN|3DMG	138DMG|239aVULN|39aBPWR|4CDMG|59aMLV|69aLIT|7RCR
102	G1EOG	48035_07_28	16631 13621	   	443.49	DCR|3LIT|3MLV|4VULN|3DMG	138aVULN|238LIT|38aBPWR|4CDMG|59aMLV|68aDMG|7RCR
103	18T4F	5640_04_29	22343 42333	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	178DMG|246MLV|3478aVULN|478BPWR|578LIT|9RCR
104	IR6VP	56088_03_12	51122 22136	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	178LIT|248DMG|347MLV|478BPWR|5678aVULN|9RCR
105	G9LB7	48771_10_05	22136 21265	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	13468VULN|24aLIT|48aBPWR|58aMLV|78aDMG|9RCR
106	AR6OE	33120_04_29	53312 63226	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	1578aVULN|28aMLV|378LIT|467DMG|78aBPWR|9RCR
107	FMZMT	47009_04_23	61116 22121	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	134MLV|2358aVULN|38aBPWR|68aLIT|78aDMG|9RCR
108	4Z5EJ	13468_11_29	11313 11116	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	127LIT|358DMG|4578aVULN|578BPWR|678MLV|9RCR
109	SS5LI	84883_04_01	14152 23315	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	138LIT|2367aVULN|38aBPWR|48aMLV|58aDMG|9RCR
110	RAIBI	80433_01_12	21523 12336	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	18aMLV|25aDMG|34568VULN|58aBPWR|78aLIT|9RCR
111	ZLEG1	3894_09_08	23523 33262	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	136LIT|2378aVULN|37aBPWR|47aDMG|57aMLV|9RCR
112	G9D7P	48749_01_11	33112 61125	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	167DMG|28aMLV|378LIT|45678VULN|678BPWR|9RCR
113	O8MRC	71653_06_28	33522 22116	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	1348aVULN|23aMLV|38aBPWR|578LIT|68aDMG|9RCR
114	O8MRC	71653_06_28	33562 22116	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	1358aVULN|23aMLV|38aBPWR|478LIT|68aDMG|9RCR
115	ITH3Z	56295_12_12	41333 46333	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	128LIT|36aDMG|4568aVULN|68aBPWR|78aMLV|9RCR
116	BLHES	35482_12_08	56211 32113	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	1458aVULN|235LIT|58aBPWR|68aDMG|78aMLV|9RCR
117	BLHES	35482_12_08	56241 32113	   	443.13	DCR|3LIT|5VULN|3MLV|3DMG	1458aVULN|234LIT|48aBPWR|68aDMG|78aMLV|9RCR
118	ZTHFA	4620_10_05	55362 23332	   	442.99	DCR|3LIT|3MLV|4VULN|2DMG|2CDMG	178MLV|278LIT|39CDMG|49DMG|5789VULN|6RCR|789BPWR|aZMB
119	51QIK	16488_10_04	63321 32242	   	442.93	DCR|3LIT|5VULN|3MLV|2DMG	1267aVULN|3CDMG|47aMLV|567LIT|67aBPWR|8RCR|9aDMG
120	PABOD	74672_09_22	21125 22162	   	442.77	DCR|3LIT|5VULN|2MLV|3DMG	189DMG|24MLV|34689VULN|489BPWR|589LIT|7RCR|aCDMG
121	ZHS8C	3574_05_28	13423 12451	   	442.77	DCR|3LIT|5VULN|2MLV|3DMG	12689VULN|39MLV|489LIT|568DMG|689BPWR|7RCR|aCDMG
122	MPDFG	67410_07_31	24331 11426	   	442.53	DCR|3LIT|4VULN|3FLTARM|2MLV|1DMG|2DUR	189aVULN|2DMG|389FLTARM|4aMLV|5aDUR|6RCR|789LIT|89aBPWR
123	ZVPHC	4822_10_20	32113 66362	   	442.09	DCR|3LIT|3MLV|4VULN|2DMG|3CDMG	137CDMG|28aLIT|478MLV|578aVULN|6RCR|78aBPWR|9aDMG
124	6BEQ8	20223_11_06	13261 62221	   	441.69	DCR|3LIT|3MLV|4VULN|3DMG	137MLV|239DMG|379BPWR|4679VULN|579LIT|8RCR|aCDMG
125	KZNLJ	59454_06_13	25422 13352	   	441.69	DCR|3LIT|3MLV|4VULN|3DMG	137DMG|2369VULN|379BPWR|479MLV|579LIT|8RCR|aCDMG
126	GG64F	49357_02_14	31211 53215	   	441.69	DCR|3LIT|3MLV|4VULN|3DMG	1679VULN|249DMG|379MLV|567LIT|679BPWR|8RCR|aCDMG
127	FQCP3	47402_01_03	13415 22343	   	441.51	DCR|3LIT|3MLV|4VULN|3DMG	1689VULN|249DMG|348LIT|489BPWR|589MLV|7RCR|aASPD
128	G8TM6	48705_06_08	16221 22221	   	441.51	DCR|3LIT|3MLV|4VULN|3DMG	189DMG|2459VULN|348LIT|489BPWR|689MLV|7RCR|aASPD
129	C4IUT	36832_11_17	25412 14223	   	441.51	DCR|3LIT|3MLV|4VULN|3DMG	189DMG|2469VULN|348MLV|489BPWR|589LIT|7RCR|aASPD
130	Q7E4B	77281_02_18	13322 61353	   	441.41	DCR|3LIT|3MLV|4VULN|3DMG|1AART	126MLV|379LIT|479DMG|5679VULN|679BPWR|8RCR|aAART
131	SLGRT	84286_08_20	11211 51165	   	441.41	DCR|3LIT|3MLV|4VULN|3DMG|1AART	1379VULN|239MLV|379BPWR|479LIT|567DMG|8RCR|aAART
132	GG64F	49357_02_14	31211 53212	   	441.41	DCR|3LIT|3MLV|4VULN|3DMG|1AART	1679VULN|249DMG|379MLV|567LIT|679BPWR|8RCR|aAART
133	8LSPM	26902_01_05	21222 35423	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	13589VULN|236MLV|389BPWR|489LIT|789DMG|aRCR
134	8LSPM	26902_01_05	21222 64423	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	13589VULN|237MLV|389BPWR|489LIT|689DMG|aRCR
135	AHUM5	32290_04_03	24213 33122	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	13489VULN|245DMG|489BPWR|689LIT|789MLV|aRCR
136	1NNJP	6970_08_01	34236 11213	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	157DMG|249LIT|34789VULN|479BPWR|679MLV|aRCR
137	GIELA	49560_06_17	52343 12324	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	16789VULN|259LIT|379MLV|467DMG|679BPWR|aRCR
138	KC8V9	60489_10_30	14326 14213	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	179MLV|249DMG|34578VULN|479BPWR|679LIT|aRCR
139	8LSPM	26902_01_05	21234 34423	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	13489VULN|237MLV|389BPWR|589DMG|689LIT|aRCR
140	B22NU	33737_01_28	21251 43136	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	16789VULN|278MLV|378DMG|456LIT|678BPWR|aRCR
141	7L3IS	23960_06_03	31213 33554	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	189MLV|24569VULN|348LIT|489BPWR|789DMG|aRCR
142	ID6TQ	54832_01_02	31335 14141	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	137DMG|259MLV|45789VULN|579BPWR|679LIT|aRCR
143	QU5NB	79321_01_11	31511 52162	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	189MLV|246LIT|35689VULN|689BPWR|789DMG|aRCR
144	SVI2O	85187_03_13	32136 41261	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	137LIT|238MLV|378BPWR|45789VULN|678DMG|aRCR
145	VOHUU	93171_07_25	63233 32111	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	179DMG|248MLV|34679VULN|479BPWR|579LIT|aRCR
146	9J9PC	29540_03_10	61116 23241	   	441.33	DCR|3LIT|5VULN|3MLV|3DMG	138DMG|269LIT|45689VULN|689BPWR|789MLV|aRCR
147	GFGIE	49296_08_31	34213 13343	   	441.33	DCR|3LIT|4VULN|2MLV|3DMG	19aLIT|24MLV|349aVULN|49aBPWR|5ASPD|6RCR|7CDMG|89aDMG
148	778EF	22718_01_13	13121 31413	   	440.83	ACR|3LIT|4VULN|2MLV|3DMG|1FLTARM	1489VULN|248LIT|3RCR|489BPWR|5CDMG|69MLV|789DMG|aFLTARM
149	BFCCI	34930_06_03	14132 51513	   	440.77	DCR|3LIT|2MLV|3VULN|3DMG|1FLTARM	18aLIT|2CDMG|38aDMG|45MLV|6FLTARM|78aVULN|8aBPWR|9RCR
150	APGU9	32969_06_10	12242 45112	   	440.73	DCR|3LIT|4VULN|2MLV|2DMG|2ASPD|1AART	1379VULN|239LIT|379BPWR|47MLV|57DMG|6RCR|89ASPD|aAART
151	R4754	79863_05_03	31121 41512	   	440.56	DCR|3LIT|2MLV|3VULN|2FLTARM|3DMG	178VULN|28MLV|347LIT|578DMG|6RCR|78BPWR|9aFLTARM
152	FUM2O	47786_12_12	35233 16213	   	440.54	DCR|3LIT|4VULN|2MLV|3DMG|2CDMG	1789VULN|2ASPD|378LIT|49CDMG|59MLV|678DMG|789BPWR|aRCR
153	DKJGG	41140_10_11	14231 62432	   	440.47	DCR|3LIT|4VULN|2MLV|2FLTARM|2DMG	127aVULN|36aLIT|47DMG|57MLV|7aBPWR|8RCR|9aFLTARM
