0	Code 	Date      	Index      	 *	Score 	Summary	Detail	
25	DMHNK	41315_03_24	61312 51114	   	334.61	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1RCR|289ASPD|37BEXP|4AAC|589DMG|689BASARM|89BPWR|aAART
26	A63BT	31226_10_14	31232 13421	   	334.50	ACR|3BASARM|3DMG|3ASPD|3VULN|2BEXP|1SELL	179ASPD|29aVULN|3RCR|47BEXP|57aDMG|6SELL|79aBPWR|89aBASARM
27	515HT	16429_10_27	32551 32352	 * 	334.37	ACR|3BASARM|3ASPD|3BEXP|2DMG|2AART	1RCR|27aBEXP|367ASPD|467BASARM|59AART|67aBPWR|8aDMG
28	LEIL4	63567_04_25	11124 35422	 * 	334.37	ACR|3BASARM|3DMG|3BEXP|2ASPD|3CDMG	1RCR|28aCDMG|356BEXP|468DMG|68aBPWR|78aBASARM|9aASPD
29	TFETV	86613_10_26	13212 55263	   	334.12	ACR|3BASARM|3DMG|2ASPD|3VULN|1BASICY|1AART	1RCR|289BASARM|35ASPD|489DMG|689VULN|7AART|89BPWR|aBASICY
30	RSFKJ	82040_04_18	34235 33421	   	333.24	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	1RCR|289DMG|389ASPD|4CDMG|57BEXP|689BASARM|89BPWR|aVULN
31	TRFT1	87693_02_15	43311 61135	   	332.84	ACR|3BASARM|3DMG|3ASPD|1BASICY|2VULN|1CDMG	19aASPD|2RCR|35VULN|49aDMG|6CDMG|7BASICY|89aBASARM|9aBPWR
32	A63BT	31226_10_14	31232 23421	   	332.73	ACR|3BASARM|3ASPD|3BEXP|3VULN|2CDMG|1DMG	179ASPD|27aVULN|3RCR|49aBEXP|5DMG|67CDMG|79aBPWR|89aBASARM
33	9GHGB	29292_09_04	32145 12151	   	332.72	ACR|3BASARM|3DMG|3ASPD|2BEXP|2CDMG	1RCR|248ASPD|348DMG|489BPWR|59BEXP|69CDMG|789BASARM|aDUR
34	9GHGB	29292_09_04	32145 12153	   	332.72	ACR|3BASARM|3DMG|3ASPD|2BEXP|2CDMG	1RCR|248ASPD|348DMG|489BPWR|59BEXP|69CDMG|789BASARM|aLIT
35	U9IFM	88956_05_22	14361 32226	   	332.68	ACR|2BASARM|3DMG|3ASPD|3BEXP|3VULN	19aVULN|25BASARM|3RCR|457BEXP|59aBPWR|69aASPD|89aDMG
36	BUEOR	36282_11_03	23226 44333	   	332.67	ACR|3BASARM|3DMG|3ASPD|3BEXP|1CDMG	178BASARM|2RCR|358BEXP|457DMG|578BPWR|678ASPD|9RPLT|aCDMG
37	TN879	87312_09_25	11321 61234	   	332.65	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AAC|37aASPD|47aDMG|5AART|678BEXP|7aBPWR|9aBASARM
38	E3GF5	42477_12_25	62212 52511	   	332.64	ACR|3BASARM|3BEXP|2DMG|2ASPD|2VULN|2CDMG	1RCR|268BEXP|38aBASARM|4aCDMG|56ASPD|68aBPWR|78VULN|9aDMG
39	94MNV	28230_10_11	13221 61352	   	332.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|1BASICY	1RCR|267DMG|39BEXP|479ASPD|579BASARM|79BPWR|8MDPS|aBASICY
40	P51KC	74195_10_04	21221 26423	   	332.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2VULN	1RCR|238ASPD|38aBPWR|46aDMG|58BEXP|78aBASARM|9aVULN
41	TAJJN	86178_05_11	53632 12223	   	332.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2VULN	1RCR|258ASPD|37aDMG|48BEXP|68aBASARM|8aBPWR|9aVULN
42	1O6S2	7013_05_13	31421 33263	   	332.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2VULN	1RCR|289DMG|3aERES|489ASPD|5aVULN|6aBEXP|789BASARM|89aBPWR
43	9GHGB	29292_09_04	32145 12152	   	332.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2CDMG	1RCR|248ASPD|348DMG|489BPWR|59BEXP|69CDMG|789BASARM|aDUST
44	RSFKJ	82040_04_18	34235 33422	   	332.62	ACR|3BASARM|3DMG|3ASPD|2BEXP|2CDMG	1RCR|289DMG|389ASPD|4aCDMG|57BEXP|689BASARM|89BPWR
45	JZ92Z	56542_07_30	31223 32362	   	332.57	ACR|3BASARM|3DMG|3ASPD|2AART|1BEXP|1CDMG	179ASPD|2RCR|379DMG|4BEXP|5CDMG|679BASARM|79BPWR|8aAART
46	NGDDR	69473_11_23	16146 21131	   	332.57	ACR|3BASARM|3DMG|3ASPD|3BEXP|1CDMG	178DMG|2RCR|34aBEXP|578ASPD|678BASARM|78BPWR|9CDMG
47	I6BCD	54216_06_27	32313 22365	   	332.57	ACR|3BASARM|3DMG|3ASPD|3BEXP|1AART	19aBASARM|2RCR|39aASPD|457BEXP|6AART|89aDMG|9aBPWR
48	SIK18	84026_05_14	21631 33115	   	332.57	ACR|3BASARM|3DMG|3ASPD|3BEXP|1CDMG	167BEXP|2RCR|39aDMG|4CDMG|59aBASARM|89aASPD|9aBPWR
49	ACSCF	31835_03_22	66353 13313	   	332.50	ACR|3BASARM|3DMG|3ASPD|1BASICY|2CDMG	1RCR|28aBASARM|3BASICY|478DMG|5AAC|68aASPD|8aBPWR|9aCDMG
50	GC5CE	48996_02_26	12312 34326	   	332.45	ACR|2BASARM|3DMG|2ASPD|2BEXP|1BASICY|2VULN|1AART	17aDMG|2RCR|37BASARM|4aVULN|5BASICY|67BEXP|7aBPWR|8AART|9aASPD
51	HKZS2	52572_02_19	35313 23411	   	332.36	ACR|3BASARM|3BEXP|2DMG|2ASPD|3CDMG|1AART	1RCR|247CDMG|34aBASARM|47aBPWR|57ASPD|67aBEXP|8aDMG|9AART
52	62HDO	19423_09_21	12335 33323	   	332.32	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|2RPLT|358BEXP|45aBASARM|58aBPWR|68aDMG|78aASPD|9AAC
53	O53VO	71331_06_17	42622 31341	   	332.32	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9AAC|aLWND
54	6AE5F	20132_04_23	22531 35233	   	332.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|249DMG|34aBASARM|49aBPWR|5NUKE|69aASPD|7AAC|89aBEXP
55	6TQMN	21872_01_24	31236 43313	   	332.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|2AAC|378BEXP|49aDMG|579BASARM|679ASPD|79BPWR
56	MRVJU	67640_11_11	12152 11265	   	332.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|28aBASARM|37aBEXP|458DMG|68aASPD|8aBPWR|9AAC
57	O53VO	71331_06_17	42622 31343	   	332.22	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9AAC|aDUST
58	RBKUI	80530_01_08	26211 52231	 * 	331.79	ACR|2BASARM|3DMG|3ASPD|3BEXP|2AART	17aDMG|2RCR|3aBASARM|47aASPD|579BEXP|68AART|7aBPWR
59	RQBJF	81849_07_21	12161 51153	   	331.79	ACR|2BASARM|3DMG|3ASPD|3BEXP|2AART	189BEXP|2RCR|39BASARM|489DMG|568ASPD|7aAART|89BPWR
60	AU6TH	33389_12_01	63342 21333	   	331.75	ACR|3BASARM|3DMG|2ASPD|2BEXP|3CDMG|1AART	18aCDMG|2RCR|358BASARM|45ASPD|58aBPWR|6aBEXP|78aDMG|9AART
61	1E6BP	6114_10_12	21223 82312	   	331.32	ACR|2BASARM|3DMG|3ASPD|3VULN|2BEXP	1RCR|258DMG|35aASPD|4MBVNT|58aBPWR|68BASARM|78aVULN|9aBEXP
62	TT5T1	87844_07_10	22233 21515	   	331.28	ACR|2BASARM|3DMG|3ASPD|3BEXP|1AART	1RCR|2AART|389BEXP|49BASARM|578DMG|689ASPD|89BPWR|aVULN
63	4BU9I	14525_06_08	33441 12335	   	330.96	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|369DMG|4RMIN|568ASPD|689BPWR|789BASARM|aVULN
64	4BU9I	14525_06_08	33651 12335	   	330.96	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|289BEXP|3RMIN|469DMG|568ASPD|689BPWR|789BASARM|aVULN
65	K7IZK	60066_08_08	13414 61111	   	330.96	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BASARM|358DMG|457BEXP|578BPWR|678ASPD|9VULN|aCGEN
66	K7IZK	60066_08_08	13414 61112	   	330.96	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BASARM|358DMG|457BEXP|578BPWR|678ASPD|9VULN|aDUR
67	K7IZK	60066_08_08	13414 61113	   	330.96	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BASARM|358DMG|457BEXP|578BPWR|678ASPD|9VULN|aMLV
68	O53VO	71331_06_17	42622 31312	   	330.96	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9CGEN|aVULN
69	TO2EU	87386_04_19	34242 23331	 * 	330.86	ACR|3DMG|3ASPD|1BASARM|3BEXP|3CDMG|1AART	148BEXP|2RCR|349DMG|489BPWR|589CDMG|689ASPD|7AART|aBASARM
70	O53VO	71331_06_17	42622 31362	   	330.86	ACR|3BASARM|3DMG|3ASPD|3BEXP	1RCR|278BEXP|358ASPD|457DMG|578BPWR|678BASARM|9ERES|aVULN
71	Q29CS	76819_04_15	13225 31312	   	330.86	ACR|3BASARM|3DMG|3ASPD|2AART|1CDMG	1RCR|289DMG|3VULN|489BASARM|56AART|789ASPD|89BPWR|aCDMG
72	QMKDJ	78644_07_03	43124 23421	   	330.75	ACR|2BASARM|3DMG|3ASPD|3BEXP|1BASICY	1RCR|24aBEXP|346ASPD|46aBPWR|56aDMG|7MLV|8BASICY|9aBASARM
73	QMKDJ	78644_07_03	43124 22421	   	330.65	ACR|2BASARM|3DMG|3ASPD|3BEXP|1BASICY	1RCR|24aBEXP|346ASPD|46aBPWR|56aDMG|7ERES|8BASICY|9aBASARM
74	Z9593	2792_04_04	25242 24232	   	330.61	ACR|3BASARM|3DMG|2ASPD|2BEXP|2VULN|1AART	1RCR|2AART|379BASARM|49aDMG|57BEXP|67ASPD|79BPWR|89VULN
75	H3ER9	51086_02_24	11411 11345	   	330.61	ACR|3BASARM|3ASPD|2DMG|2BEXP|2VULN|1AART	1RCR|247ASPD|39BEXP|57VULN|679BASARM|79BPWR|89DMG|aAART
76	HLVM4	52748_03_30	33121 63133	   	330.57	ACR|3BASARM|3DMG|3ASPD|4VULN	1AAC|2RCR|379aVULN|47aBASARM|579DMG|6RCVC|79aBPWR|89aASPD
77	6IAPG	20840_07_29	23261 22523	 * 	330.43	ACR|3BASARM|3DMG|3BEXP|2AART|1ASPD|1CDMG	1RCR|2aAART|378DMG|4CDMG|578BASARM|678BEXP|78BPWR|9ASPD
78	JMJID	58545_10_18	12421 51522	   	330.26	ACR|3BASARM|3ASPD|3BEXP|2DMG|3VULN	148BEXP|24aBASARM|3RCR|48aBPWR|578VULN|68aASPD|9aDMG
79	3NATN	12676_10_24	16623 12123	   	330.22	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|278BEXP|3AART|478DMG|5AAC|678BASARM|78BPWR|9aASPD
80	3NATN	12676_10_24	16653 12123	   	330.22	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|278BEXP|3AART|478ASPD|5AAC|678BASARM|78BPWR|9aDMG
81	JJJNU	58277_02_18	13211 63132	   	330.22	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|2AAC|348BEXP|5AART|68aBASARM|78aASPD|8aBPWR|9aDMG
82	JTEIN	59159_10_26	24212 46221	   	330.22	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|2AAC|378BEXP|49ASPD|589DMG|689BASARM|89BPWR|aAART
83	MFLIE	66536_02_09	62211 43422	   	330.22	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|239DMG|4AART|5aASPD|6AAC|79aBEXP|89aBASARM|9aBPWR
84	1C4FL	5930_01_30	11244 36132	   	330.22	ACR|3BASARM|3DMG|3BEXP|2ASPD|1AART	1RCR|279BEXP|37aDMG|4AAC|57aBASARM|6AART|7aBPWR|8aASPD
85	6A2FS	20099_07_30	33525 13126	   	330.22	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|2AAC|37aASPD|4aDMG|578BEXP|67aBASARM|7aBPWR|9AART
86	QSHJ9	79174_11_20	11131 34133	   	330.22	ACR|3BASARM|3ASPD|3BEXP|2DMG|1AART	1RCR|249BEXP|3AAC|5aDMG|69aBASARM|79aASPD|8AART|9aBPWR
87	68G96	19958_10_24	23131 53443	   	330.22	ACR|3BASARM|3DMG|3BEXP|2ASPD|1CDMG	1RCR|29aBASARM|359BEXP|4AAC|6CDMG|7aASPD|89aDMG|9aBPWR
88	7ENG6	23388_03_31	21432 15431	   	330.13	ACR|2BASARM|3DMG|3ASPD|3VULN|1BEXP|1CDMG	1RCR|279VULN|3CDMG|467ASPD|579DMG|79BPWR|89BASARM|aBEXP
89	IM8CR	55643_07_26	11212 32655	   	330.08	ACR|2BASARM|3DMG|3ASPD|4VULN|2AAC	1RCR|278ASPD|378aVULN|45AAC|678DMG|78aBPWR|9aBASARM
90	QRJMG	79091_01_22	16324 35223	   	329.95	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART|1CDMG	1AART|289ASPD|3RCR|489BASARM|5aBEXP|6CDMG|789DMG|89BPWR
91	O5TEL	71402_11_09	31131 56363	   	329.91	ACR|3BASARM|3DMG|3ASPD|3VULN|1AART	1RCR|279DMG|39aBASARM|47DUR|57aASPD|6AART|79aBPWR|89aVULN
92	PZBOJ	73775_08_02	63211 36342	   	329.91	ACR|3BASARM|3ASPD|3BEXP|3VULN|1AART|1CDMG	1RCR|279ASPD|359BEXP|457BASARM|579BPWR|679VULN|8AART|aCDMG
93	Q6P9B	77222_09_12	26122 42141	   	329.72	ACR|3DMG|3ASPD|1BASARM|3BEXP|2CDMG|1AART	1RCR|28aDMG|38aASPD|4AART|59CDMG|6BASARM|78aBEXP|8aBPWR
94	9R8P7	30255_02_05	42181 31384	   	329.71	ACR|3BASARM|3DMG|3ASPD|3VULN|1AART	1RCR|279BASARM|3MBVNT|4AART|57aDMG|679ASPD|79aBPWR|89aVULN
95	9GAKH	29273_06_02	43224 63311	   	329.71	ACR|3BASARM|3DMG|3ASPD|3VULN|1AART	1RCR|238DMG|469ASPD|589VULN|789BASARM|89BPWR|aAART
96	9GAKH	29273_06_02	43224 63313	   	329.71	ACR|3BASARM|3DMG|3ASPD|3VULN|1BEXP	1RCR|238DMG|469ASPD|589VULN|789BASARM|89BPWR|aBEXP
97	LNOLV	64391_08_26	12262 11335	   	329.71	ACR|3BASARM|3DMG|3ASPD|3VULN|1AART	1RCR|28aDMG|357VULN|48aBASARM|68aASPD|8aBPWR|9AART
98	4HJHD	15033_07_30	31423 61222	   	329.61	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	1AAC|2RCR|37aASPD|48BEXP|57aDMG|67aBASARM|7aBPWR|9AART
99	PITQ5	75441_01_26	32352 22541	 * 	329.50	ACR|3BASARM|3ASPD|3BASICY|2BEXP|1DMG|1AART	1RCR|289BASARM|389ASPD|45BEXP|6DMG|789BASICY|89BPWR|aAART
100	9HUE5	29418_08_26	33346 61311	   	329.31	ACR|2BASARM|3ASPD|2DMG|3VULN|2BEXP|1CDMG	1RCR|279ASPD|349VULN|57BEXP|67DMG|79BPWR|89BASARM|aCDMG
101	ROP7L	81708_05_03	11362 42153	   	329.15	ACR|3DMG|3ASPD|1BASARM|3BEXP|2AART	1RCR|26AART|378ASPD|478BEXP|578DMG|78BPWR|9BASARM|aVULN
102	8PUB1	27265_03_13	61325 31136	   	329.08	ACR|3BASARM|3DMG|3ASPD|3BEXP|2VULN	179ASPD|29aBEXP|37VULN|4RCR|57aBASARM|6RMIN|79aBPWR|89aDMG
103	ILIOL	55582_12_03	16223 32635	   	328.99	ACR|3BASARM|3DMG|2ASPD|3VULN|2BEXP	1RCR|28aVULN|358BASARM|45aDMG|58aBPWR|6LHND|78BEXP|9aASPD
104	PAP23	74710_01_09	61122 15262	   	328.98	ACR|3BASARM|3DMG|3ASPD|3BEXP|2CDMG	167DMG|29aASPD|37aBEXP|4RCR|567BASARM|67aBPWR|8aCDMG
105	FBD7I	46057_07_15	33222 53624	   	328.89	ACR|3BASARM|3DMG|2ASPD|3VULN|2BEXP	1RCR|29aVULN|379DMG|45ASPD|6aBEXP|89aBASARM|9aBPWR
106	S9287	83169_01_26	33233 33544	   	328.89	ACR|3BASARM|3ASPD|2DMG|3VULN|2BEXP	1RCR|257ASPD|3LEGI|457BASARM|57aBPWR|67aVULN|8aBEXP|9aDMG
107	MAOB6	66095_04_21	12112 51435	   	328.84	ACR|2BASARM|3DMG|3ASPD|2BEXP|3CDMG	1AAC|2RCR|37aDMG|467ASPD|567CDMG|67aBPWR|8aBASARM|9aBEXP
108	GTU9I	50591_02_28	41621 62121	   	328.80	ACR|3BASARM|3DMG|3ASPD|2BEXP|2AAC	1RCR|29aBASARM|34BEXP|57AAC|69aDMG|89aASPD|9aBPWR
109	J9D8V	57361_11_04	21122 66116	   	328.65	ACR|2BASARM|3ASPD|3BEXP|2DMG|2VULN|1AART	1RCR|2AART|38aASPD|45aBEXP|68DMG|78BASARM|8aBPWR|9aVULN
110	HI1DB	52394_03_21	14124 14132	   	328.65	ACR|2BASARM|3ASPD|3BEXP|2DMG|2VULN|1CDMG	1RCR|247ASPD|39VULN|57DMG|679BEXP|79BPWR|89BASARM|aCDMG
111	A4KJC	31095_09_02	24423 23613	   	328.47	ACR|3DMG|1BASARM|3BEXP|3VULN|1BASICY|1ASPD|1AART	1RCR|2AART|378VULN|4BASARM|578DMG|678BEXP|78BPWR|9ASPD|aBASICY
112	LO2UA	64420_06_01	61411 34331	   	328.43	ACR|3BASARM|3ASPD|3BEXP|2DMG|2CDMG	1RCR|289ASPD|3aCDMG|489BEXP|5aCGEN|6aDMG|789BASARM|89aBPWR
113	1U8KJ	7556_08_11	26352 26111	   	328.42	ACR|3BASARM|3DMG|3ASPD|1AART|1BEXP|1CDMG	178BASARM|2RCR|3BEXP|478ASPD|5AART|678DMG|78BPWR|9CDMG|aAAC
114	NSQTT	70588_05_03	33121 43512	   	328.42	ACR|3BASARM|3DMG|3ASPD|1AART|1BEXP|1CDMG	1AAC|2RCR|3AART|489ASPD|5CDMG|689DMG|789BASARM|89BPWR|aBEXP
115	6DTA2	20443_11_30	32112 44123	   	328.33	ACR|3BASARM|3ASPD|3BEXP|2DMG|1BASICY	1RCR|278BASARM|38DMG|478BEXP|567ASPD|78BPWR|9BASICY|aFEWX
116	6DTA2	20443_11_30	32112 44124	   	328.33	ACR|3BASARM|3ASPD|3BEXP|2DMG|1BASICY	1RCR|278BASARM|38DMG|478BEXP|567ASPD|78BPWR|9BASICY|aMLV
117	6DTA2	20443_11_30	32112 44125	   	328.33	ACR|3BASARM|3ASPD|3BEXP|2DMG|1BASICY	1RCR|278BASARM|38DMG|478BEXP|567ASPD|78BPWR|9BASICY|aDUR
118	Z2QZA	2222_05_10	31653 22632	   	328.33	ACR|3BASARM|3DMG|3BEXP|2ASPD|2VULN	1RCR|28aBEXP|35VULN|458DMG|58aBPWR|6BELT|78aBASARM|9aASPD
119	9D11G	28977_05_16	36316 43332	   	328.33	ACR|3BASARM|3ASPD|3BEXP|2DMG|2VULN	1RCR|289BEXP|3BELT|489BASARM|5aVULN|6aDMG|789ASPD|89aBPWR
120	AD8CI	31868_11_14	12145 25213	   	328.33	ACR|3BASARM|3DMG|3BEXP|2ASPD|1BASICY	1RCR|27aBASARM|37aDMG|4FEWX|5BASICY|678BEXP|7aBPWR|9aASPD
121	SH78M	83900_11_09	52241 21232	   	328.33	ACR|3BASARM|3ASPD|3BEXP|2DMG|1BASICY	1RCR|28aASPD|3DMSP|4BASICY|58aBASARM|678BEXP|8aBPWR|9aDMG
122	OEC5D	72161_10_28	32663 31261	 * 	328.29	ACR|2BASARM|3DMG|2BASICY|2BEXP|2VULN|1ASPD|1AART	1RCR|28aDMG|38BEXP|4aBASARM|5ASPD|6AART|78BASICY|8aBPWR|9aVULN
123	1U8KJ	7556_08_11	26352 26132	   	328.24	ACR|3BASARM|3DMG|3ASPD|2BEXP|1AART	178BASARM|2RCR|39BEXP|478ASPD|5AART|678DMG|78BPWR|aVULN
124	MEF4E	66428_05_05	12322 24433	   	328.24	ACR|3BASARM|3DMG|3ASPD|2BEXP|1CDMG	189BASARM|2RCR|3aBEXP|489ASPD|5CDMG|6VULN|789DMG|89BPWR
125	6DTA2	20443_11_30	32112 44121	   	328.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|1BASICY	1RCR|278BASARM|38DMG|478BEXP|567ASPD|78BPWR|9BASICY|aERES
126	6DTA2	20443_11_30	32112 44122	   	328.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|1BASICY	1RCR|278BASARM|38DMG|478BEXP|567ASPD|78BPWR|9BASICY|aDUST
127	H3ER9	51086_02_24	11411 11341	   	328.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|2VULN	1RCR|247ASPD|39aBEXP|57VULN|679BASARM|79BPWR|89DMG
128	V1H2N	91105_08_18	41523 13112	   	328.23	ACR|3BASARM|3DMG|3BEXP|2ASPD|2VULN	1RCR|268BEXP|389DMG|4aASPD|59VULN|789BASARM|89BPWR
129	6IIL2	20862_08_13	23262 24531	 * 	328.23	ACR|3BASARM|5VULN|3BEXP|2DMG|1ASPD	1RCR|267BASARM|38DMG|478BEXP|5678aVULN|678BPWR|9ASPD
130	IIPJ4	55332_11_30	32235 42134	   	328.23	ACR|3BASARM|3ASPD|3BEXP|2DMG|2CDMG	1RCR|28aASPD|38aBASARM|46DMG|59CDMG|78aBEXP|8aBPWR
131	R1KAU	79631_02_22	25213 61131	   	328.23	ACR|3BASARM|3DMG|3BEXP|2ASPD|2CDMG	1RCR|259BEXP|3MBVNT|459BASARM|59aBPWR|6aCDMG|7aASPD|89aDMG
132	R1KAU	79631_02_22	26413 51131	   	328.23	ACR|3BASARM|3DMG|3BEXP|2ASPD|2CDMG	1RCR|2LEGI|359BEXP|459BASARM|59aBPWR|6aCDMG|7aASPD|89aDMG
