0	Index      	*	Score	Code	Var
32	24133 34533	 	302.3	橙橙2矿等2伤害1雷电	1双倍秒伤2雷电3赏金邻近46伤害56矿等6序列升级78基地爆炸9a核
33	24133 34213	 	302.0	橙橙2矿等2伤害1雷电	1双倍秒伤2雷电3赏金邻近46伤害56矿等6序列升级7基地爆炸8a核
34	24133 36233	 	301.9	橙橙2矿等2伤害1雷电	1双倍秒伤2雷电3赏金邻近46伤害56矿等6序列升级8最后敌人9a核
35	61323 31521	 	301.9	橙2易伤2雷电1等级1矿等1伤害1攻速	1等级2攻速3a易伤4挖尘56雷电7核8伤害9矿等
36	24133 36633	 	301.7	橙橙2矿等2伤害1雷电	1双倍秒伤2雷电3赏金邻近46伤害56矿等6序列升级8挖青9a核
37	24132 63633	 	300.8	橙橙2雷电2伤害1矿等	1双倍秒伤27雷电3赏金邻近48伤害5最后敌人6矿等9a核
38	65242 23133	 	300.8	橙橙2雷电1等级1伤害	1等级2敌人爆炸3残血敌人45雷电6伤害7最后敌人8赏金邻近9a核
39	24133 41133	 	300.5	橙橙2雷电1矿等1伤害2时间	1双倍秒伤28雷电3赏金邻近4伤害5矿等67时间9a核
40	24633 31331	 	300.1	橙2矿等1等级2伤害1易伤1雷电1攻速	1双倍秒伤2雷电3赏金塔46伤害56矿等6序列升级7攻速8等级9核a易伤
41	24132 15633	 	300.0	橙橙1等级2伤害1雷电	1双倍秒伤2雷电3赏金邻近48伤害5最后敌人6等级7双倍矿9a核
42	24316 11133	 	300.0	橙橙2雷电1等级2时间	1双倍秒伤28雷电3技能4赏金邻近57时间6等级9a核
43	24116 11133	 	300.0	橙橙2雷电1等级2时间	1双倍秒伤28雷电3赏金邻近4技能57时间6等级9a核
44	61313 41325	 	299.3	橙2易伤2等级1雷电2攻速2时间	1a等级29攻速3a易伤47时间5雷电6a冰对甲8核a序列升级
45	61163 34233	 	299.2	橙橙2雷电1等级1攻速	1等级2攻速3基地爆炸4时间56雷电7赏金塔8最后敌人9a核
46	24361 34233	 	299.1	橙橙2等级2雷电	1双倍秒伤26雷电3技能45等级7赏金塔8最后敌人9a核
47	65123 34333	*	299.0	橙橙1等级1易伤1矿等1攻速	1等级2敌人爆炸3全技能4矿等5攻速6a核7额外掉落8最后敌人9易伤
48	61263 34233	 	298.9	橙橙2雷电1等级1攻速	1等级2攻速3挖尘4时间56雷电7赏金塔8最后敌人9a核
49	24143 31333	 	298.9	橙橙2雷电1等级1攻速	1双倍秒伤26雷电3赏金邻近46残血敌人5双倍矿6序列升级7攻速8等级9a核
50	65123 34233	 	298.7	橙橙1等级1易伤1矿等1攻速	1等级2敌人爆炸3全技能4矿等5攻速6a核7额外掉落8挖青9易伤
51	24632 15133	 	298.7	橙橙2雷电1等级1伤害	1双倍秒伤28雷电3赏金塔4伤害5最后敌人6等级7双倍矿9a核
52	61323 42325	*	298.0	橙3等级2易伤1雷电2攻速	17a等级29攻速3a易伤4挖尘5雷电6a冰对甲8核a序列升级
53	24633 34213	 	297.9	橙橙2矿等2伤害1雷电	1双倍秒伤2雷电3赏金塔46伤害56矿等6序列升级7基地爆炸8a核
54	24633 36233	 	297.8	橙橙2矿等2伤害1雷电	1双倍秒伤2雷电3赏金塔46伤害56矿等6序列升级8最后敌人9a核
55	24133 41633	 	297.8	橙橙2伤害1雷电1矿等2时间	1双倍秒伤2雷电3赏金邻近48伤害5矿等67时间9a核
56	61161 53133	*	297.6	橙橙1等级1雷电2攻速	1等级25攻速3基地爆炸4时间6雷电7最后敌人8赏金邻近9a核
57	61411 26333	 	297.3	橙橙1等级1雷电2攻速	1等级25攻速3最后敌人4时间6赏金邻近7挖尘8雷电9a核
58	61261 53133	 	297.3	橙橙1等级1雷电2攻速	1等级25攻速3挖尘4时间6雷电7最后敌人8赏金邻近9a核
59	61236 53133	 	297.3	橙橙1等级1雷电2攻速	1等级24攻速3挖尘5时间6雷电7最后敌人8赏金邻近9a核
60	61333 51225	 	297.2	橙2易伤2等级1雷电2攻速1伤害	1a等级29攻速3a易伤4伤害5随机矿6雷电7核a序列升级
61	24132 13213	 	297.1	橙橙2雷电1等级1伤害	1双倍秒伤27雷电3赏金邻近4伤害5最后敌人6等级8a核
62	24136 13213	 	297.0	橙橙2雷电1等级1伤害	1双倍秒伤27雷电3赏金邻近4伤害5残血敌人6等级8a核
63	15363 33133	 	297.0	橙橙2雷电1等级1攻速	1残血敌人2攻速3敌人爆炸4等级56雷电7最后敌人8赏金邻近9a核
64	45363 33133	 	296.9	橙橙2雷电1等级1攻速	1敌人爆炸2攻速3挖尘4等级56雷电7最后敌人8赏金邻近9a核
65	61311 14331	*	296.6	橙2易伤2等级1雷电2攻速3时间	16等级25攻速3a易伤467时间6序列升级8雷电9核
66	24633 41133	 	296.4	橙橙2雷电1矿等1伤害2时间	1双倍秒伤28雷电3赏金塔4伤害5矿等67时间9a核
67	43242 25133	 	296.3	橙橙2雷电1矿等1伤害	1敌人爆炸2矿等3残血敌人45雷电6伤害7时间8赏金邻近9a核
68	61321 51521	 	296.2	橙2易伤1等级1雷电2攻速1矿等1伤害	1等级25攻速3a易伤4挖尘6雷电7核8伤害9矿等
69	64341 33133	 	295.9	橙橙2雷电1等级	1等级2时间3敌人爆炸46雷电5技能7最后敌人8赏金邻近9a核
70	24616 11133	 	295.9	橙橙2雷电1等级2时间	1双倍秒伤28雷电3赏金塔4技能57时间6等级9a核
71	24113 33233	 	295.8	橙橙2雷电2矿等	1双倍秒伤26雷电3赏金邻近4技能56矿等6序列升级7双倍矿8最后敌人9a核
72	24313 33233	 	295.8	橙橙2雷电2矿等	1双倍秒伤26雷电3技能4赏金邻近56矿等6序列升级7双倍矿8最后敌人9a核
73	24313 33633	 	295.6	橙橙2雷电2矿等	1双倍秒伤26雷电3技能4赏金邻近56矿等6序列升级7双倍矿8挖青9a核
74	24113 33633	 	295.6	橙橙2雷电2矿等	1双倍秒伤26雷电3赏金邻近4技能56矿等6序列升级7双倍矿8挖青9a核
75	61323 31615	 	294.8	橙3等级2易伤2雷电1攻速	18a等级2攻速3a易伤4挖尘56雷电7核a序列升级
76	24643 31333	 	294.8	橙橙2雷电1等级1攻速	1双倍秒伤26雷电3赏金塔46残血敌人5双倍矿6序列升级7攻速8等级9a核
77	61313 43351	 	294.7	橙2易伤2等级1雷电1平台1攻速	1a等级2攻速37易伤4时间5雷电6冰对甲8核9平台
78	61313 43326	 	294.2	橙2易伤1等级1雷电2攻速1矿等	1等级29攻速37易伤4时间5雷电6冰对甲8核a矿等
79	61313 31642	*	293.7	橙2等级2雷电1易伤1矿等2时间1攻速	18等级2攻速3易伤4a时间56雷电7核9矿等
80	24353 35333	 	293.7	橙橙2雷电1等级2技能	1双倍秒伤24雷电36技能5时间7赏金塔8等级9a核
81	61123 33133	 	293.6	橙橙2雷电1等级1攻速	1等级2攻速3基地爆炸4挖尘56雷电7最后敌人8赏金邻近9a核
82	61313 42325	 	293.6	橙2易伤2等级1雷电2攻速	1a等级29攻速3a易伤4时间5雷电6a冰对甲7立即金币8核a序列升级
83	61141 41233	 	293.5	橙橙1等级1雷电2攻速	1等级27攻速3基地爆炸4赏金塔5雷电6时间8最后敌人9a核
84	61411 31333	 	293.5	橙橙1等级1雷电2攻速	1等级25攻速3最后敌人4时间6基地爆炸7赏金塔8雷电9a核
85	64323 35233	 	293.4	橙橙2等级1雷电	15等级2时间3敌人爆炸4赏金塔6策反7雷电8最后敌人9a核
86	24142 31333	 	293.4	橙橙2雷电1等级1攻速	1双倍秒伤26雷电3赏金邻近456残血敌人6序列升级7攻速8等级9a核
87	61313 31522	 	293.2	橙2雷电1等级1易伤1矿等1伤害2时间1攻速	1等级2攻速3易伤4a时间56雷电7核8伤害9矿等
88	61241 41233	 	293.2	橙橙1等级1雷电2攻速	1等级27攻速3挖尘4赏金塔5雷电6时间8最后敌人9a核
89	61323 31225	 	293.2	橙2易伤2等级2雷电2攻速	1a等级29攻速3a易伤4挖尘56雷电7核a序列升级
90	24632 13213	 	293.0	橙橙2雷电1等级1伤害	1双倍秒伤27雷电3赏金塔4伤害5最后敌人6等级8a核
91	24636 13213	 	292.9	橙橙2雷电1等级1伤害	1双倍秒伤27雷电3赏金塔4伤害5残血敌人6等级8a核
92	15363 34233	 	292.8	橙橙2雷电1等级1攻速	1残血敌人2攻速3敌人爆炸4等级56雷电7赏金塔8最后敌人9a核
93	61345 11312	*	292.8	橙2易伤2等级2伤害2攻速	17等级26攻速37易伤4赏金塔57伤害7序列升级8基地爆炸9核a全技能
94	24133 31334	*	292.5	橙3矿等1等级2伤害1雷电1攻速	1双倍秒伤2雷电3赏金邻近46伤害56a矿等6序列升级7攻速8等级9核
95	43242 52133	 	292.5	橙橙2雷电1矿等1攻速	1敌人爆炸2矿等3残血敌人45雷电6时间7攻速8赏金邻近9a核
96	64241 33133	 	292.5	橙橙2雷电1等级	1等级2时间3残血敌人46雷电5技能7最后敌人8赏金邻近9a核
97	24113 31331	*	292.4	橙2雷电2矿等1等级1易伤1攻速	1双倍秒伤26雷电3赏金邻近4技能56矿等6序列升级7攻速8等级9核a易伤
